id_municipio;nombre_municipio;poblacion_total;total_hombres;total_mujeres
06078;Malpartida de la Serena;556;290;266
06079;Manchita;765;385;380
06080;Medellín;2263;1132;1131
06081;Medina de las Torres;1184;613;571
06082;Mengabril;475;260;215
06083;Mérida;59335;28918;30417
06084;Mirandilla;1267;641;626
06085;Monesterio;4226;2165;2061
06086;Montemolín;1343;646;697
06087;Monterrubio de la Serena;2372;1168;1204
06088;Montijo;15457;7640;7817
06089;Morera, La;715;365;350
06090;Nava de Santiago, La;932;471;461
06091;Navalvillar de Pela;4424;2240;2184
06092;Nogales;652;329;323
06093;Oliva de la Frontera;5137;2571;2566
06094;Oliva de Mérida;1729;874;855
06095;Olivenza;11963;5967;5996
06096;Orellana de la Sierra;228;113;115
06097;Orellana la Vieja;2693;1389;1304
06098;Palomas;678;341;337
06099;Parra, La;1346;699;647
06100;Peñalsordo;918;439;479
06101;Peraleda del Zaucejo;513;259;254
06102;Puebla de Alcocer;1184;591;593
06103;Puebla de la Calzada;5845;2917;2928
06104;Puebla de la Reina;741;370;371
06107;Puebla de Obando;1836;931;905
06108;Puebla de Sancho Pérez;2709;1367;1342
06105;Puebla del Maestre;685;351;334
06106;Puebla del Prior;490;256;234
06902;Pueblonuevo del Guadiana;2021;1018;1003
06109;Quintana de la Serena;4597;2322;2275
06110;Reina;153;76;77
06111;Rena;616;316;300
06112;Retamal de Llerena;443;227;216
06113;Ribera del Fresno;3348;1662;1686
06114;Risco;140;70;70
06115;Roca de la Sierra, La;1464;718;746
06116;Salvaleón;1755;877;878
06117;Salvatierra de los Barros;1645;799;846
06119;San Pedro de Mérida;843;435;408
06123;San Vicente de Alcántara;5408;2729;2679
06118;Sancti-Spíritus;167;96;71
06120;Santa Amalia;4021;2033;1988
06121;Santa Marta;4122;2078;2044
06122;Santos de Maimona, Los;8091;4087;4004
06124;Segura de León;1889;942;947
06125;Siruela;1903;962;941
06126;Solana de los Barros;2623;1308;1315
06127;Talarrubias;3412;1700;1712
06128;Talavera la Real;5314;2651;2663
06129;Táliga;665;334;331
06130;Tamurejo;214;113;101
06131;Torre de Miguel Sesmero;1250;641;609
06132;Torremayor;957;465;492
06133;Torremejía;2250;1163;1087
06134;Trasierra;622;328;294
06135;Trujillanos;1387;710;677
06136;Usagre;1763;873;890
06137;Valdecaballeros;1077;558;519
06901;Valdelacalzada;2711;1384;1327
06138;Valdetorres;1173;573;600
06139;Valencia de las Torres;564;296;268
06140;Valencia del Mombuey;744;379;365
06141;Valencia del Ventoso;1973;975;998
06146;Valle de la Serena;1191;600;591
06147;Valle de Matamoros;367;179;188
06148;Valle de Santa Ana;1139;559;580
06142;Valverde de Burguillos;273;145;128
06143;Valverde de Leganés;4159;2093;2066
06144;Valverde de Llerena;585;293;292
06145;Valverde de Mérida;1055;535;520
06149;Villafranca de los Barros;12835;6311;6524
06150;Villagarcía de la Torre;907;468;439
06151;Villagonzalo;1234;601;633
06152;Villalba de los Barros;1477;746;731
06153;Villanueva de la Serena;25667;12486;13181
06154;Villanueva del Fresno;3397;1697;1700
06156;Villar de Rena;1379;709;670
06155;Villar del Rey;2117;1125;992
06157;Villarta de los Montes;437;221;216
06158;Zafra;16797;8094;8703
06159;Zahínos;2803;1391;1412
06160;Zalamea de la Serena;3555;1788;1767
06162;Zarza, La;3472;1749;1723
06161;Zarza-Capilla;311;155;156
07002;Alaior;9065;4576;4489
07001;Alaró;5572;2689;2883
07003;Alcúdia;20241;10252;9989
07004;Algaida;5642;2882;2760
07005;Andratx;11271;5625;5646
07901;Ariany;868;453;415
07006;Artà;7845;3949;3896
07007;Banyalbufar;515;272;243
07008;Binissalem;8567;4246;4321
07009;Búger;1050;551;499
07010;Bunyola;6809;3333;3476
07011;Calvià;50559;25395;25164
07012;Campanet;2640;1352;1288
07013;Campos;10862;5433;5429
07014;Capdepera;11868;6059;5809
07064;Castell, Es;7434;3785;3649
07015;Ciutadella de Menorca;29840;14802;15038
07016;Consell;4053;2024;2029
07017;Costitx;1288;638;650
07018;Deià;617;299;318
07026;Eivissa;49783;25031;24752
07019;Escorca;212;129;83
07020;Esporles;5062;2503;2559
07021;Estellencs;315;174;141
07022;Felanitx;17780;8956;8824
07023;Ferreries;4777;2384;2393
07024;Formentera;12111;6365;5746
07025;Fornalutx;660;330;330
07027;Inca;33319;16831;16488
07028;Lloret de Vistalegre;1372;694;678
07029;Lloseta;5988;3009;2979
07030;Llubí;2273;1140;1133
07031;Llucmajor;36914;18702;18212
07033;Manacor;43808;21927;21881
07034;Mancor de la Vall;1509;763;746
07032;Maó-Mahón;29040;14147;14893
07035;Maria de la Salut;2227;1156;1071
07036;Marratxí;37193;18735;18458
07037;Mercadal, Es;5038;2542;2496
07902;Migjorn Gran, Es;1405;696;709
07038;Montuïri;2912;1465;1447
07039;Muro;7085;3574;3511
07040;Palma ;416065;203195;212870
07041;Petra;2860;1419;1441
07044;Pobla, Sa;13475;6845;6630
07042;Pollença;16283;8088;8195
07043;Porreres;5502;2823;2679
07045;Puigpunyent;2012;997;1015
07059;Salines, Ses;4960;2525;2435
07046;Sant Antoni de Portmany;26306;13788;12518
07049;Sant Joan;2108;1039;1069
07050;Sant Joan de Labritja;6397;3282;3115
07048;Sant Josep de sa Talaia;27413;14114;13299
07051;Sant Llorenç des Cardassar;8431;4167;4264
07052;Sant Lluís;6798;3458;3340
07053;Santa Eugènia;1561;769;792
07054;Santa Eulària des Riu;38015;19254;18761
07055;Santa Margalida;12485;6391;6094
07056;Santa María del Camí;7375;3664;3711
07057;Santanyí;12237;6163;6074
07058;Selva;4014;1991;2023
07047;Sencelles;3290;1654;1636
07060;Sineu;3862;1913;1949
07061;Sóller;13705;6850;6855
07062;Son Servera;11568;5776;5792
07063;Valldemossa;1969;991;978
07065;Vilafranca de Bonany;3380;1733;1647
08001;Abrera;12489;6326;6163
08002;Aguilar de Segarra;288;155;133
08014;Aiguafreda;2504;1208;1296
08003;Alella;9801;4762;5039
08004;Alpens;266;144;122
08005;Ametlla del Vallès, L';8462;4277;4185
08006;Arenys de Mar;15776;7683;8093
08007;Arenys de Munt;8931;4483;4448
08008;Argençola;217;110;107
08009;Argentona;12452;6132;6320
08010;Artés;5698;2868;2830
08011;Avià;2226;1121;1105
08012;Avinyó;2275;1127;1148
08013;Avinyonet del Penedès;1701;903;798
08015;Badalona;220440;108509;111931
08904;Badia del Vallès;13380;6567;6813
08016;Bagà;2138;1064;1074
08017;Balenyà;3821;1928;1893
08018;Balsareny;3159;1562;1597
08252;Barberà del Vallès;33091;16300;16791
08019;Barcelona;1636762;775619;861143
08020;Begues;7098;3528;3570
08021;Bellprat;64;41;23
08022;Berga;16494;8166;8328
08023;Bigues i Riells;9092;4645;4447
08024;Borredà;445;253;192
08025;Bruc, El;2050;1107;943
08026;Brull, El;263;145;118
08027;Cabanyes, Les;964;488;476
08028;Cabrera d'Anoia;1410;769;641
08029;Cabrera de Mar;4680;2348;2332
08030;Cabrils;7439;3682;3757
08031;Calaf;3535;1775;1760
08034;Calders;970;499;471
08033;Caldes de Montbui;17554;8745;8809
08032;Caldes d'Estrac;2982;1426;1556
08035;Calella;19069;9339;9730
08037;Calldetenes;2489;1259;1230
08038;Callús;2140;1061;1079
08036;Calonge de Segarra;188;92;96
08039;Campins;529;277;252
08040;Canet de Mar;14526;7068;7458
08041;Canovelles;16629;8613;8016
08042;Cànoves i Samalús;3117;1581;1536
08043;Canyelles;4647;2414;2233
08044;Capellades;5293;2636;2657
08045;Capolat;94;44;50
08046;Cardedeu;18357;8957;9400
08047;Cardona;4636;2273;2363
08048;Carme;765;396;369
08049;Casserres;1608;813;795
08057;Castell de l'Areny;68;38;30
08052;Castellar de n'Hug;159;85;74
08050;Castellar del Riu;169;94;75
08051;Castellar del Vallès;24187;11948;12239
08053;Castellbell i el Vilar;3647;1863;1784
08054;Castellbisbal;12390;6238;6152
08055;Castellcir;752;392;360
08056;Castelldefels;67004;33018;33986
08058;Castellet i la Gornal;2292;1180;1112
08060;Castellfollit de Riubregós;151;86;65
08059;Castellfollit del Boix;436;222;214
08061;Castellgalí;2062;1062;1000
08062;Castellnou de Bages;1397;732;665
08063;Castellolí;619;302;317
08064;Castellterçol;2463;1236;1227
08065;Castellví de la Marca;1535;771;764
08066;Castellví de Rosanes;1884;931;953
08067;Centelles;7404;3630;3774
08268;Cercs;1145;577;568
08266;Cerdanyola del Vallès;57403;28038;29365
08068;Cervelló;9054;4529;4525
08069;Collbató;4466;2320;2146
08070;Collsuspina;342;174;168
08071;Copons;310;152;158
08072;Corbera de Llobregat;14822;7449;7373
08073;Cornellà de Llobregat;88592;42945;45647
08074;Cubelles;15329;7687;7642
08075;Dosrius;5481;2780;2701
08076;Esparreguera;22251;11249;11002
08077;Esplugues de Llobregat;46680;22300;24380
08078;Espunyola, L';254;126;128
08254;Esquirol, L';2181;1105;1076
08079;Estany, L';406;205;201
08134;Figaró-Montmany;1114;547;567
08080;Fígols;42;25;17
08082;Fogars de la Selva;1451;748;703
08081;Fogars de Montclús;470;245;225
08083;Folgueroles;2267;1159;1108
08084;Fonollosa;1453;750;703
08085;Font-rubí;1327;688;639
08086;Franqueses del Vallès, Les;20092;10210;9882
08090;Gaià;175;97;78
08087;Gallifa;172;95;77
08088;Garriga, La;16514;7987;8527
08089;Gavà;46771;22876;23895
08091;Gelida;7533;3778;3755
08092;Gironella;4826;2384;2442
08093;Gisclareny;25;15;10
08094;Granada, La;2157;1092;1065
08095;Granera;69;53;16
08096;Granollers;61275;30199;31076
08097;Gualba;1500;769;731
08099;Guardiola de Berguedà;908;464;444
08100;Gurb;2681;1386;1295
08101;Hospitalet de Llobregat, L';264923;127981;136942
08162;Hostalets de Pierola, Els;2973;1518;1455
08102;Igualada;39967;19636;20331
08103;Jorba;835;424;411
08104;Llacuna, La;870;475;395
08105;Llagosta, La;13480;6675;6805
08107;Lliçà d'Amunt;15256;7819;7437
08108;Lliçà de Vall;6542;3335;3207
08106;Llinars del Vallès;9938;4946;4992
08109;Lluçà;273;134;139
08110;Malgrat de Mar;18579;9280;9299
08111;Malla;273;139;134
08112;Manlleu;20573;10314;10259
08113;Manresa;77714;38066;39648
08242;Marganell;266;131;135
08114;Martorell;28189;14329;13860
08115;Martorelles;4801;2422;2379
08116;Masies de Roda, Les;700;355;345
08117;Masies de Voltregà, Les;3141;1551;1590
08118;Masnou, El;23515;11357;12158
08119;Masquefa;9211;4641;4570
08120;Matadepera;9326;4657;4669
08121;Mataró;128265;63637;64628
08122;Mediona;2322;1159;1163
08138;Moià;6267;3190;3077
08123;Molins de Rei;25868;12612;13256
08124;Mollet del Vallès;51318;25222;26096
08128;Monistrol de Calders;682;357;325
08127;Monistrol de Montserrat;3034;1551;1483
08125;Montcada i Reixac;36239;17901;18338
08130;Montclar;136;71;65
08131;Montesquiu;998;501;497
08126;Montgat;12041;5938;6103
08132;Montmajor;464;231;233
08133;Montmaneu;150;83;67
08135;Montmeló;8755;4275;4480
08136;Montornès del Vallès;16393;8251;8142
08137;Montseny;342;179;163
08129;Muntanyola;634;321;313
08139;Mura;224;122;102
08140;Navarcles;5977;2914;3063
08141;Navàs;6020;2998;3022
08142;Nou de Berguedà, La;161;83;78
08143;Òdena;3643;1848;1795
08145;Olèrdola;3692;1900;1792
08146;Olesa de Bonesvalls;1810;949;861
08147;Olesa de Montserrat;23904;11913;11991
08148;Olivella;3799;1985;1814
08149;Olost;1198;588;610
08144;Olvan;854;416;438
08150;Orís;315;159;156
08151;Oristà;541;274;267
08152;Orpí;147;80;67
08153;Òrrius;739;381;358
08154;Pacs del Penedès;922;469;453
08155;Palafolls;9405;4690;4715
08156;Palau-solità i Plegamans;14771;7246;7525
08157;Pallejà;11508;5728;5780
08905;Palma de Cervelló, La;2954;1460;1494
08158;Papiol, El;4145;2052;2093
08159;Parets del Vallès;19082;9541;9541
08160;Perafita;395;202;193
08161;Piera;15603;7976;7627
08163;Pineda de Mar;27272;13588;13684
08164;Pla del Penedès, El;1256;636;620
08165;Pobla de Claramunt, La;2193;1104;1089
08166;Pobla de Lillet, La;1095;528;567
08167;Polinyà;8479;4295;4184
08182;Pont de Vilomara i Rocafort, El;3830;1969;1861
08168;Pontons;532;289;243
08169;Prat de Llobregat, El;64599;31621;32978
08171;Prats de Lluçanès;2569;1280;1289
08170;Prats de Rei, Els;532;283;249
08230;Premià de Dalt;10448;5207;5241
08172;Premià de Mar;28119;13704;14415
08174;Puigdàlber;526;256;270
08175;Puig-reig;4178;2086;2092
08176;Pujalt;210;119;91
08177;Quar, La;53;29;24
08178;Rajadell;548;275;273
08179;Rellinars;780;403;377
08180;Ripollet;38665;19080;19585
08181;Roca del Vallès, La;10650;5319;5331
08183;Roda de Ter;6301;3118;3183
08184;Rubí;77464;38358;39106
08185;Rubió;239;133;106
08901;Rupit i Pruit;279;139;140
08187;Sabadell;213644;103847;109797
08188;Sagàs;148;80;68
08190;Saldes;274;159;115
08191;Sallent;6658;3211;3447
08194;Sant Adrià de Besòs;37097;18251;18846
08195;Sant Agustí de Lluçanès;85;42;43
08196;Sant Andreu de la Barca;27558;13679;13879
08197;Sant Andreu de Llavaneres;10968;5424;5544
08198;Sant Antoni de Vilamajor;6135;3031;3104
08199;Sant Bartomeu del Grau;858;460;398
08200;Sant Boi de Llobregat;83605;40877;42728
08201;Sant Boi de Lluçanès;541;269;272
08203;Sant Cebrià de Vallalta;3385;1764;1621
08202;Sant Celoni;17904;8939;8965
08204;Sant Climent de Llobregat;4129;2075;2054
08205;Sant Cugat del Vallès;91006;44197;46809
08206;Sant Cugat Sesgarrigues;1007;488;519
08207;Sant Esteve de Palautordera;2820;1391;1429
08208;Sant Esteve Sesrovires;7612;3835;3777
08210;Sant Feliu de Codines;6259;3168;3091
08211;Sant Feliu de Llobregat;44860;21767;23093
08212;Sant Feliu Sasserra;602;312;290
08209;Sant Fost de Campsentelles;8737;4352;4385
08213;Sant Fruitós de Bages;8703;4295;4408
08215;Sant Hipòlit de Voltregà;3484;1729;1755
08193;Sant Iscle de Vallalta;1332;687;645
08216;Sant Jaume de Frontanyà;30;18;12
08218;Sant Joan de Vilatorrada;10936;5490;5446
08217;Sant Joan Despí;34123;16585;17538
08903;Sant Julià de Cerdanyola;228;125;103
08220;Sant Julià de Vilatorta;3114;1539;1575
08221;Sant Just Desvern;17805;8544;9261
08222;Sant Llorenç d'Hortons;2413;1226;1187
08223;Sant Llorenç Savall;2373;1197;1176
08225;Sant Martí d'Albars;112;56;56
08224;Sant Martí de Centelles;1167;600;567
08226;Sant Martí de Tous;1235;637;598
08227;Sant Martí Sarroca;3264;1608;1656
08228;Sant Martí Sesgueioles;343;176;167
08229;Sant Mateu de Bages;603;302;301
08231;Sant Pere de Ribes;30719;15268;15451
08232;Sant Pere de Riudebitlles;2368;1181;1187
08233;Sant Pere de Torelló;2419;1242;1177
08234;Sant Pere de Vilamajor;4472;2239;2233
08189;Sant Pere Sallavinera;152;82;70
08235;Sant Pol de Mar;5299;2604;2695
08236;Sant Quintí de Mediona;2254;1154;1100
08237;Sant Quirze de Besora;2167;1054;1113
08238;Sant Quirze del Vallès;20141;9865;10276
08239;Sant Quirze Safaja;627;336;291
08240;Sant Sadurní d'Anoia;12887;6348;6539
08241;Sant Sadurní d'Osormort;78;47;31
08098;Sant Salvador de Guardiola;3179;1630;1549
08262;Sant Vicenç de Castellet;9523;4760;4763
08264;Sant Vicenç de Montalt;6407;3199;3208
08265;Sant Vicenç de Torelló;2058;1019;1039
08263;Sant Vicenç dels Horts;28117;13959;14158
08243;Santa Cecília de Voltregà;187;99;88
08244;Santa Coloma de Cervelló;8218;4026;4192
08245;Santa Coloma de Gramenet;119215;58895;60320
08246;Santa Eugènia de Berga;2248;1142;1106
08247;Santa Eulàlia de Riuprimer;1345;686;659
08248;Santa Eulàlia de Ronçana;7288;3639;3649
08249;Santa Fe del Penedès;374;185;189
08250;Santa Margarida de Montbui;9980;4993;4987
08251;Santa Margarida i els Monjos;7611;3856;3755
08253;Santa Maria de Besora;150;78;72
08256;Santa Maria de Martorelles;893;449;444
08255;Santa Maria de Merlès;184;89;95
08257;Santa Maria de Miralles;126;68;58
08259;Santa Maria de Palautordera;9423;4760;4663
08258;Santa Maria d'Oló;1025;521;504
08260;Santa Perpètua de Mogoda;25799;12958;12841
08261;Santa Susanna;3446;1721;1725
08192;Santpedor;7554;3755;3799
08267;Sentmenat;9078;4611;4467
08269;Seva;3519;1784;1735
08270;Sitges;29307;14708;14599
08271;Sobremunt;79;36;43
08272;Sora;209;117;92
08273;Subirats;3044;1577;1467
08274;Súria;5942;2897;3045
08276;Tagamanent;323;169;154
08277;Talamanca;206;115;91
08278;Taradell;6489;3238;3251
08275;Tavèrnoles;316;159;157
08280;Tavertet;111;57;54
08281;Teià;6397;3134;3263
08279;Terrassa;220556;108469;112087
08282;Tiana;8840;4233;4607
08283;Tona;8241;4099;4142
08284;Tordera;17216;8722;8494
08285;Torelló;14347;7137;7210
08286;Torre de Claramunt, La;3714;1923;1791
08287;Torrelavit;1419;723;696
08288;Torrelles de Foix;2348;1267;1081
08289;Torrelles de Llobregat;6041;3003;3038
08290;Ullastrell;2093;1052;1041
08291;Vacarisses;6688;3436;3252
08292;Vallbona d'Anoia;1373;719;654
08293;Vallcebre;250;142;108
08294;Vallgorguina;2891;1451;1440
08295;Vallirana;15006;7523;7483
08296;Vallromanes;2579;1328;1251
08297;Veciana;182;99;83
08298;Vic;46214;23306;22908
08299;Vilada;416;217;199
08301;Viladecans;66611;32930;33681
08300;Viladecavalls;7512;3724;3788
08305;Vilafranca del Penedès;39746;19341;20405
08306;Vilalba Sasserra;716;357;359
08303;Vilanova de Sau;299;142;157
08302;Vilanova del Camí;12458;6227;6231
08902;Vilanova del Vallès;5432;2760;2672
08307;Vilanova i la Geltrú;67086;32456;34630
08214;Vilassar de Dalt;9043;4462;4581
08219;Vilassar de Mar;20837;10068;10769
08304;Vilobí del Penedès;1107;569;538
08308;Viver i Serrateix;168;87;81
48001;Abadiño;7599;3815;3784
48002;Abanto y Ciérvana-Abanto Zierbena;9444;4668;4776
48911;Ajangiz;477;249;228
48912;Alonsotegi;2907;1427;1480
48003;Amorebieta-Etxano;19339;9531;9808
48004;Amoroto;410;208;202
48005;Arakaldo;159;79;80
48006;Arantzazu;395;191;204
48093;Areatza;1201;578;623
48009;Arrankudiaga;968;479;489
48914;Arratzu;418;203;215
48010;Arrieta;586;300;286
48011;Arrigorriaga;12160;5923;6237
48023;Artea;736;366;370
48008;Artzentales;721;385;336
48091;Atxondo;1366;685;681
48070;Aulesti;654;323;331
48012;Bakio;2688;1357;1331
48090;Balmaseda;7697;3717;3980
48013;Barakaldo;100881;48681;52200
48014;Barrika;1529;747;782
48015;Basauri;40589;19639;20950
48092;Bedia;1067;508;559
48016;Berango;7195;3530;3665
48017;Bermeo;16765;8254;8511
48018;Berriatua;1245;686;559
48019;Berriz;4623;2295;2328
48020;Bilbao;346843;163563;183280
48021;Busturia;1616;807;809
48901;Derio;6631;3256;3375
48026;Dima;1436;741;695
48027;Durango;29791;14554;15237
48028;Ea;823;431;392
48031;Elantxobe;350;176;174
48032;Elorrio;7372;3634;3738
48902;Erandio;24350;11808;12542
48033;Ereño;245;140;105
48034;Ermua;15880;7909;7971
48079;Errigoiti;479;263;216
48029;Etxebarri;11563;5792;5771
48030;Etxebarria;788;394;394
48906;Forua;920;449;471
48035;Fruiz;536;272;264
48036;Galdakao;29326;14454;14872
48037;Galdames;831;442;389
48038;Gamiz-Fika;1379;678;701
48039;Garai;327;163;164
48040;Gatika;1663;837;826
48041;Gautegiz Arteaga;836;421;415
48046;Gernika-Lumo;17016;8171;8845
48044;Getxo;77946;36461;41485
48047;Gizaburuaga;208;105;103
48042;Gordexola;1710;875;835
48043;Gorliz;5785;2849;2936
48045;Güeñes;6734;3254;3480
48048;Ibarrangelu;632;321;311
48094;Igorre;4284;2107;2177
48049;Ispaster;735;389;346
48910;Iurreta;3662;1810;1852
48050;Izurtza;255;159;96
48022;Karrantza Harana/Valle de Carranza;2778;1437;1341
48907;Kortezubi;441;220;221
48051;Lanestosa;251;136;115
48052;Larrabetzu;2033;981;1052
48053;Laukiz;1194;598;596
48054;Leioa;31795;15498;16297
48057;Lekeitio;7307;3609;3698
48055;Lemoa;3486;1741;1745
48056;Lemoiz;1238;654;584
48081;Lezama;2412;1197;1215
48903;Loiu;2433;1239;1194
48058;Mallabia;1158;592;566
48059;Mañaria;515;263;252
48060;Markina-Xemein;5006;2542;2464
48061;Maruri-Jatabe;991;511;480
48062;Mendata;383;197;186
48063;Mendexa;438;220;218
48064;Meñaka;761;396;365
48066;Morga;410;219;191
48068;Mundaka;1852;898;954
48069;Mungia;17691;8618;9073
48007;Munitibar-Arbatzegi Gerrikaitz;468;257;211
48908;Murueta;308;155;153
48071;Muskiz;7507;3691;3816
48067;Muxika;1465;761;704
48909;Nabarniz;253;126;127
48073;Ondarroa;8400;4209;4191
48075;Orozko;2636;1294;1342
48083;Ortuella;8395;4091;4304
48072;Otxandio;1314;670;644
48077;Plentzia;4331;2114;2217
48078;Portugalete;45766;21884;23882
48082;Santurtzi;45853;22023;23830
48084;Sestao;27296;13195;14101
48904;Sondika;4502;2173;2329
48085;Sopela;13878;6844;7034
48086;Sopuerta;2527;1247;1280
48076;Sukarrieta;332;169;163
48087;Trucios-Turtzioz;501;265;236
48088;Ubide;160;83;77
48065;Ugao-Miraballes;4152;2101;2051
48089;Urduliz;4456;2236;2220
48074;Urduña/Orduña;4232;2195;2037
48080;Valle de Trápaga-Trapagaran;11985;5826;6159
48095;Zaldibar;3043;1526;1517
48096;Zalla;8447;4189;4258
48905;Zamudio;3260;1608;1652
48097;Zaratamo;1614;805;809
48024;Zeanuri;1250;639;611
48025;Zeberio;1073;557;516
48913;Zierbena;1490;785;705
48915;Ziortza-Bolibar;413;219;194
09001;Abajas;31;21;10
09003;Adrada de Haza;203;101;102
09006;Aguas Cándidas;56;35;21
09007;Aguilar de Bureba;58;38;20
09009;Albillos;209;109;100
09010;Alcocero de Mola;32;23;9
09011;Alfoz de Bricia;76;47;29
09907;Alfoz de Quintanadueñas;2114;1123;991
09012;Alfoz de Santa Gadea;101;58;43
09013;Altable;51;31;20
09014;Altos, Los;195;111;84
09016;Ameyugo;107;55;52
09017;Anguix;136;77;59
09018;Aranda de Duero;32856;15941;16915
09019;Arandilla;160;101;59
