id_municipio;nombre_municipio;poblacion_total;total_hombres;total_mujeres
16251;Villanueva de la Jara;2292;1167;1125
16253;Villar de Cañas;391;212;179
16254;Villar de Domingo García;226;114;112
16255;Villar de la Encina;154;76;78
16263;Villar de Olalla;1425;761;664
16258;Villar del Humo;186;101;85
16259;Villar del Infantado;30;17;13
16910;Villar y Velasco;78;45;33
16264;Villarejo de Fuentes;396;198;198
16265;Villarejo de la Peñuela;23;13;10
16266;Villarejo-Periesteban;387;194;193
16269;Villares del Saz;464;245;219
16270;Villarrubio;207;114;93
16271;Villarta;848;420;428
16272;Villas de la Ventosa;219;121;98
16273;Villaverde y Pasaconsol;339;181;158
16274;Víllora;135;75;60
16275;Vindel;17;11;6
16276;Yémeda;19;13;6
16277;Zafra de Záncara;93;55;38
16278;Zafrilla;53;28;25
16279;Zarza de Tajo;273;150;123
16280;Zarzuela;148;82;66
20001;Abaltzisketa;326;185;141
20002;Aduna;506;270;236
20016;Aia;2136;1124;1012
20003;Aizarnazabal;771;394;377
20004;Albiztur;325;169;156
20005;Alegia;1771;923;848
20006;Alkiza;371;181;190
20906;Altzaga;173;85;88
20007;Altzo;448;237;211
20008;Amezketa;937;498;439
20009;Andoain;14555;7221;7334
20010;Anoeta;2095;1075;1020
20011;Antzuola;2082;1035;1047
20012;Arama;189;91;98
20013;Aretxabaleta;7155;3572;3583
20055;Arrasate/Mondragón;21867;10732;11135
20014;Asteasu;1546;785;761
20903;Astigarraga;7666;3900;3766
20015;Ataun;1694;881;813
20017;Azkoitia;11636;5774;5862
20018;Azpeitia;15183;7606;7577
20904;Baliarrain;149;83;66
20019;Beasain;13970;6983;6987
20020;Beizama;134;84;50
20021;Belauntza;286;151;135
20022;Berastegi;1083;556;527
20074;Bergara;14487;7148;7339
20023;Berrobi;575;306;269
20024;Bidania-Goiatz;538;278;260
20029;Deba;5393;2670;2723
20069;Donostia/San Sebastián;188743;89152;99591
20030;Eibar;27234;13219;14015
20031;Elduain;237;116;121
20033;Elgeta;1119;563;556
20032;Elgoibar;11500;5660;5840
20067;Errenteria;39231;18944;20287
20066;Errezil;582;305;277
20034;Eskoriatza;4194;2102;2092
20035;Ezkio-Itsaso;604;307;297
20038;Gabiria;506;268;238
20037;Gaintza;124;71;53
20907;Gaztelu;168;86;82
20039;Getaria;2868;1436;1432
20040;Hernani;20527;10053;10474
20041;Hernialde;313;165;148
20036;Hondarribia;16887;8384;8503
20042;Ibarra;4130;2029;2101
20043;Idiazabal;2275;1146;1129
20044;Ikaztegieta;487;249;238
20045;Irun;62920;30803;32117
20046;Irura;1887;981;906
20047;Itsasondo;656;337;319
20048;Larraul;257;144;113
20902;Lasarte-Oria;19133;9236;9897
20049;Lazkao;6013;3008;3005
20050;Leaburu;394;211;183
20051;Legazpi;8341;4189;4152
20052;Legorreta;1464;735;729
20068;Leintz-Gatzaga;194;110;84
20053;Lezo;6008;2978;3030
20054;Lizartza;637;334;303
20901;Mendaro;2010;1014;996
20057;Mutiloa;262;131;131
20056;Mutriku;5313;2673;2640
20063;Oiartzun;10331;5127;5204
20058;Olaberria;918;466;452
20059;Oñati;11567;5709;5858
20076;Ordizia;10641;5301;5340
20905;Orendain;240;114;126
20060;Orexa;108;61;47
20061;Orio;6125;3063;3062
20062;Ormaiztegi;1228;627;601
20064;Pasaia;15857;7610;8247
20070;Segura;1460;735;725
20065;Soraluze-Placencia de las Armas;3751;1898;1853
20071;Tolosa;20065;9711;10354
20072;Urnieta;6200;3108;3092
20077;Urretxu;6739;3339;3400
20073;Usurbil;6345;3167;3178
20075;Villabona;5826;2881;2945
20078;Zaldibia;1735;879;856
20079;Zarautz;23152;11229;11923
20025;Zegama;1542;785;757
20026;Zerain;280;133;147
20027;Zestoa;3785;1973;1812
20028;Zizurkil;2975;1497;1478
20081;Zumaia;10211;5057;5154
20080;Zumarraga;9681;4757;4924
17001;Agullana;923;455;468
17002;Aiguaviva;770;384;386
17003;Albanyà;171;88;83
17004;Albons;819;425;394
17006;Alp;1719;899;820
17007;Amer;2423;1198;1225
17008;Anglès;5884;2958;2926
17009;Arbúcies;6531;3349;3182
17010;Argelaguer;428;214;214
17011;Armentera, L';1061;539;522
17012;Avinyonet de Puigventós;1681;843;838
17015;Banyoles;20506;10175;10331
17016;Bàscara;1059;541;518
17013;Begur;4216;2098;2118
17018;Bellcaire d'Empordà;730;355;375
17019;Besalú;2518;1186;1332
17020;Bescanó;5178;2596;2582
17021;Beuda;212;109;103
17022;Bisbal d'Empordà, La;11383;5696;5687
17234;Biure;240;130;110
17023;Blanes;41653;20715;20938
17029;Boadella i les Escaules;262;131;131
17024;Bolvir;506;257;249
17025;Bordils;1794;902;892
17026;Borrassà;797;410;387
17027;Breda;3898;1909;1989
17028;Brunyola i Sant Martí Sapresa;398;204;194
17031;Cabanelles;276;152;124
17030;Cabanes;941;492;449
17032;Cadaqués;2912;1419;1493
17033;Caldes de Malavella;8418;4183;4235
17034;Calonge i Sant Antoni;12043;6001;6042
17035;Camós;719;354;365
17036;Campdevànol;3212;1584;1628
17037;Campelles;164;89;75
17038;Campllong;535;266;269
17039;Camprodon;2487;1209;1278
17040;Canet d'Adri;749;382;367
17041;Cantallops;325;168;157
17042;Capmany;668;342;326
17044;Cassà de la Selva;10836;5548;5288
17046;Castellfollit de la Roca;941;480;461
17047;Castelló d'Empúries;11731;5922;5809
17048;Castell-Platja d'Aro;12566;6094;6472
17189;Cellera de Ter, La;2012;986;1026
17049;Celrà;5486;2745;2741
17050;Cervià de Ter;1007;514;493
17051;Cistella;298;149;149
17054;Colera;479;247;232
17055;Colomers;207;104;103
17057;Corçà;1295;666;629
17056;Cornellà del Terri;2401;1204;1197
17058;Crespià;242;125;117
17901;Cruïlles, Monells i Sant Sadurní de l'Heura;1323;675;648
17060;Darnius;546;287;259
17061;Das;257;132;125
17062;Escala, L';10478;5267;5211
17063;Espinelves;248;121;127
17064;Espolla;409;205;204
17065;Esponellà;467;243;224
17005;Far d'Empordà, El;612;308;304
17066;Figueres;47879;23669;24210
17067;Flaçà;1155;559;596
17068;Foixà;292;152;140
17069;Fontanals de Cerdanya;533;278;255
17070;Fontanilles;170;95;75
17071;Fontcoberta;1439;736;703
17902;Forallac;1752;852;900
17073;Fornells de la Selva;2732;1350;1382
17074;Fortià;786;380;406
17075;Garrigàs;463;242;221
17076;Garrigoles;190;100;90
17077;Garriguella;972;495;477
17078;Ger;507;277;230
17079;Girona;104320;50165;54155
17080;Gombrèn;200;99;101
17081;Gualta;430;250;180
17082;Guils de Cerdanya;598;319;279
17083;Hostalric;4410;2208;2202
17084;Isòvol;341;188;153
17085;Jafre;388;201;187
17086;Jonquera, La;3387;1693;1694
17087;Juià;335;178;157
17088;Lladó;849;423;426
17089;Llagostera;9208;4611;4597
17090;Llambilles;715;365;350
17091;Llanars;536;269;267
17092;Llançà;4839;2374;2465
17093;Llers;1216;609;607
17094;Llívia;1506;785;721
17095;Lloret de Mar;41559;20830;20729
17096;Llosses, Les;203;117;86
17102;Maçanet de Cabrenys;750;375;375
17103;Maçanet de la Selva;7823;4035;3788
17097;Madremanya;294;143;151
17098;Maià de Montcal;466;255;211
17100;Masarac;299;161;138
17101;Massanes;832;439;393
17099;Meranges;114;63;51
17105;Mieres;353;174;179
17106;Mollet de Peralada;215;112;103
17107;Molló;376;181;195
17109;Montagut i Oix;979;512;467
17110;Mont-ras;1671;844;827
17111;Navata;1465;719;746
17112;Ogassa;228;125;103
17114;Olot;37975;19292;18683
17115;Ordis;393;211;182
17116;Osor;420;225;195
17117;Palafrugell;23848;11838;12010
17118;Palamós;18293;8930;9363
17119;Palau de Santa Eulàlia;128;73;55
17121;Palau-sator;314;172;142
17120;Palau-saverdera;1495;753;742
17123;Palol de Revardit;469;232;237
17124;Pals;2539;1307;1232
17125;Pardines;169;95;74
17126;Parlavà;413;204;209
17128;Pau;555;273;282
17129;Pedret i Marzà;182;89;93
17130;Pera, La;450;227;223
17132;Peralada;2018;994;1024
17133;Planes d'Hostoles, Les;1756;880;876
17134;Planoles;315;174;141
17135;Pont de Molins;557;276;281
17136;Pontós;281;148;133
17137;Porqueres;4723;2343;2380
17140;Port de la Selva, El;1045;529;516
17138;Portbou;1066;527;539
17139;Preses, Les;1903;945;958
17141;Puigcerdà;9764;4898;4866
17142;Quart;4026;2040;1986
17043;Queralbs;197;102;95
17143;Rabós;203;99;104
17144;Regencós;269;143;126
17145;Ribes de Freser;1839;937;902
17146;Riells i Viabrea;4426;2251;2175
17147;Ripoll;10731;5311;5420
17148;Riudarenes;2332;1188;1144
17149;Riudaura;526;261;265
17150;Riudellots de la Selva;2092;1066;1026
17151;Riumors;234;122;112
17152;Roses;20140;10214;9926
17153;Rupià;316;155;161
17154;Sales de Llierca;167;85;82
17155;Salt;33242;17517;15725
17157;Sant Andreu Salou;171;83;88
17183;Sant Aniol de Finestres;364;186;178
17158;Sant Climent Sescebes;679;402;277
17159;Sant Feliu de Buixalleu;862;443;419
17160;Sant Feliu de Guíxols;22751;11125;11626
17161;Sant Feliu de Pallerols;1601;849;752
17162;Sant Ferriol;248;138;110
17163;Sant Gregori;4201;2109;2092
17164;Sant Hilari Sacalm;5913;2988;2925
17165;Sant Jaume de Llierca;870;429;441
17167;Sant Joan de les Abadesses;3298;1637;1661
17168;Sant Joan de Mollet;524;261;263
17185;Sant Joan les Fonts;3086;1563;1523
17166;Sant Jordi Desvalls;845;409;436
17169;Sant Julià de Ramis;3723;1878;1845
17903;Sant Julià del Llor i Bonmatí;1359;703;656
17171;Sant Llorenç de la Muga;275;139;136
17172;Sant Martí de Llémena;709;364;345
17173;Sant Martí Vell;269;146;123
17174;Sant Miquel de Campmajor;247;135;112
17175;Sant Miquel de Fluvià;833;435;398
17176;Sant Mori;173;87;86
17177;Sant Pau de Segúries;742;366;376
17178;Sant Pere Pescador;2122;1126;996
17180;Santa Coloma de Farners;13634;6874;6760
17181;Santa Cristina d'Aro;5664;2879;2785
17182;Santa Llogaia d'Àlguema;382;182;200
17184;Santa Pau;1616;815;801
17186;Sarrià de Ter;5327;2646;2681
17187;Saus, Camallera i Llampaies;872;431;441
17188;Selva de Mar, La;221;109;112
17190;Serinyà;1158;592;566
17191;Serra de Daró;237;124;113
17192;Setcases;185;103;82
17193;Sils;6624;3392;3232
17052;Siurana;186;88;98
17194;Susqueda;97;59;38
17195;Tallada d'Empordà, La;475;251;224
17196;Terrades;346;166;180
17197;Torrent;170;91;79
17198;Torroella de Fluvià;768;393;375
17199;Torroella de Montgrí;12356;6316;6040
17200;Tortellà;822;385;437
17201;Toses;189;108;81
17202;Tossa de Mar;6206;3146;3060
17204;Ullà;1193;644;549
17205;Ullastret;261;135;126
17203;Ultramort;224;117;107
17206;Urús;212;109;103
17014;Vajol, La;98;57;41
17208;Vall de Bianya, La;1356;672;684
17207;Vall d'en Bas, La;3178;1599;1579
17170;Vallfogona de Ripollès;222;117;105
17209;Vall-llobrega;908;456;452
17210;Ventalló;903;458;445
17211;Verges;1165;574;591
17212;Vidrà;178;89;89
17213;Vidreres;8339;4300;4039
17214;Vilabertran;995;497;498
17215;Vilablareix;3511;1753;1758
17217;Viladamat;488;247;241
17216;Viladasens;222;122;100
17218;Vilademuls;842;434;408
17220;Viladrau;1133;568;565
17221;Vilafant;5642;2789;2853
17223;Vilajuïga;1153;572;581
17224;Vilallonga de Ter;399;218;181
17225;Vilamacolum;379;214;165
17226;Vilamalla;1188;601;587
17227;Vilamaniscle;198;112;86
17228;Vilanant;413;201;212
17230;Vila-sacra;785;376;409
17222;Vilaür;167;88;79
17233;Vilobí d'Onyar;3278;1704;1574
17232;Vilopriu;200;104;96
18001;Agrón;239;126;113
18002;Alamedilla;562;288;274
18003;Albolote;19474;9531;9943
18004;Albondón;735;400;335
18005;Albuñán;419;215;204
18006;Albuñol;7391;4089;3302
18007;Albuñuelas;785;394;391
18010;Aldeire;594;306;288
18011;Alfacar;5688;2893;2795
18012;Algarinejo;2396;1229;1167
18013;Alhama de Granada;5655;2939;2716
18014;Alhendín;10216;5154;5062
18015;Alicún de Ortega;450;227;223
18016;Almegíjar;335;165;170
18017;Almuñécar;27305;13593;13712
18904;Alpujarra de la Sierra;940;522;418
18018;Alquife;581;297;284
18020;Arenas del Rey;617;325;292
18021;Armilla;25059;12357;12702
18022;Atarfe;20024;10034;9990
18023;Baza;20579;10198;10381
18024;Beas de Granada;992;522;470
18025;Beas de Guadix;315;160;155
18027;Benalúa;3324;1631;1693
18028;Benalúa de las Villas;1030;541;489
18029;Benamaurel;2250;1122;1128
18030;Bérchules;690;379;311
18032;Bubión;309;163;146
18033;Busquístar;319;163;156
18034;Cacín;527;277;250
18035;Cádiar;1539;816;723
18036;Cájar;5447;2691;2756
18114;Calahorra, La;683;350;333
18037;Calicasas;650;322;328
18038;Campotéjar;1250;623;627
18039;Caniles;3910;1993;1917
18040;Cáñar;397;211;186
18042;Capileira;582;287;295
18043;Carataunas;234;125;109
18044;Cástaras;224;132;92
18045;Castilléjar;1288;679;609
18046;Castril;1992;1038;954
18047;Cenes de la Vega;8231;4107;4124
18059;Chauchina;5679;2800;2879
18061;Chimeneas;1238;650;588
18062;Churriana de la Vega;16445;8097;8348
18048;Cijuela;3630;1841;1789
18049;Cogollos de Guadix;658;376;282
18050;Cogollos de la Vega;2064;1056;1008
18051;Colomera;1290;679;611
18053;Cortes de Baza;1810;904;906
18054;Cortes y Graena;977;511;466
18912;Cuevas del Campo;1793;891;902
18056;Cúllar;3965;1979;1986
18057;Cúllar Vega;7770;3935;3835
18063;Darro;1658;846;812
18064;Dehesas de Guadix;395;194;201
18065;Dehesas Viejas;650;333;317
18066;Deifontes;2624;1321;1303
18067;Diezma;799;434;365
18068;Dílar;2264;1138;1126
18069;Dólar;624;333;291
18915;Domingo Pérez de Granada;836;443;393
18070;Dúdar;378;200;178
18071;Dúrcal;7233;3635;3598
18072;Escúzar;841;443;398
18074;Ferreira;317;165;152
18076;Fonelas;987;523;464
18077;Fornes;543;287;256
18078;Freila;894;469;425
18079;Fuente Vaqueros;4594;2298;2296
18905;Gabias, Las;22829;11520;11309
18082;Galera;1108;556;552
18083;Gobernador;252;128;124
18084;Gójar;6203;3129;3074
18085;Gor;757;393;364
18086;Gorafe;382;197;185
18087;Granada;230595;106426;124169
18088;Guadahortuna;1816;930;886
18089;Guadix;18527;9211;9316
18906;Guájares, Los;1157;625;532
18093;Gualchos;5308;2823;2485
18094;Güéjar Sierra;2909;1546;1363
18095;Güevéjar;2677;1390;1287
18096;Huélago;365;189;176
18097;Huéneja;1192;643;549
18098;Huéscar;7220;3576;3644
18099;Huétor de Santillán;1929;987;942
18100;Huétor Tájar;10673;5381;5292
18101;Huétor Vega;12159;6076;6083
18102;Íllora;9951;5041;4910
18103;Ítrabo;960;473;487
18105;Iznalloz;5161;2641;2520
18106;Játar;582;318;264
18107;Jayena;993;519;474
18108;Jérez del Marquesado;983;494;489
18109;Jete;994;526;468
18111;Jun;4061;2066;1995
18112;Juviles;146;78;68
18115;Láchar;3755;1902;1853
18116;Lanjarón;3664;1835;1829
18117;Lanteira;555;297;258
18119;Lecrín;2258;1141;1117
18120;Lentegí;339;170;169
18121;Lobras;149;73;76
18122;Loja;20580;10271;10309
18123;Lugros;305;156;149
18124;Lújar;480;263;217
18126;Malahá, La;1845;924;921
18127;Maracena;22275;10855;11420
18128;Marchal;411;194;217
18132;Moclín;3558;1781;1777
18133;Molvízar;2752;1423;1329
18134;Monachil;8349;4236;4113
18135;Montefrío;5376;2812;2564
18136;Montejícar;2039;1051;988
18137;Montillana;1069;575;494
18138;Moraleda de Zafayona;3130;1579;1551
18909;Morelábor;585;313;272
18140;Motril;58939;28877;30062
18141;Murtas;458;257;201
18903;Nevada;1105;572;533
18143;Nigüelas;1228;625;603
18144;Nívar;1093;561;532
18145;Ogíjares;14803;7312;7491
18146;Orce;1147;559;588
18147;Órgiva;5709;2853;2856
18148;Otívar;1034;539;495
18150;Padul;9436;4716;4720
18151;Pampaneira;310;157;153
18152;Pedro Martínez;1160;579;581
18153;Peligros;11676;5752;5924
18154;Peza, La;1128;583;545
18910;Pinar, El;867;459;408
18157;Pinos Genil;1595;816;779
18158;Pinos Puente;9664;4827;4837
18159;Píñar;1099;597;502
18161;Polícar;274;147;127
18162;Polopos;1644;901;743
18163;Pórtugos;388;199;189
18164;Puebla de Don Fadrique;2207;1125;1082
18165;Pulianas;5559;2774;2785
18167;Purullena;2313;1166;1147
18168;Quéntar;956;498;458
18170;Rubite;406;234;172
18171;Salar;2617;1312;1305
18173;Salobreña;12562;6248;6314
18174;Santa Cruz del Comercio;530;274;256
18175;Santa Fe;15105;7430;7675
18176;Soportújar;283;154;129
18177;Sorvilán;524;287;237
18901;Taha, La;769;377;392
18178;Torre-Cardela;736;389;347
18916;Torrenueva Costa;3115;1646;1469
18179;Torvizcón;618;326;292
18180;Trevélez;702;370;332
18181;Turón;219;131;88
18182;Ugíjar;2574;1284;1290
18914;Valderrubio;2060;1021;1039
18907;Valle del Zalabí;2116;1072;1044
18902;Valle, El;936;475;461
18183;Válor;676;356;320
18911;Vegas del Genil;12165;6165;6000
18184;Vélez de Benaudalla;3013;1542;1471
18185;Ventas de Huelma;651;362;289
18149;Villa de Otura;7466;3759;3707
18908;Villamena;986;510;476
18187;Villanueva de las Torres;527;292;235
18188;Villanueva Mesía;2009;975;1034
18189;Víznar;1003;524;479
18192;Zafarraya;2157;1163;994
18913;Zagra;865;447;418
18193;Zubia, La;19885;9831;10054
18194;Zújar;2568;1307;1261
19001;Abánades;62;38;24
19002;Ablanque;66;42;24
19003;Adobes;30;18;12
19004;Alaminos;62;32;30
19005;Alarilla;138;84;54
19006;Albalate de Zorita;1132;629;503
19007;Albares;523;266;257
19008;Albendiego;45;30;15
19009;Alcocer;336;168;168
19010;Alcolea de las Peñas;12;8;4
19011;Alcolea del Pinar;329;192;137
19013;Alcoroches;131;81;50
19015;Aldeanueva de Guadalajara;104;63;41
19016;Algar de Mesa;46;33;13
19017;Algora;98;58;40
19018;Alhóndiga;169;100;69
19019;Alique;14;6;8
19020;Almadrones;55;38;17
19021;Almoguera;1415;715;700
19022;Almonacid de Zorita;638;325;313
19023;Alocén;154;80;74
19024;Alovera;13407;6809;6598
19027;Alustante;131;74;57
19031;Angón;7;6;1
19032;Anguita;157;82;75
19033;Anquela del Ducado;56;31;25
19034;Anquela del Pedregal;27;17;10
19036;Aranzueque;381;200;181
19037;Arbancón;145;84;61
19038;Arbeteta;19;15;4
19039;Argecilla;70;50;20
19040;Armallones;55;31;24
19041;Armuña de Tajuña;269;133;136
19042;Arroyo de las Fraguas;33;18;15
19043;Atanzón;94;64;30
19044;Atienza;434;251;183
19045;Auñón;146;78;68
19046;Azuqueca de Henares;35498;17878;17620
19047;Baides;56;27;29
19048;Baños de Tajo;15;10;5
19049;Bañuelos;13;11;2
19050;Barriopedro;20;12;8
19051;Berninches;50;35;15
19052;Bodera, La;21;14;7
19053;Brihuega;2734;1416;1318
19054;Budia;208;122;86
19055;Bujalaro;47;23;24
19057;Bustares;68;41;27
19058;Cabanillas del Campo;11034;5550;5484
19059;Campillo de Dueñas;76;46;30
19060;Campillo de Ranas;155;95;60
19061;Campisábalos;84;58;26
19064;Canredondo;87;55;32
19065;Cantalojas;126;69;57
19066;Cañizar;71;42;29
19067;Cardoso de la Sierra, El;55;34;21
19070;Casa de Uceda;100;60;40
19071;Casar, El;13327;6736;6591
19073;Casas de San Galindo;19;14;5
19074;Caspueñas;138;83;55
19075;Castejón de Henares;61;38;23
19076;Castellar de la Muela;23;13;10
19078;Castilforte;58;35;23
19079;Castilnuevo;8;6;2
19080;Cendejas de Enmedio;69;38;31
19081;Cendejas de la Torre;23;17;6
19082;Centenera;147;85;62
19103;Checa;285;164;121
19104;Chequilla;14;8;6
19106;Chillarón del Rey;85;50;35
19105;Chiloeches;3977;2063;1914
19086;Cifuentes;1682;865;817
19087;Cincovillas;23;13;10
19088;Ciruelas;141;77;64
19089;Ciruelos del Pinar;29;17;12
19090;Cobeta;101;49;52
19091;Cogollor;21;14;7
19092;Cogolludo;561;324;237
19095;Condemios de Abajo;12;10;2
19096;Condemios de Arriba;116;67;49
19097;Congostrina;13;10;3
19098;Copernal;38;24;14
19099;Corduente;310;175;135
19102;Cubillo de Uceda, El;118;70;48
19107;Driebes;349;199;150
19108;Durón;115;62;53
19109;Embid;30;18;12
19110;Escamilla;64;41;23
19111;Escariche;188;117;71
19112;Escopete;68;36;32
19113;Espinosa de Henares;663;340;323
19114;Esplegares;37;21;16
19115;Establés;29;18;11
19116;Estriégana;12;9;3
19117;Fontanar;2637;1379;1258
19118;Fuembellida;11;7;4
19119;Fuencemillán;84;53;31
19120;Fuentelahiguera de Albatages;109;65;44
19121;Fuentelencina;324;175;149
19122;Fuentelsaz;90;46;44
19123;Fuentelviejo;53;32;21
19124;Fuentenovilla;587;325;262
19125;Gajanejos;61;37;24
19126;Galápagos;2673;1386;1287
19127;Galve de Sorbe;96;53;43
19129;Gascueña de Bornova;31;21;10
19130;Guadalajara;89010;42787;46223
19132;Henche;85;44;41
19133;Heras de Ayuso;224;129;95
19134;Herrería;20;12;8
19135;Hiendelaencina;115;69;46
19136;Hijes;20;11;9
19138;Hita;319;177;142
19139;Hombrados;51;28;23
19142;Hontoba;431;242;189
19143;Horche;2778;1396;1382
19145;Hortezuela de Océn;37;21;16
19146;Huerce, La;56;34;22
19147;Huérmeces del Cerro;41;29;12
19148;Huertahernando;56;37;19
19150;Hueva;112;68;44
19151;Humanes;1724;880;844
19152;Illana;878;481;397
19153;Iniéstola;18;13;5
19154;Inviernas, Las;58;40;18
19155;Irueste;68;45;23
19156;Jadraque;1417;742;675
19157;Jirueque;49;32;17
19159;Ledanca;105;52;53
19160;Loranca de Tajuña;1509;834;675
19161;Lupiana;293;158;135
19162;Luzaga;68;37;31
19163;Luzón;64;31;33
19165;Majaelrayo;53;36;17
19166;Málaga del Fresno;172;102;70
19167;Malaguilla;193;108;85
19168;Mandayona;300;149;151
19169;Mantiel;29;18;11
19170;Maranchón;213;112;101
19171;Marchamalo;8273;4145;4128
19172;Masegoso de Tajuña;74;41;33
19173;Matarrubia;70;46;24
19174;Matillas;104;56;48
19175;Mazarete;27;15;12
19176;Mazuecos;312;175;137
19177;Medranda;68;33;35
19178;Megina;31;20;11
19179;Membrillera;95;58;37
19181;Miedes de Atienza;58;38;20
19182;Mierla, La;40;24;16
19184;Millana;113;67;46
19183;Milmarcos;70;40;30
19185;Miñosa, La;30;17;13
19186;Mirabueno;90;52;38
19187;Miralrío;56;34;22
19188;Mochales;40;19;21
