municipio;nombre;provincia;superficie;latitud;longitud;altitud;rango tamaño población;poblacion;poblacion hombres;poblacion mujeres;densidad poblacional;indice gini;P80P20;Renta media hogar;renta media unidad consumo;renta media persona;salarios;pensiones;otros ingresos;otras prestaciones;desempleo;votos totales;imputado
37314;Tabera de Abajo;Salamanca;63.779115;40.90939939;-6.00191132;812.0;101-500;106;60;46;1.661986059229577;41.1;3.2000000000000006;47865.0;25255.0;15955.0;42.3;15.1;40.5;1.7;0.4000000000000001;65;False
37315;Tala, La;Salamanca;12.32193;40.58898469;-5.5371301;921.0;<100;84;48;36;6.817113877452639;29.629662698412698;2.44905753968254;23021.929067460318;15574.338789682539;11490.302083333334;47.6;31.600000000000005;13.699999999999998;4.2;1.8;64;True
37316;Tamames;Salamanca;60.68807;40.65780109;-6.105106;896.0;501-1000;781;397;384;12.869086131755385;29.100000000000005;2.4;25700.0;16136.0;11313.0;48.79999999999999;26.899999999999995;18.7;4.5;1.1;534;False
37317;Tarazona de Guareña;Salamanca;29.261526;41.17195436;-5.25145367;772.0;101-500;305;166;139;10.423243135029937;32.3;2.1;22857.0;14515.0;10142.0;41.9;29.0;21.5;5.2;2.4;208;False
37318;Tardáguila;Salamanca;24.692271;41.11404347;-5.57403312;835.0;101-500;208;123;85;8.423688529904762;29.3;2.7000000000000006;26699.0;17431.0;12415.0;56.1;27.600000000000005;13.1;2.1;1.0;132;False
37319;Tejado, El;Salamanca;21.187427;40.44131133;-5.54135023;969.0;<100;96;52;44;4.530989062522788;28.43766666666667;2.2576666666666667;20606.71111111111;14585.776666666667;10798.923333333334;47.6;31.600000000000005;13.699999999999998;4.2;1.8;62;True
37320;Tejeda y Segoyuela;Salamanca;44.099856;40.63193991;-6.02358534;922.0;<100;92;52;40;2.086174612452249;29.050000000000004;2.4517857142857147;22416.839285714286;15528.82142857143;11364.785714285714;47.6;31.600000000000005;13.699999999999998;4.2;1.8;63;True
37321;Tenebrón;Salamanca;40.058667;40.62434775;-6.35542548;824.0;101-500;140;72;68;3.4948741554480582;22.5;2.1;19469.0;12810.0;9317.0;32.6;41.7;18.9;6.400000000000001;0.4000000000000001;115;False
37322;Terradillos;Salamanca;33.1458;40.83797667;-5.54078419;882.0;2001-5000;3046;1522;1524;91.89701259284736;28.925;2.4;23915.25;14322.5;9812.0;64.125;23.825;4.575;4.325;3.15;1523;False
37323;Topas;Salamanca;112.301671;41.15697238;-5.63442805;822.0;501-1000;530;286;244;4.71943111158159;28.600000000000005;2.4;23650.0;15524.0;11016.0;52.70000000000001;25.100000000000005;17.3;2.9;2.1;320;False
37324;Tordillos;Salamanca;25.085159;40.85350496;-5.35276214;838.0;101-500;347;186;161;13.832880230099398;27.7;2.4;26460.0;17175.0;12027.0;46.79999999999999;30.2;14.4;8.0;0.6999999999999998;239;False
37325;Tornadizo, El;Salamanca;11.438712;40.54201506;-5.89061454;870.0;<100;93;52;41;8.130285997234653;27.80333333333333;2.4683333333333333;25453.350000000002;16398.833333333332;11672.800000000001;47.6;31.600000000000005;13.699999999999998;4.2;1.8;63;True
37327;Torresmenudas;Salamanca;11.876391000000002;41.10203738;-5.7845568;788.0;101-500;190;97;93;15.998126030037238;25.0;2.2;30388.0;18464.0;12838.0;59.0;26.399999999999995;10.0;2.7999999999999994;1.8;145;False
37328;Trabanca;Salamanca;29.697712000000003;41.23302537;-6.38401108;743.0;101-500;184;90;94;6.195763498548305;33.2;2.7999999999999994;20707.0;15343.0;11348.0;45.5;38.9;10.4;2.6;2.6;109;False
37329;Tremedal de Tormes;Salamanca;33.459774;41.07405681;-6.18092376;769.0;<100;43;22;21;1.2851252372475677;28.420500000000004;2.4464999999999995;25797.001666666667;16358.854444444445;11436.816111111111;47.6;31.600000000000005;13.699999999999998;4.2;1.8;27;True
37330;Valdecarros;Salamanca;27.226888;40.77018033;-5.42307326;883.0;101-500;338;171;167;12.414198787610248;31.0;2.5;28438.0;17233.0;11983.0;52.0;28.0;14.4;4.5;1.2;221;False
37331;Valdefuentes de Sangusín;Salamanca;34.561817999999995;40.46603566;-5.83151033;888.0;101-500;196;110;86;5.670997978173487;25.399999999999995;2.2;21575.0;14994.0;11191.0;43.79999999999999;35.9;14.800000000000002;4.0;1.6000000000000003;112;False
37332;Valdehijaderos;Salamanca;11.747295;40.41860164;-5.84843393;777.0;<100;79;42;37;6.724952425217891;27.624999999999996;2.125;20113.75;13636.375;10077.25;47.6;31.600000000000005;13.699999999999998;4.2;1.8;49;True
37333;Valdelacasa;Salamanca;8.216823;40.50583774;-5.76388118;953.0;101-500;215;125;90;26.16583075965005;26.899999999999995;2.3;25421.0;15521.0;10792.0;56.79999999999999;28.3;9.7;3.5;1.7;122;False
37334;Valdelageve;Salamanca;16.350332;40.36885785;-5.99230203;621.0;<100;76;39;37;4.648223656865193;29.924999999999997;2.3;20347.25;13225.0;9614.75;47.6;31.600000000000005;13.699999999999998;4.2;1.8;30;True
37335;Valdelosa;Salamanca;63.433166;41.17171341;-5.7830251;842.0;101-500;409;203;206;6.447731144303912;29.399999999999995;2.4;27065.0;17213.0;11925.0;53.1;27.2;11.800000000000002;4.9;3.0;278;False
37336;Valdemierque;Salamanca;17.3144;40.82203972;-5.5838917;937.0;<100;63;40;23;3.638589844291457;28.96666666666666;2.4166666666666665;29135.5;17523.833333333336;12052.166666666668;47.6;31.600000000000005;13.699999999999998;4.2;1.8;41;True
37337;Valderrodrigo;Salamanca;22.349648;41.0646583;-6.50941588;733.0;101-500;150;74;76;6.711515098582313;29.3;2.7000000000000006;26247.0;15322.0;10572.0;38.9;30.0;28.100000000000005;2.3;0.8000000000000002;103;False
37338;Valdunciel;Salamanca;33.228446;41.08589713;-5.67207225;803.0;<100;98;49;49;2.949280264265142;30.86666666666667;2.6666666666666665;27716.833333333332;17726.666666666668;12447.0;47.6;31.600000000000005;13.699999999999998;4.2;1.8;58;True
37339;Valero;Salamanca;26.265988000000004;40.53488546;-5.94215661;585.0;101-500;330;180;150;12.563776394019518;32.8;2.7999999999999994;21713.0;13499.0;9225.0;30.399999999999995;38.5;26.5;3.0;1.5;214;False
37343;Vallejera de Riofrío;Salamanca;7.262032;40.40833585;-5.72010411;1130.0;<100;73;33;40;10.052282887213938;29.074527777777774;2.4226944444444443;20987.519074074073;15056.378055555553;11126.213425925926;47.6;31.600000000000005;13.699999999999998;4.2;1.8;42;True
37340;Valsalabroso;Salamanca;27.384637;41.10883664;-6.50188791;726.0;101-500;145;82;63;5.294939640792025;26.3;2.5;27950.0;17505.0;11950.0;50.1;32.1;11.0;5.5;1.3;96;False
37341;Valverde de Valdelacasa;Salamanca;7.590845000000001;40.48057802;-5.7816469;798.0;<100;71;38;33;9.353372384760853;26.247999999999998;2.2399999999999998;24572.56;15505.4;10886.08;47.6;31.600000000000005;13.699999999999998;4.2;1.8;29;True
37342;Valverdón;Salamanca;21.9794;41.04661157;-5.76955917;766.0;101-500;285;151;134;12.966686988725808;30.3;2.5;30326.0;17837.0;12196.0;65.5;19.1;10.699999999999998;2.3;2.5;186;False
37344;Vecinos;Salamanca;45.062476;40.77824569;-5.87857726;895.0;101-500;253;124;129;5.614427400749129;23.5;2.0;21670.0;14925.0;10474.0;49.9;28.7;16.7;3.0;1.7;145;False
37345;Vega de Tirados;Salamanca;28.109332;41.0261635;-5.88628888;790.0;101-500;163;91;72;5.798785969015557;26.899999999999995;2.7999999999999994;33748.0;20772.0;14231.0;52.0;32.6;12.1;2.5;0.9;113;False
37346;Veguillas, Las;Salamanca;43.700545000000005;40.7158647;-5.83123504;1041.0;101-500;281;137;144;6.43012575701287;28.8;2.2;22225.0;14680.0;10361.0;55.79999999999999;27.2;10.6;4.5;1.9;206;False
37347;Vellés, La;Salamanca;25.503987;41.07347054;-5.56824777;811.0;501-1000;537;297;240;21.05553143514385;31.0;2.6;30579.0;19274.0;13214.0;66.0;18.2;10.699999999999998;3.7000000000000006;1.3999999999999997;336;False
37348;Ventosa del Río Almar;Salamanca;18.018028;40.92622034;-5.34797777;854.0;101-500;106;60;46;5.882996740819805;30.0;2.7000000000000006;23543.0;15790.0;11884.0;39.9;31.7;23.0;4.2;1.2;76;False
37349;Vídola, La;Salamanca;29.640551;41.15300906;-6.48710321;693.0;101-500;111;55;56;3.744869655088396;32.3;2.9;26065.0;16338.0;11557.0;54.9;25.0;15.6;3.8;0.6;58;False
37351;Villaflores;Salamanca;42.034323;41.08354319;-5.23375437;795.0;101-500;277;139;138;6.58985277341091;27.899999999999995;2.3;23615.0;15750.0;11286.0;43.70000000000001;34.7;13.1;5.8;2.7999999999999994;226;False
37352;Villagonzalo de Tormes;Salamanca;25.5567;40.89164265;-5.49663022;802.0;101-500;216;128;88;8.451795419596428;31.5;2.7999999999999994;24751.0;17971.0;13848.0;62.70000000000001;16.0;16.4;3.2999999999999994;1.6000000000000003;152;False
37353;Villalba de los Llanos;Salamanca;36.780486;40.80054897;-5.9742661;834.0;101-500;126;71;55;3.425729611076917;29.600000000000005;2.7000000000000006;29611.0;18607.0;12029.0;51.4;26.399999999999995;19.5;1.3;1.3999999999999997;80;False
37354;Villamayor;Salamanca;20.193;40.99964444;-5.69692596;782.0;5001-10000;7202;3622;3580;356.65824790769074;29.916666666666668;2.533333333333333;34328.333333333336;19643.33333333333;12947.166666666666;69.71666666666665;13.916666666666666;11.216666666666669;3.466666666666667;1.7333333333333334;3868;False
37355;Villanueva del Conde;Salamanca;12.991489;40.50922264;-6.01214677;782.0;101-500;173;85;88;13.316410459186011;32.7;2.6;24761.0;17274.0;13286.0;41.3;31.8;18.2;5.900000000000001;2.9;119;False
37356;Villar de Argañán;Salamanca;30.022137;40.6736715;-6.71895577;716.0;<100;98;53;45;3.26425797071008;30.144444444444442;2.6666666666666665;21448.055555555555;14297.055555555557;10355.277777777777;47.6;31.600000000000005;13.699999999999998;4.2;1.8;58;True
37357;Villar de Ciervo;Salamanca;56.7914;40.7368761;-6.7399617;677.0;101-500;277;146;131;4.877499057955958;27.600000000000005;2.3;20069.0;14726.0;10806.0;34.0;46.4;13.0;5.1;1.3999999999999997;191;False
37358;Villar de Gallimazo;Salamanca;44.282449;40.95373893;-5.28882419;857.0;101-500;192;118;74;4.335803559554712;32.4;2.4;32834.0;20841.0;14365.0;49.5;23.600000000000005;21.3;3.2000000000000006;2.4;124;False
37359;Villar de la Yegua;Salamanca;55.80114;40.7248908;-6.70410168;710.0;101-500;174;91;83;3.1182158644070714;31.100000000000005;2.3;15438.0;12200.0;9535.0;23.0;44.5;26.5;4.3;1.6000000000000003;103;False
37360;Villar de Peralonso;Salamanca;31.66008;41.03214926;-6.22172609;821.0;101-500;231;119;112;7.296254463033574;26.7;2.3;25276.0;15831.0;10783.0;54.9;29.2;10.2;3.7000000000000006;1.9;134;False
37361;Villar de Samaniego;Salamanca;27.984326;41.12312099;-6.44681725;747.0;<100;88;49;39;3.1446174547852253;29.394444444444446;2.5222222222222226;26591.907407407405;17452.722222222223;12385.092592592593;47.6;31.600000000000005;13.699999999999998;4.2;1.8;53;True
37362;Villares de la Reina;Salamanca;21.6208;41.00909567;-5.64906097;813.0;5001-10000;6351;3147;3204;293.7449123066677;29.15;2.433333333333333;32502.0;18505.5;12113.5;72.64999999999999;11.916666666666666;10.3;3.1833333333333336;1.9833333333333327;3376;False
37363;Villares de Yeltes;Salamanca;40.535959;40.86725748;-6.41318718;724.0;101-500;113;52;61;2.787648369192401;28.399999999999995;2.7000000000000006;23271.0;16405.0;11742.0;43.0;34.1;17.0;3.0;2.9;80;False
37364;Villarino de los Aires;Salamanca;102.6463;41.26971739;-6.46772159;603.0;501-1000;796;416;380;7.754785121334135;27.3;2.4;28151.0;19436.0;14385.0;45.9;37.7;8.8;6.3;1.3;500;False
37365;Villarmayor;Salamanca;39.0532;41.01490307;-5.97238712;826.0;101-500;185;104;81;4.737127815390289;30.0;2.5;25360.0;16426.0;11749.0;44.5;30.100000000000005;21.899999999999995;2.3;1.1;121;False
37366;Villarmuerto;Salamanca;38.813313;41.05447676;-6.36430405;763.0;<100;40;27;13;1.0305742259105786;28.302083333333332;2.3881944444444443;24261.55324074074;16124.245370370372;11636.678240740743;47.6;31.600000000000005;13.699999999999998;4.2;1.8;31;True
37367;Villasbuenas;Salamanca;39.511491;41.06202639;-6.59497001;729.0;101-500;190;104;86;4.808727668616707;28.899999999999995;2.3;24236.0;15961.0;11522.0;30.100000000000005;44.5;14.9;8.6;1.9;141;False
37368;Villasdardo;Salamanca;21.53692;41.0048519;-6.16267847;818.0;<100;21;6;15;0.9750697871376224;28.767777777777777;2.4005555555555556;23948.10555555556;15716.411111111112;11217.066666666666;47.6;31.600000000000005;13.699999999999998;4.2;1.8;11;True
37369;Villaseco de los Gamitos;Salamanca;12.319586;41.03662889;-6.112711;835.0;101-500;135;77;58;10.95816044467728;33.0;2.7999999999999994;21293.0;13974.0;10094.0;51.5;22.899999999999995;15.6;5.7;4.4;81;False
37370;Villaseco de los Reyes;Salamanca;136.053552;41.16194624;-6.18591308;771.0;101-500;331;189;142;2.432865552822906;29.899999999999995;2.6;28510.0;17560.0;12243.0;50.79999999999999;26.600000000000005;16.7;4.2;1.6000000000000003;235;False
37371;Villasrubias;Salamanca;39.503504;40.33845868;-6.63905271;851.0;101-500;271;149;122;6.860150937496583;26.0;1.9;21149.0;14251.0;10450.0;35.6;43.20000000000001;14.1;4.6;2.5;155;False
37372;Villaverde de Guareña;Salamanca;15.874289;41.06376817;-5.52557628;828.0;101-500;141;80;61;8.882287578360202;30.100000000000005;3.2000000000000006;31472.0;20978.0;14759.0;52.70000000000001;24.0;17.4;4.8;1.1;98;False
37373;Villavieja de Yeltes;Salamanca;50.838865;40.87555802;-6.46780523;741.0;501-1000;764;401;363;15.02787286852293;29.899999999999995;2.2;25148.0;16144.0;11638.0;41.2;35.2;17.2;4.9;1.5;438;False
37374;Villoria;Salamanca;31.654193;40.99525283;-5.37433343;816.0;1001-2000;1351;692;659;42.67996975945651;26.600000000000005;2.1;24482.0;14409.0;9705.0;58.9;24.399999999999995;9.8;4.4;2.4;870;False
37375;Villoruela;Salamanca;17.270446;41.00755556;-5.39440614;823.0;501-1000;760;384;376;44.0058120097188;26.899999999999995;2.2;23840.0;14399.0;9941.0;53.29999999999999;26.100000000000005;11.5;6.3;2.7000000000000006;515;False
37350;Vilvestre;Salamanca;46.8521;41.10455913;-6.72583452;589.0;101-500;429;210;219;9.156473242394684;28.5;2.3;25077.0;16482.0;11794.0;41.9;40.8;11.800000000000002;4.1;1.5;273;False
37376;Vitigudino;Salamanca;52.326349;41.00818194;-6.43579087;769.0;2001-5000;2499;1210;1289;47.75796606791733;28.125;2.225;26134.25;15955.5;11075.5;50.7;28.25;15.675;3.9;1.5750000000000002;1405;False
37377;Yecla de Yeltes;Salamanca;57.188264;40.95955277;-6.48814669;721.0;101-500;235;124;111;4.109234719906868;26.0;2.2;25595.0;16041.0;11351.0;47.9;31.0;17.0;3.1;1.2;173;False
37378;Zamarra;Salamanca;47.882967;40.51924249;-6.45205053;776.0;<100;94;58;36;1.9631197874601207;27.45;2.3083333333333336;20435.25;14634.416666666666;10613.666666666666;47.6;31.600000000000005;13.699999999999998;4.2;1.8;54;True
37379;Zamayón;Salamanca;30.899877;41.14775687;-5.82952899;809.0;101-500;200;121;79;6.472517673775854;31.5;2.3;20450.0;13280.0;9182.0;56.0;20.1;17.2;3.2999999999999994;3.2999999999999994;132;False
37380;Zarapicos;Salamanca;7.645773;41.0386347;-5.84479593;784.0;<100;58;34;24;7.585890922997583;30.549999999999997;2.5500000000000003;30695.25;19546.0;13624.0;47.6;31.600000000000005;13.699999999999998;4.2;1.8;38;True
37381;Zarza de Pumareda, La;Salamanca;28.300104;41.1620402;-6.62664248;700.0;101-500;144;82;62;5.088320523486416;34.6;2.9;20242.0;16834.0;13247.0;50.0;34.3;11.9;2.2;1.6000000000000003;93;False
37382;Zorita de la Frontera;Salamanca;32.127897;41.01421511;-5.19668632;828.0;101-500;164;83;81;5.104598038271849;28.5;2.7000000000000006;22181.0;15107.0;11021.0;42.5;36.2;12.9;5.599999999999999;2.9;124;False
38001;Adeje;Santa Cruz de Tenerife;105.9522;28.12049369;-16.72245684;218.0;20001-50000;47869;24110;23759;451.798074980982;33.55;2.97;27932.0;15479.85;9699.25;65.58;10.38;18.235;2.305;3.55;10714;False
38002;Agulo;Santa Cruz de Tenerife;25.0041;28.18761937;-17.19184774;153.0;1001-2000;1096;547;549;43.83281141892729;29.899999999999995;2.7000000000000006;26904.0;16672.0;11301.0;50.9;29.0;13.300000000000002;3.4;3.4;562;False
38003;Alajeró;Santa Cruz de Tenerife;49.6068;28.06238287;-17.23786066;803.0;2001-5000;2017;1061;956;40.65974826031915;28.2;2.3;27001.0;16718.0;11243.0;62.70000000000001;18.8;11.199999999999998;4.0;3.2999999999999994;885;False
38004;Arafo;Santa Cruz de Tenerife;34.361799999999995;28.33856062;-16.41680736;445.0;5001-10000;5551;2731;2820;161.54566990087832;30.8;2.64;30610.6;16854.6;10930.4;63.28;19.8;10.62;3.5;2.82;2859;False
38005;Arico;Santa Cruz de Tenerife;178.93419999999998;28.17736039;-16.47913862;361.0;5001-10000;7988;4151;3837;44.64210866340812;29.2125;2.4875;24913.0;14853.0;9831.5;63.225;20.5;9.2;3.1;3.975;3259;False
38006;Arona;Santa Cruz de Tenerife;81.5985;28.09912229;-16.67960607;616.0;50000-100000;81216;41283;39933;995.3124138311366;32.22857142857143;2.86;24667.85714285714;13914.942857142858;8990.057142857142;64.89714285714285;13.428571428571429;14.348571428571429;2.8514285714285714;4.494285714285715;20497;False
38007;Barlovento;Santa Cruz de Tenerife;43.4952;28.82719736;-17.80380608;564.0;1001-2000;1876;956;920;43.1311960860049;30.85;2.6;24507.25;13722.75;8953.5;49.8;25.375;18.05;3.625;3.15;1040;False
38008;Breña Alta;Santa Cruz de Tenerife;30.8934;28.66152043;-17.78509536;315.0;5001-10000;7204;3540;3664;233.1889659279976;31.883333333333336;2.716666666666667;30706.166666666668;16882.166666666668;11026.333333333334;65.01666666666667;17.05;12.383333333333333;2.833333333333333;2.7;3643;False
38009;Breña Baja;Santa Cruz de Tenerife;14.1588;28.64431723;-17.77329058;260.0;5001-10000;5690;2857;2833;401.8702149899709;31.766666666666666;2.766666666666667;33810.5;19081.166666666668;12302.166666666666;66.53333333333333;15.633333333333333;12.6;2.9333333333333336;2.35;2790;False
38010;Buenavista del Norte;Santa Cruz de Tenerife;66.3641;28.37134859;-16.84981224;121.0;2001-5000;4778;2405;2373;71.99675728292858;27.883333333333336;2.25;25633.83333333333;14075.0;9138.0;54.26666666666667;24.516666666666666;12.483333333333334;4.7;4.033333333333333;2407;False
38011;Candelaria;Santa Cruz de Tenerife;49.4805;28.35523524;-16.37002705;6.5;20001-50000;27985;13619;14366;565.576338153414;31.605;2.78;32152.3;18757.3;12380.3;65.455;17.415;11.355;3.465;2.345;13725;False
38012;Fasnia;Santa Cruz de Tenerife;45.2491;28.23925196;-16.43968643;462.0;2001-5000;2786;1458;1328;61.570285375841735;30.65;2.7;26809.0;16562.75;11191.75;58.05;25.35;10.25;3.3;3.125;1502;False
38013;Frontera;Santa Cruz de Tenerife;81.2951;27.75610338;-17.99838148;321.0;2001-5000;4093;2050;2043;50.34743791446225;32.8;2.825;27505.75;14939.5;9586.5;59.325;19.35;14.7;3.675;2.9;1815;False
38014;Fuencaliente de la Palma;Santa Cruz de Tenerife;55.900200000000005;28.50244196;-17.85768209;516.0;1001-2000;1722;857;865;30.8048987302371;29.425;2.575;22902.0;14901.0;10300.0;56.6;21.675;15.15;3.525;3.1;924;False
38015;Garachico;Santa Cruz de Tenerife;29.0257;28.37278109;-16.76005319;39.0;2001-5000;4871;2442;2429;167.81679683866366;28.7;2.3285714285714287;27914.714285714286;15156.285714285714;9825.57142857143;55.17142857142857;25.442857142857143;11.714285714285714;4.042857142857143;3.7;2585;False
38016;Garafía;Santa Cruz de Tenerife;102.5838;28.82941014;-17.9433209;387.0;1001-2000;1667;881;786;16.250129162694304;35.7;3.2999999999999994;18197.0;11675.0;7480.0;45.0;33.6;14.5;3.4;3.6;587;False
38017;Granadilla de Abona;Santa Cruz de Tenerife;162.50379999999998;28.12472743;-16.57532803;625.0;50000-100000;50146;25076;25070;308.5835531230655;29.98148148148148;2.574074074074074;27551.74074074074;14679.666666666666;9408.333333333334;68.85925925925926;13.103703703703705;10.511111111111113;3.085185185185185;4.448148148148148;15994;False
38018;Guancha, La;Santa Cruz de Tenerife;23.8047;28.37265254;-16.64986882;498.0;5001-10000;5520;2687;2833;231.8869803022092;27.3;2.22;27047.4;14744.0;9442.2;59.82000000000001;23.86;8.059999999999999;4.6;3.68;2800;False
38019;Guía de Isora;Santa Cruz de Tenerife;144.1024;28.20798466;-16.77699488;579.0;20001-50000;21368;10653;10715;148.28344288505951;28.45;2.375;26565.5;14647.75;9284.583333333334;65.52499999999999;15.475;11.725;3.0416666666666665;4.258333333333334;7760;False
38020;Güímar;Santa Cruz de Tenerife;102.8883;28.31457737;-16.41016641;271.0;20001-50000;20190;10010;10180;196.2322246552815;29.4;2.5;28079.947368421053;15398.842105263158;10053.157894736842;63.22631578947368;21.70526315789473;7.794736842105263;3.7;3.6052631578947367;9743;False
38021;Hermigua;Santa Cruz de Tenerife;39.1587;28.16711074;-17.19290585;119.0;1001-2000;1832;943;889;46.783984146562574;27.84;2.34;26609.0;15915.6;10711.0;54.58;25.2;11.94;3.94;4.34;874;False
38022;Icod de los Vinos;Santa Cruz de Tenerife;95.9403;28.36684672;-16.7130244;298.0;20001-50000;23254;11427;11827;242.3798966649052;29.8875;2.433333333333333;25151.291666666668;13870.833333333334;8980.5;57.3375;22.854166666666668;11.404166666666669;4.320833333333334;4.116666666666666;11197;False
38024;Llanos de Aridane, Los;Santa Cruz de Tenerife;35.604299999999995;28.65823293;-17.91422603;340.0;20001-50000;20467;9908;10559;574.8462966551793;33.54117647058824;2.735294117647059;26932.76470588236;14938.29411764706;9575.941176470587;56.47058823529412;18.34117647058824;18.41176470588235;3.5352941176470587;3.241176470588236;8945;False
38025;Matanza de Acentejo, La;Santa Cruz de Tenerife;14.0507;28.45164303;-16.4444328;564.0;5001-10000;9061;4585;4476;644.878902830464;30.371428571428574;2.542857142857143;28380.714285714286;15369.57142857143;9883.857142857143;63.92857142857143;17.67142857142857;11.271428571428572;3.7142857142857135;3.4714285714285715;4556;False
38026;Orotava, La;Santa Cruz de Tenerife;206.8874;28.38932905;-16.52364703;370.0;20001-50000;42029;20564;21465;203.14915263085132;29.165714285714284;2.474285714285714;28357.571428571428;15191.714285714286;9758.2;60.64;20.354285714285712;11.731428571428571;3.802857142857144;3.474285714285714;23719;False
38027;Paso, El;Santa Cruz de Tenerife;135.9397;28.6501792;-17.8783481;669.0;5001-10000;7622;3795;3827;56.06897764229287;33.65;3.02;29062.3;15667.0;9976.0;54.0;19.91;19.68;3.21;3.17;3511;False
38901;Pinar de El Hierro, El;Santa Cruz de Tenerife;82.7368;27.70386872;-17.98115112;840.0;1001-2000;1870;987;883;22.601792672668022;33.3;3.1;26769.0;15949.0;10481.0;59.0;20.9;14.6;2.9;2.7000000000000006;890;False
38028;Puerto de la Cruz;Santa Cruz de Tenerife;8.8259;28.41552846;-16.55000025;8.0;20001-50000;30468;14889;15579;3452.112532432953;34.316;3.088;26452.48;16350.84;10907.72;50.964;26.884;15.412;3.72;3.04;14085;False
38029;Puntagorda;Santa Cruz de Tenerife;30.8058;28.77330559;-17.98817782;545.0;2001-5000;2110;1070;1040;68.49359536191237;37.650000000000006;3.425;23033.5;12306.0;7703.75;55.825;20.0;17.575;2.725;3.825;734;False
38030;Puntallana;Santa Cruz de Tenerife;35.0504;28.74052075;-17.74323189;386.0;2001-5000;2506;1244;1262;71.49704425627097;29.875;2.7;30113.0;16589.75;10602.5;59.075;21.125;13.6;3.575;2.625;1309;False
38031;Realejos, Los;Santa Cruz de Tenerife;56.46810000000001;28.37952103;-16.58362928;357.0;20001-50000;36402;17862;18540;644.6471547652568;27.153125;2.290625;27382.28125;14475.65625;9260.40625;61.809375;20.796875;9.265625;4.078125;4.06875;20544;False
38032;Rosario, El;Santa Cruz de Tenerife;39.3115;28.4496095;-16.36517653;907.0;10001-20000;17370;8792;8578;441.8554367042723;31.40666666666667;2.7333333333333334;39289.13333333333;21349.666666666668;13669.866666666669;65.45333333333333;15.993333333333334;13.693333333333332;2.806666666666666;2.0733333333333333;8788;False
38033;San Andrés y Sauces;Santa Cruz de Tenerife;42.8729;28.80446689;-17.77416798;269.0;2001-5000;4141;2074;2067;96.58782121106806;31.51428571428572;2.571428571428572;29716.571428571428;15978.142857142857;10372.142857142857;53.22857142857144;23.11428571428572;17.714285714285715;3.6714285714285713;2.2857142857142856;2227;False
38023;San Cristóbal de La Laguna;Santa Cruz de Tenerife;102.4522;28.48748934;-16.31466014;549.0;100001-500000;157503;76211;81292;1537.3315555937304;31.55130434782609;2.8400000000000003;31625.61739130435;17330.295652173914;11362.704347826088;63.68695652173913;20.031304347826087;9.744347826086956;3.626086956521739;2.9365217391304346;78101;False
38034;San Juan de la Rambla;Santa Cruz de Tenerife;20.6052;28.39333841;-16.646005;95.0;2001-5000;4828;2395;2433;234.3097858792926;29.48333333333333;2.5;25684.83333333333;14584.5;9325.666666666666;63.26666666666667;19.266666666666666;9.033333333333331;4.283333333333333;4.166666666666667;2629;False
38035;San Miguel de Abona;Santa Cruz de Tenerife;42.0366;28.09925029;-16.61485078;617.0;20001-50000;20886;10563;10323;496.85274261001126;31.09090909090909;2.636363636363636;27711.090909090908;15030.818181818182;9343.636363636364;68.7;11.254545454545454;13.52727272727273;2.809090909090909;3.772727272727273;5782;False
38036;San Sebastián de la Gomera;Santa Cruz de Tenerife;113.1344;28.08985721;-17.10926482;2.0;5001-10000;9093;4560;4533;80.37343195349955;29.375;2.6125;31958.5;18056.0;11770.0;66.14999999999999;16.925;10.3;3.775;2.8875;4053;False
38037;Santa Cruz de la Palma;Santa Cruz de Tenerife;43.4121;28.68334253;-17.76470276;8.0;10001-20000;15716;7595;8121;362.0188841359897;32.95625;2.93125;32396.9375;17536.5;11510.0;58.975;24.53125;10.96875;3.06875;2.46875;7439;False
38038;Santa Cruz de Tenerife;Santa Cruz de Tenerife;150.4401;28.46285408;-16.24720629;1.0;100001-500000;207312;98991;108321;1378.036839911699;32.423595505617975;2.954494382022472;32246.578651685395;18557.0;12319.095505617976;58.53033707865168;23.71348314606741;11.0938202247191;3.93370786516854;2.749438202247191;100098;False
38039;Santa Úrsula;Santa Cruz de Tenerife;22.3731;28.42268372;-16.49361169;332.0;10001-20000;14679;7319;7360;656.100406291484;32.41818181818182;2.7181818181818183;26839.454545454544;15146.636363636364;9911.181818181818;62.309090909090905;16.736363636363635;13.854545454545455;3.654545454545455;3.4454545454545453;7258;False
38040;Santiago del Teide;Santa Cruz de Tenerife;52.1108;28.29582846;-16.81332053;935.0;10001-20000;11111;5538;5573;213.21875695633156;31.55;2.733333333333333;24997.33333333333;14123.333333333334;8783.5;63.18333333333334;14.933333333333332;15.05;3.15;3.75;3046;False
38041;Sauzal, El;Santa Cruz de Tenerife;18.2011;28.47725026;-16.43557849;356.0;5001-10000;8934;4409;4525;490.8494541538698;31.4375;2.8;33080.875;17899.625;11471.5;64.925;18.1375;10.8125;3.4375;2.7125;4642;False
38042;Silos, Los;Santa Cruz de Tenerife;24.5466;28.36407141;-16.81519372;104.0;2001-5000;4693;2348;2345;191.18737421883276;28.35;2.283333333333333;27493.5;14382.833333333334;9112.166666666666;55.8;25.48333333333333;10.816666666666668;3.95;3.966666666666667;2375;False
