id_municipio;nombre_municipio;total_paro;p_h_u25;p_h_25_44;p_h_o45;p_m_u25;p_m_25_44;p_m_o45;p_agr;p_ind;p_con;p_ser;p_sin_empleo;total_contratos;c_h_indef;c_h_temp;c_h_conv;c_m_indef;c_m_temp;c_m_conv;c_agr;c_ind;c_con;c_ser
09119;CUEVAS DE SAN CLEMENTE;2;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
09120;ENCIO;0;0;0;0;0;0;0;0;0;0;0;0;5;0;2;0;1;2;0;0;0;0;5
09122;ESPINOSA DE CERVERA;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1
09123;ESPINOSA DEL CAMINO;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
09124;ESPINOSA DE LOS MONTEROS;93;2;12;28;3;14;34;6;10;5;69;3;15;0;10;0;0;5;0;0;0;0;15
09125;ESTEPAR;14;1;1;8;0;0;4;1;4;4;5;0;7;0;2;1;0;4;0;0;0;0;7
09127;FONTIOSO;2;0;0;1;0;0;1;0;0;0;2;0;1;0;1;0;0;0;0;0;0;1;0
09128;FRANDOVINEZ;0;0;0;0;0;0;0;0;0;0;0;0;4;0;4;0;0;0;0;0;0;4;0
09129;FRESNEDA DE LA SIERRA TIRON;2;0;1;0;0;1;0;0;0;0;2;0;1;0;1;0;0;0;0;1;0;0;0
09130;FRESNEÑA;1;0;0;1;0;0;0;0;1;0;0;0;2;0;0;0;0;1;1;0;1;0;1
09131;FRESNILLO DE LAS DUEÑAS;28;1;5;5;1;8;8;6;3;2;14;3;0;0;0;0;0;0;0;0;0;0;0
09132;FRESNO DE RIO TIRON;11;0;2;4;0;2;3;1;4;0;6;0;0;0;0;0;0;0;0;0;0;0;0
09133;FRESNO DE RODILLA;3;1;1;0;0;0;1;0;1;1;1;0;4;0;1;0;0;3;0;0;0;0;4
09134;FRIAS;12;0;0;8;0;3;1;0;2;1;9;0;5;0;0;0;0;5;0;0;0;0;5
09135;FUENTEBUREBA;2;0;1;0;0;0;1;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;1
09136;FUENTECEN;5;0;0;2;1;2;0;2;1;0;2;0;2;0;2;0;0;0;0;0;2;0;0
09137;FUENTELCESPED;12;0;1;4;0;6;1;2;4;0;6;0;1;0;0;0;0;1;0;0;1;0;0
09138;FUENTELISENDO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09139;FUENTEMOLINOS;5;0;0;3;0;1;1;0;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0
09140;FUENTENEBRO;6;0;0;2;1;2;1;0;2;0;3;1;0;0;0;0;0;0;0;0;0;0;0
09141;FUENTESPINA;25;1;2;3;1;5;13;1;4;0;20;0;19;0;1;1;0;17;0;0;10;0;9
09143;GALBARROS;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
09144;GALLEGA, LA;2;0;0;1;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
09148;GRIJALBA;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
09149;GRISALEÑA;1;1;0;0;0;0;0;0;0;0;0;1;11;0;10;0;0;1;0;0;0;0;11
09151;GUMIEL DE IZAN;26;1;3;9;0;9;4;6;3;0;15;2;10;1;8;0;0;1;0;2;1;0;7
09152;GUMIEL DE MERCADO;26;0;6;10;0;3;7;6;4;1;14;1;15;0;5;2;1;5;2;8;3;0;4
09154;HACINAS;5;0;1;3;0;1;0;0;2;2;1;0;1;0;1;0;0;0;0;0;0;0;1
09155;HAZA;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0
09159;HONTANAS;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09160;HONTANGAS;2;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
09162;HONTORIA DE LA CANTERA;4;0;1;1;0;1;1;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0
09163;HONTORIA DEL PINAR;23;0;3;12;0;3;5;2;8;0;11;2;6;0;3;0;0;3;0;0;2;0;4
09164;HONTORIA DE VALDEARADOS;5;1;1;0;1;0;2;2;0;0;2;1;1;0;1;0;0;0;0;1;0;0;0
09166;HORMAZAS, LAS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09167;HORNILLOS DEL CAMINO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09168;HORRA, LA;14;1;6;1;0;4;2;7;4;0;2;1;6;1;0;1;1;2;1;2;3;0;1
09169;HORTIGÜELA;4;0;0;3;0;0;1;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0
09170;HOYALES DE ROA;10;1;2;2;2;3;0;5;0;0;3;2;6;0;4;0;0;2;0;6;0;0;0
09172;HUERMECES;2;0;1;0;0;1;0;0;0;0;1;1;1;0;0;0;0;0;1;0;0;0;1
09173;HUERTA DE ARRIBA;6;0;1;3;0;0;2;2;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0
09174;HUERTA DE REY;29;2;3;15;0;4;5;1;6;7;13;2;6;1;1;2;0;2;0;0;3;0;3
09175;HUMADA;3;0;0;2;0;0;1;0;0;0;3;0;1;0;1;0;0;0;0;1;0;0;0
09176;HURONES;2;0;0;1;0;1;0;0;0;0;2;0;1;0;1;0;0;0;0;0;0;0;1
09177;IBEAS DE JUARROS;55;2;7;12;3;12;19;2;5;2;43;3;15;0;7;2;0;5;1;6;0;0;9
09178;IBRILLOS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09179;IGLESIARRUBIA;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
09180;IGLESIAS;2;0;0;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
09181;ISAR;6;0;0;1;0;1;4;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0
09182;ITERO DEL CASTILLO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09183;JARAMILLO DE LA FUENTE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09184;JARAMILLO QUEMADO;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
09189;JUNTA DE TRASLALOMA;4;0;0;3;0;0;1;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0
09190;JUNTA DE VILLALBA DE LOSA;5;0;0;0;0;2;3;1;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0
09191;JURISDICCION DE LARA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09192;JURISDICCION DE SAN ZADORNIL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09194;LERMA;134;7;23;29;2;30;43;12;15;10;94;3;87;0;39;1;2;44;1;2;4;1;80
09195;LLANO DE BUREBA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09196;MADRIGAL DEL MONTE;3;0;0;3;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
09197;MADRIGALEJO DEL MONTE;6;0;0;2;0;1;3;0;0;1;5;0;8;0;3;0;1;4;0;1;2;0;5
09198;MAHAMUD;1;0;0;1;0;0;0;0;0;0;1;0;15;0;3;0;1;11;0;0;0;0;15
09199;MAMBRILLA DE CASTREJON;3;1;0;1;0;1;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
09200;MAMBRILLAS DE LARA;1;0;0;1;0;0;0;0;0;0;1;0;3;0;0;0;0;3;0;0;0;0;3
09201;MAMOLAR;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1
09202;MANCILES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09206;MAZUELA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09208;MECERREYES;5;0;0;2;0;2;1;0;0;0;4;1;1;0;1;0;0;0;0;1;0;0;0
09209;MEDINA DE POMAR;373;21;56;83;13;79;121;16;39;30;273;15;77;3;20;2;0;50;2;1;1;1;74
09211;MELGAR DE FERNAMENTAL;69;3;9;20;2;12;23;13;6;7;37;6;23;1;8;1;2;10;1;1;6;0;16
09213;MERINDAD DE CUESTA-URRIA;5;0;0;3;0;0;2;0;2;0;3;0;1;0;1;0;0;0;0;0;0;0;1
09214;MERINDAD DE MONTIJA;33;0;9;12;0;5;7;4;4;4;21;0;12;0;4;0;1;5;2;0;1;0;11
09215;MERINDAD DE SOTOSCUEVA;10;1;0;4;0;2;3;0;3;1;6;0;4;0;2;0;0;1;1;0;1;0;3
09216;MERINDAD DE VALDEPORRES;21;4;3;4;0;2;8;0;4;0;16;1;3;0;1;0;0;2;0;0;0;0;3
09217;MERINDAD DE VALDIVIELSO;15;1;1;4;2;1;6;0;1;1;12;1;2;0;2;0;0;0;0;0;0;0;2
09218;MILAGROS;14;1;1;2;3;5;2;3;0;1;9;1;4;0;2;1;0;1;0;0;0;0;4
09219;MIRANDA DE EBRO;2100;87;333;428;98;441;713;77;308;164;1370;181;786;28;360;21;15;344;18;1;179;34;572
09220;MIRAVECHE;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09221;MODUBAR DE LA EMPAREDADA;22;0;2;3;1;10;6;0;1;1;19;1;2;0;2;0;0;0;0;0;1;0;1
09223;MONASTERIO DE LA SIERRA;1;0;0;0;0;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;1
09224;MONASTERIO DE RODILLA;6;0;0;2;0;1;3;1;0;0;5;0;1;0;0;0;0;1;0;0;0;0;1
09225;MONCALVILLO;3;0;0;3;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0
09226;MONTERRUBIO DE LA DEMANDA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09227;MONTORIO;1;0;0;0;0;0;1;0;0;0;1;0;7;0;3;0;0;4;0;4;0;0;3
09228;MORADILLO DE ROA;6;1;0;2;0;1;2;1;0;1;2;2;1;0;1;0;0;0;0;1;0;0;0
09229;NAVA DE ROA;11;0;2;2;0;5;2;6;1;0;2;2;1;1;0;0;0;0;0;1;0;0;0
09230;NAVAS DE BUREBA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09231;NEBREDA;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
09232;NEILA;7;0;2;1;0;2;2;0;0;1;5;1;1;0;1;0;0;0;0;1;0;0;0
09235;OLMEDILLO DE ROA;7;0;2;1;0;2;2;4;1;0;2;0;3;0;3;0;0;0;0;0;2;0;1
09236;OLMILLOS DE MUÑO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09238;OÑA;42;3;7;16;0;7;9;1;2;5;32;2;10;0;4;0;0;5;1;0;2;0;8
09239;OQUILLAS;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
09241;ORBANEJA RIOPICO;17;3;2;2;0;5;5;1;3;0;12;1;2;0;0;0;0;2;0;0;0;0;2
09242;PADILLA DE ABAJO;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1
09243;PADILLA DE ARRIBA;3;0;1;1;0;0;1;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
09244;PADRONES DE BUREBA;3;0;0;3;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0
09246;PALACIOS DE LA SIERRA;24;0;1;9;2;7;5;1;4;0;16;3;11;0;1;0;0;10;0;0;1;0;10
09247;PALACIOS DE RIOPISUERGA;6;1;1;1;1;1;1;3;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0
09248;PALAZUELOS DE LA SIERRA;2;0;1;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
09249;PALAZUELOS DE MUÑO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09250;PAMPLIEGA;12;2;1;5;1;3;0;1;1;1;9;0;2;0;1;1;0;0;0;2;0;0;0
09251;PANCORBO;17;2;2;6;0;4;3;0;2;0;15;0;12;0;4;0;1;7;0;0;0;2;10
09253;PARDILLA;2;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
09255;PARTIDO DE LA SIERRA EN TOBALINA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09256;PEDROSA DE DUERO;33;0;13;8;0;4;8;21;5;0;7;0;9;0;2;2;0;4;1;2;7;0;0
09257;PEDROSA DEL PARAMO;3;0;0;2;0;1;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0
09258;PEDROSA DEL PRINCIPE;6;1;0;5;0;0;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0
09259;PEDROSA DE RIO URBEL;4;0;0;0;1;0;3;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0
09261;PEÑARANDA DE DUERO;26;1;2;11;1;3;8;0;5;5;15;1;7;1;2;0;0;3;1;0;0;0;7
09262;PERAL DE ARLANZA;2;1;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
09265;PIERNIGAS;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
09266;PINEDA DE LA SIERRA;1;0;0;1;0;0;0;0;0;0;1;0;8;0;4;0;0;4;0;0;0;0;8
09267;PINEDA TRASMONTE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09268;PINILLA DE LOS BARRUECOS;4;0;0;3;0;0;1;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0
09269;PINILLA DE LOS MOROS;2;0;0;1;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
09270;PINILLA TRASMONTE;4;0;0;2;0;0;2;0;0;0;3;1;2;1;1;0;0;0;0;0;0;0;2
09272;POZA DE LA SAL;14;0;4;6;0;1;3;0;1;1;12;0;0;0;0;0;0;0;0;0;0;0;0
09273;PRADANOS DE BUREBA;3;0;0;1;0;1;1;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0
09274;PRADOLUENGO;57;3;10;12;1;6;25;4;14;5;29;5;18;0;8;0;0;10;0;0;0;0;18
09275;PRESENCIO;10;1;0;5;0;1;3;4;1;1;3;1;1;0;1;0;0;0;0;1;0;0;0
09276;PUEBLA DE ARGANZON, LA;17;0;5;4;0;2;6;1;3;1;12;0;5;1;2;0;0;2;0;0;0;0;5
09277;PUENTEDURA;5;0;3;2;0;0;0;0;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0
09279;QUEMADA;14;1;2;5;0;1;5;4;3;1;6;0;2;0;2;0;0;0;0;2;0;0;0
09280;QUINTANABUREBA;1;0;0;1;0;0;0;0;0;0;1;0;6;0;3;0;0;2;1;0;4;0;2
09281;QUINTANA DEL PIDIO;5;0;1;2;0;0;2;2;1;0;2;0;2;0;1;0;0;1;0;0;1;0;1
09283;QUINTANAELEZ;2;0;0;1;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
09287;QUINTANAORTUÑO;9;0;2;5;0;0;2;0;2;3;4;0;7;0;5;2;0;0;0;0;6;0;1
09288;QUINTANAPALLA;1;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1
09289;QUINTANAR DE LA SIERRA;89;2;7;34;0;17;29;3;17;7;59;3;8;1;1;0;0;6;0;0;2;0;6
09292;QUINTANAVIDES;4;0;0;2;0;2;0;0;0;0;3;1;1;0;1;0;0;0;0;0;0;1;0
09294;QUINTANILLA DE LA MATA;6;0;0;0;0;1;5;0;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0
09295;QUINTANILLA DEL COCO;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09297;QUINTANILLAS, LAS;16;0;3;5;0;2;6;2;2;4;8;0;2;0;2;0;0;0;0;0;0;2;0
09298;QUINTANILLA SAN GARCIA;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
09301;QUINTANILLA VIVAR;42;1;3;8;3;16;11;0;9;1;30;2;0;0;0;0;0;0;0;0;0;0;0
09302;RABANERA DEL PINAR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09303;RABANOS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09304;RABE DE LAS CALZADAS;4;0;1;1;0;1;1;0;1;1;2;0;2;0;0;0;0;0;2;0;0;0;2
09306;REBOLLEDO DE LA TORRE;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
09307;REDECILLA DEL CAMINO;11;0;2;2;0;2;5;1;0;1;9;0;2;0;2;0;0;0;0;2;0;0;0
09308;REDECILLA DEL CAMPO;3;0;2;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0
09309;REGUMIEL DE LA SIERRA;22;0;1;9;0;7;5;2;4;2;14;0;3;1;2;0;0;0;0;2;0;0;1
09310;REINOSO;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1
09311;RETUERTA;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
09312;REVILLA Y AHEDO, LA;8;1;1;3;0;0;3;0;2;2;4;0;0;0;0;0;0;0;0;0;0;0;0
09314;REVILLA DEL CAMPO;1;0;0;1;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;1;0
09315;REVILLARRUZ;15;1;1;2;2;5;4;1;2;0;11;1;2;0;0;0;0;2;0;0;0;0;2
09316;REVILLA VALLEJERA;6;0;1;1;3;1;0;3;0;0;2;1;50;0;40;0;0;9;1;0;1;0;49
09317;REZMONDO;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
09318;RIOCAVADO DE LA SIERRA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09321;ROA;224;12;49;58;12;35;58;127;27;3;55;12;149;8;89;9;4;34;5;121;1;1;26
09323;ROJAS;3;0;1;1;0;0;1;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0
09325;ROYUELA DE RIO FRANCO;2;0;0;1;0;0;1;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;1
09326;RUBENA;10;0;1;4;0;4;1;1;2;0;6;1;3;0;0;1;1;1;0;0;0;0;3
09327;RUBLACEDO DE ABAJO;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
09328;RUCANDIO;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
09329;SALAS DE BUREBA;5;0;1;4;0;0;0;1;1;1;2;0;1;0;0;0;0;1;0;0;0;0;1
09330;SALAS DE LOS INFANTES;81;0;8;21;3;24;25;10;6;4;53;8;103;2;36;1;0;64;0;0;0;2;101
09332;SALDAÑA DE BURGOS;8;1;2;0;0;1;4;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0
09334;SALINILLAS DE BUREBA;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1
09335;SAN ADRIAN DE JUARROS;6;0;1;3;0;0;2;0;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0
09337;SAN JUAN DEL MONTE;7;0;1;2;0;3;1;0;1;1;5;0;1;0;0;0;0;0;1;0;1;0;0
09338;SAN MAMES DE BURGOS;5;1;0;2;1;0;1;1;2;1;0;1;1;0;0;0;0;1;0;0;0;0;1
09339;SAN MARTIN DE RUBIALES;26;0;6;10;2;4;4;22;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0
09340;SAN MILLAN DE LARA;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
09343;SANTA CECILIA;2;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
09345;SANTA CRUZ DE LA SALCEDA;4;0;1;1;1;0;1;2;1;0;1;0;6;3;2;0;0;1;0;1;3;0;2
09346;SANTA CRUZ DEL VALLE URBION;3;0;0;3;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0
09347;SANTA GADEA DEL CID;6;1;1;1;0;0;3;0;3;1;2;0;24;0;10;0;0;14;0;0;0;0;24
09348;SANTA INES;13;0;1;5;0;1;6;1;2;1;9;0;0;0;0;0;0;0;0;0;0;0;0
09350;SANTA MARIA DEL CAMPO;16;1;4;1;1;5;4;3;3;1;8;1;8;0;5;1;0;2;0;2;1;0;5
09351;SANTA MARIA DEL INVIERNO;2;0;0;2;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
09352;SANTA MARIA DEL MERCADILLO;2;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
09353;SANTA MARIA RIVARREDONDA;6;0;0;3;0;0;3;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0
09354;SANTA OLALLA DE BUREBA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09355;SANTIBAÑEZ DE ESGUEVA;2;0;0;1;0;0;1;0;0;0;2;0;1;0;1;0;0;0;0;0;0;0;1
09356;SANTIBAÑEZ DEL VAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09358;SANTO DOMINGO DE SILOS;5;0;1;3;0;0;1;0;1;2;2;0;1;0;0;0;0;1;0;0;0;0;1
09360;SAN VICENTE DEL VALLE;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
09361;SARGENTES DE LA LORA;4;0;0;2;0;1;1;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0
09362;SARRACIN;15;0;2;6;0;4;3;0;5;2;8;0;2;0;0;0;0;2;0;0;0;0;2
09363;SASAMON;25;1;6;11;0;1;6;1;6;1;16;1;13;0;7;1;1;2;2;0;1;0;12
09365;SEQUERA DE HAZA, LA;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
09366;SOLARANA;4;0;1;0;0;0;3;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0
09368;SORDILLOS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09369;SOTILLO DE LA RIBERA;22;1;5;6;0;4;6;4;5;0;12;1;2;0;0;1;0;1;0;0;1;0;1
09372;SOTRAGERO;14;0;1;6;0;3;4;1;2;1;10;0;0;0;0;0;0;0;0;0;0;0;0
09373;SOTRESGUDO;8;0;1;4;0;1;2;0;1;0;5;2;1;0;1;0;0;0;0;0;0;0;1
09374;SUSINOS DEL PARAMO;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
09375;TAMARON;9;1;1;1;0;1;5;1;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0
09377;TARDAJOS;21;0;3;5;1;4;8;0;1;3;17;0;15;0;8;1;0;5;1;0;0;0;15
09378;TEJADA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09380;TERRADILLOS DE ESGUEVA;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
09381;TINIEBLAS DE LA SIERRA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09382;TOBAR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09384;TORDOMAR;9;0;4;2;0;0;3;4;0;0;5;0;5;0;2;0;1;2;0;2;0;1;2
09386;TORRECILLA DEL MONTE;3;0;0;1;0;2;0;0;1;1;1;0;1;1;0;0;0;0;0;1;0;0;0
09387;TORREGALINDO;4;0;0;1;1;0;2;2;0;1;1;0;1;0;1;0;0;0;0;0;0;1;0
09388;TORRELARA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09389;TORREPADRE;3;0;0;1;0;1;1;1;0;0;2;0;2;1;0;0;1;0;0;2;0;0;0
09390;TORRESANDINO;22;1;3;7;0;5;6;9;3;0;10;0;1;0;1;0;0;0;0;0;0;0;1
09391;TORTOLES DE ESGUEVA;15;0;3;6;1;1;4;6;2;0;7;0;8;0;7;0;0;1;0;5;0;1;2
09392;TOSANTOS;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
09394;TRESPADERNE;42;4;5;13;3;5;12;3;5;3;28;3;19;0;9;0;0;10;0;0;2;0;17
09395;TUBILLA DEL AGUA;2;0;1;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
09396;TUBILLA DEL LAGO;2;0;0;0;0;1;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
09398;URBEL DEL CASTILLO;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
09400;VADOCONDES;16;0;0;5;0;6;5;3;1;2;9;1;1;0;0;0;0;1;0;1;0;0;0
09403;VALDEANDE;2;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
09405;VALDEZATE;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
09406;VALDORROS;19;2;6;0;0;6;5;0;2;2;14;1;65;5;25;0;5;29;1;0;64;0;1
09407;VALMALA;2;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
09408;VALLARTA DE BUREBA;1;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0
09409;VALLE DE MANZANEDO;10;0;2;3;0;1;4;0;2;0;7;1;1;0;0;1;0;0;0;1;0;0;0
09410;VALLE DE MENA;198;8;20;55;8;48;59;6;24;14;145;9;43;0;14;1;2;24;2;0;14;0;29
09411;VALLE DE OCA;7;0;1;2;0;2;2;0;0;1;6;0;2;0;2;0;0;0;0;0;2;0;0
09412;VALLE DE TOBALINA;62;2;12;24;3;10;11;2;2;5;49;4;22;0;12;0;0;10;0;0;2;0;20
09413;VALLE DE VALDEBEZANA;19;0;4;5;1;4;5;1;3;2;10;3;5;1;3;0;0;1;0;0;3;0;2
09414;VALLE DE VALDELAGUNA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09415;VALLE DE VALDELUCIO;9;0;1;3;0;3;2;3;1;0;5;0;2;0;2;0;0;0;0;0;0;2;0
09416;VALLE DE ZAMANZAS;6;0;1;1;0;2;2;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0
09417;VALLEJERA;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09418;VALLES DE PALENZUELA;4;0;1;1;0;1;1;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
09419;VALLUERCANES;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
09421;VID Y BARRIOS, LA;9;0;0;5;0;0;4;1;1;1;6;0;1;0;0;0;0;1;0;0;0;0;1
