id_municipio;nombre_municipio;total_paro;p_h_u25;p_h_25_44;p_h_o45;p_m_u25;p_m_25_44;p_m_o45;p_agr;p_ind;p_con;p_ser;p_sin_empleo;total_contratos;c_h_indef;c_h_temp;c_h_conv;c_m_indef;c_m_temp;c_m_conv;c_agr;c_ind;c_con;c_ser
47085;MEDINA DEL CAMPO;1172;41;112;229;65;242;483;99;100;49;754;170;752;92;268;2;84;301;2;65;443;20;224
47086;MEDINA DE RIOSECO;203;2;23;42;9;45;80;11;23;12;127;30;84;13;27;0;12;32;0;2;7;8;67
47087;MEGECES;2;0;0;0;0;2;2;0;2;0;2;0;29;0;17;0;0;12;0;28;0;0;2
47088;MELGAR DE ABAJO;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;2
47089;MELGAR DE ARRIBA;2;0;2;0;0;2;0;0;0;0;2;2;2;0;2;0;0;2;0;0;0;0;2
47090;MOJADOS;119;2;15;21;2;23;54;8;21;5;81;2;56;19;7;2;11;16;2;21;8;2;25
47091;MONASTERIO DE VEGA;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;2
47092;MONTEALEGRE DE CAMPOS;6;0;2;2;0;0;2;2;0;0;5;0;2;2;2;0;2;0;0;0;0;0;2
47093;MONTEMAYOR DE PILILLA;29;2;2;9;0;2;14;2;2;2;18;2;32;7;7;2;6;8;0;5;2;0;25
47094;MORAL DE LA REINA;5;0;2;2;0;2;0;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0
47095;MORALEJA DE LAS PANADERAS;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;2
47096;MORALES DE CAMPOS;7;0;2;2;0;2;2;2;0;2;2;2;0;0;0;0;0;0;0;0;0;0;0
47097;MOTA DEL MARQUES;6;0;0;2;0;2;2;0;0;2;5;0;6;2;0;0;2;0;0;0;0;0;6
47098;MUCIENTES;22;0;0;5;0;6;11;0;2;2;18;2;16;2;2;0;2;7;0;0;2;0;15
47099;MUDARRA, LA;2;0;0;2;0;2;2;0;0;0;2;2;7;2;2;0;2;2;0;0;0;0;7
47100;MURIEL;7;0;0;2;0;2;2;0;0;0;7;0;13;2;9;0;0;2;0;13;0;0;0
47101;NAVA DEL REY;84;5;5;13;6;15;40;7;6;5;54;12;46;5;15;0;2;21;2;21;2;0;24
47102;NUEVA VILLA DE LAS TORRES;8;0;2;2;0;2;2;2;2;2;2;0;18;10;0;0;7;2;0;16;0;0;2
47103;OLIVARES DE DUERO;18;0;6;2;0;2;2;2;2;0;10;0;2;0;2;0;0;2;0;0;0;0;2
47104;OLMEDO;121;2;9;19;2;29;60;8;16;7;83;7;230;41;66;2;27;89;2;59;44;6;121
47105;OLMOS DE ESGUEVA;2;0;0;2;0;0;0;0;0;0;2;0;2;2;0;0;0;0;0;2;0;0;0
47106;OLMOS DE PEÑAFIEL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
47109;PALAZUELO DE VEDIJA;2;0;2;0;0;2;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0
47110;PARRILLA, LA;23;2;2;5;0;6;8;0;2;2;17;2;2;0;0;0;2;2;2;0;0;0;2
47111;PEDRAJA DE PORTILLO, LA;36;0;6;7;2;10;12;2;5;2;24;2;12;2;5;0;0;2;0;2;0;2;9
47112;PEDRAJAS DE SAN ESTEBAN;131;5;16;21;5;26;58;8;34;8;73;8;62;15;17;0;10;20;0;10;9;2;42
47113;PEDROSA DEL REY;2;0;0;2;0;0;2;2;0;0;2;0;9;2;2;0;0;2;2;6;2;0;2
47114;PEÑAFIEL;218;8;37;49;12;49;63;55;35;10;103;15;116;19;40;2;20;34;2;7;40;2;66
47115;PEÑAFLOR DE HORNIJA;6;0;0;2;0;2;2;0;0;0;6;0;5;2;2;0;2;2;0;2;0;0;2
47116;PESQUERA DE DUERO;2;0;2;0;0;0;2;0;2;2;2;0;36;10;9;2;2;12;0;8;15;2;12
47117;PIÑA DE ESGUEVA;2;0;0;2;0;2;2;0;2;0;2;0;2;0;0;0;0;2;0;0;0;0;2
47118;PIÑEL DE ABAJO;2;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
47119;PIÑEL DE ARRIBA;2;0;0;0;0;0;2;0;0;0;2;0;2;2;0;0;2;0;0;0;2;0;0
47121;POLLOS;13;2;0;2;0;2;6;0;0;2;11;2;8;2;2;0;0;2;0;2;0;0;2
47122;PORTILLO;63;2;7;13;6;13;23;2;7;2;47;2;73;28;20;2;16;6;2;49;0;2;23
47123;POZAL DE GALLINAS;15;0;2;2;2;2;5;2;2;0;10;2;8;2;0;0;0;6;0;2;0;0;7
47124;POZALDEZ;24;2;2;7;5;2;2;5;2;0;11;2;13;0;5;0;2;7;0;0;0;2;12
47125;POZUELO DE LA ORDEN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
47126;PURAS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
47127;QUINTANILLA DE ARRIBA;5;0;2;2;0;2;2;0;0;0;5;0;5;2;2;0;2;2;0;2;0;0;2
47128;QUINTANILLA DEL MOLAR;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;2;0;0;2;0;0
47129;QUINTANILLA DE ONESIMO;25;0;2;5;0;5;12;2;5;2;16;2;33;2;15;2;2;10;0;2;5;0;26
47130;QUINTANILLA DE TRIGUEROS;2;0;2;2;0;0;2;0;2;0;2;0;2;0;2;0;2;0;0;0;0;0;2
47131;RABANO;2;0;2;2;0;0;2;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
47132;RAMIRO;2;0;2;0;0;0;0;2;0;0;0;0;2;0;2;0;0;0;0;0;0;2;0
47133;RENEDO DE ESGUEVA;110;2;9;17;2;34;46;0;2;5;97;2;18;2;5;0;2;8;0;0;2;2;13
47134;ROALES DE CAMPOS;9;0;2;2;0;2;2;2;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0
47135;ROBLADILLO;2;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
47137;ROTURAS;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;2;0;0
47138;RUBI DE BRACAMONTE;11;2;0;2;0;0;7;2;2;0;8;0;2;2;0;0;2;0;0;2;0;0;0
47139;RUEDA;37;0;2;9;0;7;17;2;10;2;21;2;36;10;12;0;2;9;2;2;20;2;10
47140;SAELICES DE MAYORGA;2;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
47141;SALVADOR DE ZAPARDIEL;5;0;0;2;0;0;2;0;2;0;2;2;2;0;2;0;0;0;0;2;0;0;0
47142;SAN CEBRIAN DE MAZOTE;2;0;0;0;0;0;2;0;0;0;0;2;2;0;2;0;0;0;0;2;0;0;0
47143;SAN LLORENTE;2;0;0;2;0;0;2;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
47144;SAN MARTIN DE VALVENI;2;0;0;0;0;2;2;2;0;0;2;0;2;2;0;0;0;0;0;0;2;0;0
47145;SAN MIGUEL DEL ARROYO;21;0;2;9;0;2;6;2;5;2;12;2;23;2;10;2;6;2;0;2;8;0;11
47146;SAN MIGUEL DEL PINO;19;0;2;2;0;2;10;2;0;2;13;2;7;0;2;0;2;2;0;0;0;0;7
47147;SAN PABLO DE LA MORALEJA;2;0;0;2;0;0;2;0;0;2;2;0;2;0;2;0;0;0;0;0;0;0;2
47148;SAN PEDRO DE LATARCE;18;2;2;2;0;2;6;8;2;0;7;2;8;2;2;0;0;2;0;2;2;0;6
47149;SAN PELAYO;2;0;0;2;0;0;0;0;2;0;2;0;2;0;0;0;0;2;0;0;0;0;2
47150;SAN ROMAN DE HORNIJA;2;0;0;0;2;2;2;2;0;0;2;2;11;2;2;0;2;2;0;2;0;2;5
47151;SAN SALVADOR;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;2;0;0;0;2;2
47152;SANTA EUFEMIA DEL ARROYO;2;0;0;2;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
47153;SANTERVAS DE CAMPOS;2;0;0;2;0;2;2;0;2;0;2;0;2;2;0;0;0;0;0;0;0;2;0
47154;SANTIBAÑEZ DE VALCORBA;6;0;2;2;0;0;2;0;2;2;2;0;2;0;0;0;0;2;0;0;0;0;2
47155;SANTOVENIA DE PISUERGA;238;6;27;36;10;61;98;2;16;12;188;18;63;28;18;0;2;13;0;2;19;2;42
47156;SAN VICENTE DEL PALACIO;5;0;0;2;0;2;2;0;0;0;2;2;15;5;5;0;2;2;0;5;2;0;8
47157;SARDON DE DUERO;14;2;0;2;2;2;7;0;2;0;12;0;30;2;21;0;2;5;0;15;6;0;9
47158;SECA, LA;29;2;2;2;2;11;11;5;2;0;21;2;39;6;17;0;2;14;0;15;9;2;11
47159;SERRADA;42;2;2;7;2;10;17;7;2;2;28;2;25;2;8;0;6;9;0;2;8;0;15
47160;SIETE IGLESIAS DE TRABANCOS;15;0;2;2;0;2;7;0;0;0;13;2;2;2;0;0;0;2;0;2;0;0;2
47161;SIMANCAS;188;7;20;48;2;25;84;2;15;14;146;11;99;13;28;2;17;37;2;0;0;2;97
47162;TAMARIZ DE CAMPOS;2;0;2;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0
47163;TIEDRA;6;0;0;2;0;2;2;2;0;0;5;0;11;5;2;0;2;2;0;0;2;0;9
47164;TORDEHUMOS;6;0;2;2;0;2;2;0;0;2;2;0;16;5;9;0;0;2;0;2;0;2;13
47165;TORDESILLAS;420;17;44;72;12;79;196;26;46;26;278;44;358;39;98;2;40;179;0;133;38;8;179
47166;TORRECILLA DE LA ABADESA;8;0;2;2;2;0;2;0;2;0;6;0;2;0;2;2;0;2;0;2;0;0;2
47167;TORRECILLA DE LA ORDEN;6;2;2;0;0;0;2;0;0;0;6;0;2;0;2;0;0;2;0;0;0;0;2
47168;TORRECILLA DE LA TORRE;2;0;0;2;2;0;2;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0
47169;TORRE DE ESGUEVA;2;0;0;2;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
47170;TORRE DE PEÑAFIEL;2;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
47171;TORRELOBATON;12;2;2;2;0;2;2;0;0;0;10;2;2;0;0;0;0;2;0;0;0;0;2
47172;TORRESCARCELA;5;0;0;2;0;2;2;2;0;0;2;2;2;0;0;0;0;2;0;0;0;0;2
47173;TRASPINEDO;49;0;7;14;2;8;19;5;7;2;33;2;27;5;9;0;2;9;2;0;0;0;27
47174;TRIGUEROS DEL VALLE;15;0;0;5;2;5;2;0;2;0;12;2;2;2;0;0;2;0;0;0;0;2;2
47175;TUDELA DE DUERO;402;10;44;95;18;81;154;33;43;34;264;28;108;29;30;2;22;25;0;7;2;5;92
47176;UNION DE CAMPOS, LA;5;0;0;0;0;2;2;0;0;0;2;2;2;0;2;0;0;2;0;0;0;0;2
47177;URONES DE CASTROPONCE;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;2;0;0;0;0;2
47178;URUEÑA;2;0;0;2;0;0;2;2;0;0;2;0;6;2;2;0;2;2;0;2;0;2;2
47179;VALBUENA DE DUERO;9;0;2;2;0;2;2;2;2;2;5;0;119;8;78;0;5;28;0;69;2;2;45
47180;VALDEARCOS DE LA VEGA;2;0;2;0;0;2;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
47181;VALDENEBRO DE LOS VALLES;6;0;2;0;0;2;2;2;0;0;2;0;2;2;0;0;0;0;0;2;0;0;0
47182;VALDESTILLAS;75;2;14;11;2;18;28;6;6;7;51;5;19;2;6;0;2;8;0;5;2;2;10
47183;VALDUNQUILLO;6;0;0;2;0;2;2;2;2;0;2;2;2;2;0;0;0;0;0;0;2;0;0
47184;VALORIA LA BUENA;18;2;2;5;2;2;2;0;2;2;13;2;30;5;12;0;0;13;0;0;0;0;30
47185;VALVERDE DE CAMPOS;2;2;0;2;0;0;2;2;2;2;0;0;2;0;2;0;0;2;0;0;0;2;2
47186;VALLADOLID;14982;610;2080;3381;637;3206;5068;863;1032;848;10266;1973;10237;1762;3385;169;1314;3464;143;649;2482;399;6707
47187;VEGA DE RUIPONCE;2;0;2;2;0;0;0;2;0;0;2;0;2;0;0;0;2;0;0;0;0;0;2
47188;VEGA DE VALDETRONCO;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;2;0;0;0;0;2
47189;VELASCALVARO;5;0;0;2;0;0;2;0;0;0;5;0;8;2;2;0;0;2;0;2;0;2;2
47190;VELILLA;2;0;0;0;0;2;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
47191;VELLIZA;5;0;0;2;0;2;2;0;0;0;5;0;2;0;2;0;0;0;0;0;0;0;2
47192;VENTOSA DE LA CUESTA;5;0;0;2;0;2;2;0;2;0;2;2;0;0;0;0;0;0;0;0;0;0;0
47193;VIANA DE CEGA;62;2;16;10;0;11;22;2;5;2;48;6;25;13;8;0;2;2;2;0;0;12;13
47194;VILORIA;17;0;2;5;2;2;7;2;2;0;13;0;0;0;0;0;0;0;0;0;0;0;0
47195;VILLABAÑEZ;10;0;2;2;2;2;2;0;2;0;7;0;8;2;2;2;0;2;2;2;0;2;6
47196;VILLABARUZ DE CAMPOS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
47197;VILLABRAGIMA;31;2;8;6;0;10;6;2;2;2;17;6;15;6;5;0;2;2;0;2;0;2;11
47198;VILLACARRALON;2;0;2;2;0;0;0;2;0;0;2;0;2;2;0;0;0;0;0;2;0;0;0
47199;VILLACID DE CAMPOS;2;0;2;0;0;2;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
47200;VILLACO;2;0;2;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
47203;VILLAFRADES DE CAMPOS;2;0;2;2;0;0;0;2;0;0;2;0;2;0;2;0;0;0;0;0;0;0;2
47204;VILLAFRANCA DE DUERO;8;2;0;2;0;2;2;2;2;0;2;2;2;0;2;0;0;0;0;0;0;0;2
47205;VILLAFRECHOS;14;0;2;2;2;2;5;2;0;0;9;2;5;2;2;0;2;0;0;2;0;0;2
47206;VILLAFUERTE;2;0;2;2;0;0;2;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0
47207;VILLAGARCIA DE CAMPOS;6;0;0;2;0;2;2;2;0;0;2;0;2;2;0;0;0;2;0;2;0;0;2
47208;VILLAGOMEZ LA NUEVA;2;0;0;0;0;2;2;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
47209;VILLALAN DE CAMPOS;2;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
47210;VILLALAR DE LOS COMUNEROS;2;0;2;0;0;2;2;0;0;0;2;2;6;2;2;0;2;2;0;0;0;0;6
47211;VILLALBA DE LA LOMA;2;0;2;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0
47212;VILLALBA DE LOS ALCORES;11;0;2;5;0;0;2;2;0;2;9;0;6;2;2;0;0;2;0;2;2;2;0
47213;VILLALBARBA;5;0;2;2;0;0;2;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0
47214;VILLALON DE CAMPOS;41;2;2;10;2;9;18;2;0;0;33;6;20;2;6;2;0;8;2;2;0;2;17
47215;VILLAMURIEL DE CAMPOS;2;0;2;2;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
47216;VILLAN DE TORDESILLAS;5;0;0;2;0;2;2;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0
47217;VILLANUBLA;109;7;12;23;2;37;26;2;9;6;78;12;71;13;23;2;6;25;2;2;6;2;62
47218;VILLANUEVA DE DUERO;57;2;6;14;2;9;24;2;2;2;42;5;17;2;2;0;2;11;0;0;0;2;13
47219;VILLANUEVA DE LA CONDESA;2;0;2;0;0;2;2;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
47220;VILLANUEVA DE LOS CABALLEROS;2;0;0;0;0;0;2;0;0;0;2;0;2;2;0;0;2;0;0;2;2;0;2
47221;VILLANUEVA DE LOS INFANTES;2;0;0;0;0;2;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
47222;VILLANUEVA DE SAN MANCIO;2;0;0;0;0;2;0;0;0;0;2;0;2;2;0;0;0;0;0;2;0;0;0
47223;VILLARDEFRADES;9;0;0;2;0;2;5;2;0;0;8;0;5;0;0;0;2;2;0;0;0;0;5
47224;VILLARMENTERO DE ESGUEVA;2;0;0;2;0;0;2;0;0;0;2;0;2;0;2;0;0;2;0;0;0;0;2
47225;VILLASEXMIR;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;2
47226;VILLAVAQUERIN;2;0;2;2;0;0;2;0;2;0;2;0;29;2;11;0;2;12;0;0;2;2;24
47227;VILLAVELLID;2;0;0;2;0;0;0;0;0;0;2;0;2;0;0;0;2;0;0;0;0;0;2
47228;VILLAVERDE DE MEDINA;20;0;2;2;0;9;7;2;0;0;18;0;10;2;2;0;2;2;0;5;2;0;2
47229;VILLAVICENCIO DE LOS CABALLEROS;2;0;0;2;0;0;0;2;0;2;2;0;2;0;0;0;2;2;2;0;0;0;2
47230;WAMBA;10;0;0;2;2;2;5;0;2;0;7;2;5;0;2;0;2;0;0;0;0;0;5
47231;ZARATAN;206;6;24;43;2;47;84;2;14;11;172;7;221;26;121;2;21;50;2;0;2;7;211
47232;ZARZA, LA;5;0;0;2;0;2;2;0;0;0;2;2;2;2;2;0;0;2;0;0;0;2;2
49002;ABEZAMES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
49003;ALCAÑICES;26;2;2;11;0;2;5;2;6;2;15;2;23;2;9;0;2;10;0;5;2;0;17
49004;ALCUBILLA DE NOGALES;5;0;0;2;0;2;2;0;2;0;2;0;2;0;2;0;0;2;0;0;0;0;2
49005;ALFARAZ DE SAYAGO;2;0;2;0;0;2;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
49006;ALGODRE;7;0;0;2;0;0;2;2;2;0;5;0;0;0;0;0;0;0;0;0;0;0;0
49007;ALMARAZ DE DUERO;6;0;0;2;0;2;2;0;2;0;5;0;2;2;2;0;0;0;0;0;0;0;2
49008;ALMEIDA DE SAYAGO;20;0;5;6;2;2;2;0;2;0;18;0;14;2;2;2;5;2;0;2;2;0;11
49009;ANDAVIAS;18;0;2;6;0;2;7;2;2;2;14;0;5;0;2;0;0;2;0;0;0;0;5
49010;ARCENILLAS;24;0;5;5;0;2;10;2;2;2;18;2;8;2;2;2;2;2;0;0;2;2;2
49011;ARCOS DE LA POLVOROSA;11;0;0;8;0;0;2;0;2;2;6;2;2;2;0;0;0;2;0;0;0;0;2
49012;ARGAÑIN;2;0;0;0;0;2;0;0;0;0;2;0;2;0;2;0;0;2;0;0;0;0;2
49013;ARGUJILLO;2;2;2;2;0;2;0;2;0;0;2;0;2;0;2;0;0;2;0;2;0;0;2
49014;ARQUILLINOS;2;0;0;2;0;0;2;0;2;0;2;0;2;0;2;0;0;0;0;0;0;0;2
49015;ARRABALDE;9;0;0;2;0;2;2;0;0;0;8;2;2;0;2;0;0;0;0;0;0;0;2
49016;ASPARIEGOS;12;0;2;2;0;2;5;2;0;2;9;2;7;2;2;0;0;0;0;2;0;0;2
49017;ASTURIANOS;7;0;0;2;0;0;2;2;0;2;5;0;2;0;0;0;2;2;0;0;0;0;2
49018;AYOO DE VIDRIALES;7;0;0;5;0;0;2;0;2;2;2;2;2;0;2;0;0;0;0;0;0;0;2
49019;BARCIAL DEL BARCO;9;0;2;2;0;2;5;2;2;0;7;0;5;2;2;0;0;2;0;2;0;0;2
49020;BELVER DE LOS MONTES;13;0;2;5;2;2;2;2;2;0;7;2;6;0;2;0;0;2;0;0;0;0;6
49021;BENAVENTE;1217;36;149;238;67;273;454;63;78;53;868;155;350;45;105;2;52;137;7;2;13;6;330
49022;BENEGILES;14;0;2;5;0;2;2;0;0;0;14;0;2;0;2;0;0;2;0;0;0;0;2
49023;BERMILLO DE SAYAGO;22;2;2;7;2;2;9;2;2;2;16;2;24;6;9;0;6;2;0;2;6;2;13
49024;BOVEDA DE TORO, LA;14;0;2;2;0;2;6;2;2;2;10;0;6;2;0;2;2;2;0;0;0;2;2
49025;BRETO;2;0;0;2;0;0;2;0;0;0;2;2;2;0;2;0;2;0;0;0;0;0;2
49026;BRETOCINO;10;0;2;2;0;2;2;0;2;2;7;2;5;5;0;0;0;0;0;5;0;0;0
49027;BRIME DE SOG;6;0;2;2;0;2;2;0;0;2;2;0;2;0;0;0;0;2;0;0;0;0;2
49028;BRIME DE URZ;5;0;2;2;0;0;2;0;2;0;2;0;6;0;2;0;2;2;0;0;0;0;6
49029;BURGANES DE VALVERDE;25;2;2;6;0;2;13;2;0;0;21;2;0;0;0;0;0;0;0;0;0;0;0
49030;BUSTILLO DEL ORO;5;0;0;2;0;0;2;0;2;0;2;0;2;0;2;0;0;0;0;0;0;0;2
49031;CABAÑAS DE SAYAGO;7;0;2;2;0;0;2;2;0;2;5;0;2;0;2;0;0;0;0;0;0;0;2
49032;CALZADILLA DE TERA;12;0;2;5;2;2;2;2;0;2;6;2;2;2;0;0;0;2;0;2;0;0;2
49033;CAMARZANA DE TERA;44;2;6;14;2;10;12;2;2;2;33;2;18;2;6;0;2;9;0;2;2;0;14
49034;CAÑIZAL;13;0;2;2;2;2;2;0;0;0;13;0;10;0;8;0;0;2;0;0;2;0;7
49035;CAÑIZO;2;0;0;2;0;0;2;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
49036;CARBAJALES DE ALBA;13;2;2;6;0;2;2;2;0;2;7;2;6;2;2;2;2;2;0;0;0;0;6
49037;CARBELLINO;6;2;2;2;0;2;0;0;2;0;5;0;0;0;0;0;0;0;0;0;0;0;0
49038;CASASECA DE CAMPEAN;6;0;0;0;2;2;2;0;0;0;5;2;2;0;2;0;0;0;0;0;0;0;2
49039;CASASECA DE LAS CHANAS;20;2;2;5;0;2;5;2;2;0;12;2;2;2;2;0;2;0;0;2;0;2;2
49040;CASTRILLO DE LA GUAREÑA;5;0;0;0;0;2;2;2;0;0;2;0;2;2;2;0;2;0;0;2;0;0;2
49041;CASTROGONZALO;16;0;2;6;2;2;5;2;2;2;9;2;54;5;44;2;0;2;0;0;39;0;15
49042;CASTRONUEVO;7;0;0;2;2;2;2;2;2;2;2;2;2;0;2;0;0;2;0;0;0;0;2
49043;CASTROVERDE DE CAMPOS;8;0;0;2;2;2;2;2;2;0;5;0;11;0;2;0;2;6;0;0;0;0;11
49044;CAZURRA;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;2
49046;CERECINOS DE CAMPOS;10;0;2;5;0;0;2;0;0;2;8;0;2;2;2;0;0;0;0;2;0;0;2
49047;CERECINOS DEL CARRIZAL;2;0;0;0;0;2;2;0;0;0;2;0;2;2;2;0;2;2;0;2;0;0;2
49048;CERNADILLA;2;0;0;2;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
49050;COBREROS;23;0;2;12;0;2;7;2;0;2;17;2;13;7;2;0;2;2;0;0;2;0;10
49052;COOMONTE;2;0;0;2;0;0;2;0;0;0;2;2;2;0;2;0;0;2;0;0;0;0;2
49053;CORESES;56;2;7;9;2;15;21;2;8;0;43;2;140;12;90;2;7;27;0;0;49;15;76
49054;CORRALES;39;2;2;9;2;7;14;2;2;0;31;2;16;2;2;0;2;6;0;0;0;0;16
49055;COTANES DEL MONTE;2;0;0;2;0;0;2;2;0;2;2;0;2;0;0;0;0;2;0;0;0;0;2
49056;CUBILLOS;17;2;2;5;0;5;2;2;2;2;14;0;0;0;0;0;0;0;0;0;0;0;0
49057;CUBO DE BENAVENTE;5;0;0;2;0;2;2;0;0;0;5;0;9;0;2;2;2;2;0;0;0;2;8
49058;CUBO DE TIERRA DEL VINO, EL;17;2;2;7;2;2;2;2;0;2;12;2;2;0;0;0;0;2;0;0;0;0;2
49059;CUELGAMURES;8;0;0;5;0;2;2;2;0;0;6;0;17;8;2;0;7;0;0;15;0;2;2
49061;ENTRALA;8;0;0;2;0;2;2;2;2;2;2;0;2;2;2;0;0;2;0;0;2;0;2
49062;ESPADAÑEDO;2;0;2;2;0;0;2;0;0;2;2;0;2;0;0;0;2;2;0;0;0;0;2
49063;FARAMONTANOS DE TABARA;13;2;0;5;0;2;5;2;0;2;9;2;2;2;0;0;2;0;0;0;0;0;2
49064;FARIZA;8;0;2;2;2;2;2;2;0;0;6;2;7;2;2;0;0;2;0;0;0;0;7
49065;FERMOSELLE;54;0;2;30;0;2;19;5;2;15;30;0;82;9;30;0;6;37;0;0;2;6;72
49066;FERRERAS DE ABAJO;16;2;2;7;0;2;6;2;2;0;13;0;31;0;21;0;2;9;0;0;0;0;31
49067;FERRERAS DE ARRIBA;9;0;0;2;2;2;2;0;2;2;5;2;2;0;2;0;2;0;0;0;0;0;2
49068;FERRERUELA;16;0;2;10;0;2;2;2;2;2;10;0;5;0;2;0;0;2;0;0;0;0;5
49069;FIGUERUELA DE ARRIBA;9;0;2;2;0;2;2;0;2;2;6;2;2;0;2;0;0;0;0;0;0;0;2
49071;FONFRIA;32;2;2;11;0;2;15;2;2;5;20;2;2;0;2;0;0;2;0;0;0;0;2
49075;FRESNO DE LA POLVOROSA;5;0;0;2;0;2;2;2;0;0;2;0;5;0;2;0;2;2;0;0;0;0;5
49076;FRESNO DE LA RIBERA;14;0;2;5;2;2;2;0;2;0;10;2;2;0;2;0;0;2;0;0;0;0;2
49077;FRESNO DE SAYAGO;6;0;2;2;0;2;2;0;2;2;2;0;2;0;0;0;2;0;0;0;2;0;0
49078;FRIERA DE VALVERDE;2;0;2;0;0;0;2;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0
49079;FUENTE ENCALADA;2;0;0;2;0;2;2;0;0;2;2;0;8;0;2;0;2;2;0;2;0;0;7
49080;FUENTELAPEÑA;20;2;2;5;0;5;2;2;2;5;9;2;2;0;2;0;0;2;0;0;0;0;2
49081;FUENTESAUCO;79;0;6;19;2;28;25;2;9;5;56;6;35;10;9;2;2;11;0;2;9;0;25
49082;FUENTES DE ROPEL;12;2;2;2;0;2;2;0;2;2;8;2;7;0;2;0;0;6;0;0;2;0;6
49083;FUENTESECAS;2;0;0;0;0;0;2;0;0;0;2;0;2;0;2;0;0;2;0;0;0;0;2
49084;FUENTESPREADAS;8;0;0;2;0;2;2;2;0;0;6;0;2;0;2;0;2;2;0;0;0;0;2
49085;GALENDE;31;0;2;14;2;2;10;2;2;2;26;2;131;36;17;2;38;38;0;2;2;2;128
49086;GALLEGOS DEL PAN;2;0;0;2;0;0;2;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0
49087;GALLEGOS DEL RIO;20;0;2;16;0;2;2;2;2;5;11;0;2;2;2;0;0;0;0;0;0;0;2
49088;GAMONES;2;0;0;2;0;0;2;2;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0
49090;GEMA;11;0;2;6;0;0;2;2;2;0;8;0;2;0;0;0;0;2;0;0;0;0;2
49091;GRANJA DE MORERUELA;13;0;2;2;2;2;6;0;0;2;10;2;19;7;6;0;5;2;0;2;2;0;15
49092;GRANUCILLO;2;0;2;2;0;0;2;2;0;0;2;0;2;2;2;0;0;0;0;2;0;0;2
