Cod_Muni;Nombre_Muni;Media de la renta por unidad de consumo 2015;Media de la renta por unidad de consumo 2016;Media de la renta por unidad de consumo 2017;Media de la renta por unidad de consumo 2018;Media de la renta por unidad de consumo 2019;Media de la renta por unidad de consumo 2020;Media de la renta por unidad de consumo 2021;Media de la renta por unidad de consumo 2022;Media de la renta por unidad de consumo 2023;Mediana de la renta por unidad de consumo 2015;Mediana de la renta por unidad de consumo 2016;Mediana de la renta por unidad de consumo 2017;Mediana de la renta por unidad de consumo 2018;Mediana de la renta por unidad de consumo 2019;Mediana de la renta por unidad de consumo 2020;Mediana de la renta por unidad de consumo 2021;Mediana de la renta por unidad de consumo 2022;Mediana de la renta por unidad de consumo 2023;Renta bruta media por hogar 2015;Renta bruta media por hogar 2016;Renta bruta media por hogar 2017;Renta bruta media por hogar 2018;Renta bruta media por hogar 2019;Renta bruta media por hogar 2020;Renta bruta media por hogar 2021;Renta bruta media por hogar 2022;Renta bruta media por hogar 2023;Renta bruta media por persona 2015;Renta bruta media por persona 2016;Renta bruta media por persona 2017;Renta bruta media por persona 2018;Renta bruta media por persona 2019;Renta bruta media por persona 2020;Renta bruta media por persona 2021;Renta bruta media por persona 2022;Renta bruta media por persona 2023;Renta neta media por hogar 2015;Renta neta media por hogar 2016;Renta neta media por hogar 2017;Renta neta media por hogar 2018;Renta neta media por hogar 2019;Renta neta media por hogar 2020;Renta neta media por hogar 2021;Renta neta media por hogar 2022;Renta neta media por hogar 2023;Renta neta media por persona 2015;Renta neta media por persona 2016;Renta neta media por persona 2017;Renta neta media por persona 2018;Renta neta media por persona 2019;Renta neta media por persona 2020;Renta neta media por persona 2021;Renta neta media por persona 2022;Renta neta media por persona 2023
46237;Tavernes Blanques;14316.545454545454;14858.818181818182;15342.727272727272;16080.363636363636;16587.909090909092;16638.81818181818;17546.545454545456;18491.909090909092;19619.363636363636;13077.272727272728;13395.454545454546;14095.454545454546;14477.272727272728;15431.818181818182;15622.727272727272;16354.545454545454;17404.545454545456;18359.090909090908;28653.272727272728;29636.909090909092;30764.363636363636;32090.81818181818;33237.63636363636;33227.90909090909;35015.545454545456;37418.454545454544;40024.09090909091;11071.90909090909;11576.636363636364;11997.09090909091;12536.09090909091;12954.181818181818;13067.454545454546;13852.454545454546;14750.636363636364;15785.90909090909;24704.81818181818;25528.18181818182;26440.090909090908;27617.363636363636;28633.545454545456;28592.0;29877.636363636364;31790.909090909092;33896.09090909091;9543.90909090909;9971.272727272728;10310.545454545454;10788.545454545454;11160.272727272728;11244.181818181818;11819.181818181818;12531.0;13368.454545454546
46238;Tavernes de la Valldigna;13903.29411764706;14475.588235294117;14953.058823529413;17124.941176470587;16818.941176470587;17573.823529411766;17321.29411764706;18103.882352941175;18942.0;12455.882352941177;12867.64705882353;13402.941176470587;14102.941176470587;15008.823529411764;15091.176470588236;15750.0;16491.176470588234;17252.941176470587;27453.41176470588;28644.764705882353;29363.470588235294;34138.529411764706;33061.529411764706;34286.82352941176;33595.58823529412;35194.529411764706;37040.470588235294;10866.941176470587;11330.058823529413;11699.70588235294;13740.764705882353;13356.764705882353;14120.176470588236;13823.529411764706;14513.235294117647;15277.823529411764;23742.0;24681.235294117647;25309.352941176472;29086.882352941175;28290.41176470588;29230.70588235294;28608.29411764706;29875.176470588234;31473.70588235294;9383.470588235294;9748.058823529413;10068.823529411764;11689.235294117647;11410.529411764706;12012.411764705883;11739.823529411764;12291.235294117647;12947.882352941177
46239;Teresa de Cofrentes;12410.0;12154.0;12471.0;13555.0;14203.0;14595.0;15229.0;16785.0;17911.0;10850.0;11550.0;11550.0;12950.0;13650.0;13650.0;14350.0;15750.0;16450.0;18510.0;18117.0;18689.0;20195.0;20686.0;21610.0;22354.0;24756.0;27972.0;9719.0;9247.0;9488.0;10609.0;11113.0;11805.0;12215.0;13713.0;15332.0;16768.0;16399.0;16971.0;18147.0;18691.0;19378.0;19957.0;22032.0;24760.0;8804.0;8370.0;8616.0;9533.0;10041.0;10586.0;10906.0;12204.0;13572.0
46240;Terrateig;13367.0;13939.0;14614.0;16120.0;17375.0;18049.0;17092.0;18799.0;19580.0;12250.0;12250.0;12250.0;14350.0;15750.0;15050.0;15750.0;16450.0;17500.0;25960.0;26928.0;29645.0;32059.0;32676.0;35267.0;34755.0;37096.0;38990.0;10274.0;10494.0;11522.0;12625.0;13850.0;14248.0;13851.0;15025.0;16318.0;22326.0;23503.0;25660.0;27651.0;28534.0;30319.0;28975.0;31673.0;33030.0;8836.0;9159.0;9974.0;10890.0;12095.0;12249.0;11547.0;12828.0;13824.0
46241;Titaguas;14371.0;14583.0;15537.0;15350.0;16705.0;17075.0;17458.0;18390.0;19591.0;12950.0;12950.0;13300.0;14350.0;15050.0;15750.0;15050.0;16450.0;17150.0;24835.0;25096.0;27030.0;25656.0;28721.0;29056.0;29673.0;32432.0;34239.0;11646.0;11916.0;12748.0;12405.0;13683.0;14150.0;14588.0;15308.0;16311.0;21747.0;22119.0;23478.0;22488.0;24974.0;24428.0;25929.0;28150.0;29661.0;10198.0;10503.0;11072.0;10873.0;11897.0;11897.0;12747.0;13287.0;14130.0
46242;Torrebaja;14691.0;15259.0;15835.0;16000.0;17244.0;17539.0;18172.0;19132.0;19953.0;13650.0;12950.0;14350.0;14350.0;15750.0;15750.0;17150.0;17150.0;18550.0;26015.0;27180.0;28227.0;29040.0;30572.0;30762.0;31707.0;34132.0;35860.0;11761.0;11854.0;12577.0;12828.0;14092.0;14252.0;14721.0;15618.0;16692.0;22768.0;23929.0;24654.0;25244.0;26443.0;26453.0;27508.0;29431.0;30628.0;10293.0;10437.0;10985.0;11151.0;12189.0;12256.0;12772.0;13467.0;14256.0
46243;Torrella;11596.0;12623.0;12586.0;13703.0;14335.0;14786.0;16696.0;18840.0;18097.0;11550.0;11550.0;10850.0;12250.0;12600.0;13650.0;15750.0;17150.0;15750.0;21681.0;22603.0;23098.0;25346.0;25866.0;25577.0;28727.0;35310.0;32900.0;8927.0;9509.0;9520.0;10138.0;10853.0;11284.0;12863.0;15062.0;14037.0;19260.0;19950.0;20668.0;22664.0;23161.0;22919.0;25555.0;30002.0;28694.0;7931.0;8393.0;8518.0;9065.0;9718.0;10111.0;11443.0;12798.0;12243.0
46244;Torrent;14201.01724137931;14631.01724137931;15097.172413793103;16118.305084745763;16845.457627118645;17104.101694915254;17849.86440677966;18803.254237288136;19904.322033898305;12461.206896551725;12925.862068965518;13493.103448275862;14421.186440677966;15109.322033898305;15311.016949152543;15987.28813559322;16983.898305084746;18027.966101694914;30330.379310344826;31348.741379310344;32338.103448275862;34590.38983050847;36478.372881355936;36852.47457627119;38549.5593220339;40933.83050847457;44118.59322033898;10871.862068965518;11245.034482758621;11615.413793103447;12430.372881355932;13021.271186440677;13285.830508474577;13961.050847457627;14803.016949152543;15861.847457627118;25728.53448275862;26476.724137931036;27242.672413793105;29034.06779661017;30589.186440677968;30764.98305084746;32040.830508474577;33838.0;36407.91525423729;9238.293103448275;9516.448275862069;9809.810344827587;10461.016949152543;10943.0;11113.847457627118;11635.93220338983;12267.084745762711;13121.71186440678
46245;Torres Torres;15544.0;16217.0;17866.0;18835.0;19485.0;20866.0;20939.0;21909.0;23156.0;13650.0;14350.0;15050.0;15750.0;16450.0;17850.0;17850.0;19950.0;20650.0;28522.0;29698.0;31923.0;34358.0;35566.0;37756.0;38772.0;41444.0;43328.0;12661.0;13153.0;14827.0;16116.0;16449.0;17888.0;18256.0;18951.0;20599.0;24293.0;25109.0;26919.0;28720.0;29746.0;31289.0;31922.0;33948.0;35229.0;10784.0;11121.0;12502.0;13471.0;13758.0;14824.0;15030.0;15523.0;16748.0
46246;Tous;14911.0;15071.0;15774.0;16264.0;17605.0;18083.0;18592.0;19443.0;20859.0;12950.0;13650.0;15050.0;15050.0;16450.0;16450.0;17150.0;18550.0;19250.0;29699.0;30351.0;31179.0;31984.0;34920.0;35964.0;36883.0;38429.0;41230.0;11654.0;11652.0;12246.0;12641.0;13607.0;14166.0;14415.0;15098.0;16224.0;25537.0;26051.0;26838.0;27496.0;29925.0;30588.0;31458.0;32801.0;35145.0;10021.0;10001.0;10541.0;10867.0;11661.0;12048.0;12295.0;12887.0;13829.0
46247;Tuéjar;13199.0;13798.0;13762.0;14543.0;15530.0;15619.0;16428.0;17712.0;18663.0;11550.0;12250.0;12250.0;12950.0;14350.0;14350.0;15050.0;16450.0;17850.0;22926.0;23747.0;23600.0;24983.0;26741.0;27040.0;28368.0;30731.0;32545.0;10346.0;10776.0;10855.0;11363.0;12204.0;12395.0;13145.0;14410.0;15403.0;20356.0;21100.0;20914.0;22146.0;23642.0;23865.0;24904.0;26827.0;28222.0;9186.0;9575.0;9620.0;10072.0;10789.0;10940.0;11540.0;12579.0;13356.0
46248;Turís;12786.142857142857;13114.142857142857;13774.57142857143;14674.857142857143;15394.142857142857;16149.42857142857;16463.85714285714;17505.285714285714;18548.85714285714;11450.0;11750.0;12150.0;13250.0;14150.0;14550.0;15050.0;16050.0;17300.0;25117.285714285714;25877.0;27198.714285714286;28580.428571428572;30046.285714285714;31575.571428571428;31933.85714285714;34331.28571428572;37463.42857142857;9821.142857142857;10041.714285714286;10523.714285714286;11306.285714285714;11883.0;12540.857142857143;12783.57142857143;13655.42857142857;14726.285714285714;21831.14285714286;22449.428571428572;23545.85714285714;24675.428571428572;25527.85714285714;27104.285714285714;27359.14285714286;29126.0;31806.571428571428;8537.285714285714;8713.857142857143;9112.42857142857;9763.57142857143;10102.142857142857;10765.857142857143;10953.57142857143;11586.285714285714;12503.714285714286
46249;Utiel;13130.142857142857;13328.42857142857;13978.785714285714;15003.142857142857;15542.142857142857;15500.357142857143;16230.42857142857;16844.214285714286;17844.5;11750.0;11925.0;12650.0;13600.0;14150.0;14075.0;14750.0;15300.0;16300.0;25267.714285714286;25538.071428571428;26618.85714285714;28750.85714285714;29686.785714285714;29480.928571428572;31063.14285714286;32287.428571428572;34234.357142857145;10084.714285714286;10251.5;10822.07142857143;11671.57142857143;12107.642857142857;12114.07142857143;12873.07142857143;13303.42857142857;14287.214285714286;22148.285714285714;22373.571428571428;23248.428571428572;24954.571428571428;25834.5;25670.071428571428;26665.0;27832.14285714286;29390.64285714286;8844.285714285714;8986.285714285714;9456.357142857143;10134.642857142857;10543.57142857143;10553.214285714286;11056.0;11472.57142857143;12269.92857142857
46250;València;17755.75;18234.303571428572;18713.69155844156;19687.480327868852;20481.41475409836;20679.062295081967;21442.727272727272;22704.28805237316;23780.338788870704;15498.295454545454;15881.818181818182;16456.25;17271.639344262294;18095.573770491803;18248.196721311477;19083.522727272728;20194.599018003275;21236.579378068738;36672.30194805195;37808.793831168834;38900.9025974026;40943.56721311475;42596.270491803276;42547.20655737705;44555.05194805195;47467.52209492635;50739.87888707038;14540.435064935065;14963.308441558442;15430.08116883117;16281.422950819671;16974.3868852459;17187.622950819674;18009.15422077922;19182.294599018;20441.68248772504;30000.88474025974;30777.381493506495;31517.998376623378;33057.2868852459;34361.55737704918;34412.49344262295;35579.16233766234;37677.25859247136;40206.693944353516;11901.922077922078;12191.376623376624;12510.064935064935;13155.854098360656;13699.673770491803;13914.886885245902;14405.022727272728;15259.61047463175;16219.26186579378
46251;Vallada;12266.0;13248.5;13790.0;14762.0;16048.5;16497.5;17358.5;18276.25;19430.0;11025.0;11550.0;12250.0;13475.0;14525.0;15050.0;15575.0;16450.0;17325.0;23877.0;26035.0;26728.0;28354.0;30662.25;31764.0;33654.5;35647.25;38151.25;9285.25;10020.5;10427.0;11187.75;12187.5;12627.25;13432.5;14274.5;15286.25;21183.25;23008.75;23604.75;24950.25;26971.0;27703.0;28860.5;30559.75;32570.0;8238.0;8855.75;9208.5;9845.0;10720.0;11012.75;11519.0;12237.75;13050.75
46252;Vallanca;15478.0;15615.0;14744.0;14713.0;15239.0;15437.0;18421.0;18726.0;19831.0;14350.0;13650.0;12950.0;12950.0;13650.0;13650.0;15750.0;17850.0;17850.0;25476.0;25570.0;22987.0;22117.0;22726.0;23516.0;29524.0;29164.0;32221.0;12738.0;13107.0;12391.0;12093.0;12644.0;13162.0;17394.0;15392.0;17252.0;22675.0;22657.0;20438.0;20024.0;20400.0;20682.0;24451.0;25678.0;27584.0;11337.0;11614.0;11018.0;10948.0;11350.0;11576.0;14405.0;13552.0;14769.0
46253;Vallés;12175.0;12029.0;12611.0;13607.0;13374.0;14467.0;14595.0;16242.0;17271.0;11200.0;9450.0;10850.0;12250.0;12250.0;12250.0;12950.0;14350.0;15750.0;22581.0;22191.0;22194.0;23909.0;25697.0;26809.0;28940.0;29814.0;32985.0;8609.0;8524.0;8794.0;8985.0;9909.0;10653.0;11418.0;12439.0;13421.0;20061.0;19772.0;19686.0;21212.0;22821.0;23664.0;25165.0;26140.0;28947.0;7648.0;7595.0;7800.0;7971.0;8800.0;9403.0;9929.0;10906.0;11778.0
46254;Venta del Moro;10486.0;10552.0;11527.0;13017.0;13373.0;12276.0;13084.0;14700.0;15127.0;9450.0;9450.0;10150.0;12250.0;12250.0;11550.0;12250.0;12950.0;13650.0;18120.0;18319.0;19874.0;22579.0;23077.0;20820.0;22055.0;24757.0;25563.0;8018.0;8021.0;8978.0;10126.0;10459.0;9605.0;10317.0;11622.0;12091.0;16590.0;16710.0;18043.0;20419.0;20848.0;18867.0;19920.0;22319.0;22952.0;7341.0;7316.0;8151.0;9157.0;9449.0;8704.0;9319.0;10478.0;10856.0
46255;Vilallonga/Villalonga;14732.6;14709.0;15822.4;16159.8;17228.8;16809.4;17444.6;18086.6;19101.6;13090.0;13510.0;14350.0;14770.0;15190.0;15470.0;15750.0;16590.0;17850.0;29186.4;29542.6;31383.6;31656.4;34090.2;32936.0;33852.4;35197.8;37436.8;11190.6;11240.0;12179.0;12436.2;13332.6;13020.0;13760.4;14305.4;15328.6;25187.4;25262.2;26750.8;27266.0;29193.2;28187.8;28869.2;29924.6;31847.8;9660.0;9615.2;10384.0;10715.6;11423.8;11147.2;11735.8;12166.0;13041.6
46256;Vilamarxant;13183.666666666666;13407.666666666666;14102.0;14817.0;15660.833333333334;16006.0;16789.833333333332;17879.75;19006.875;11666.666666666666;12133.333333333334;12950.0;13650.0;14583.333333333334;15050.0;15400.0;16406.25;17500.0;25502.833333333332;26091.5;27359.166666666668;28621.0;30255.833333333332;30555.833333333332;32243.5;34901.625;37509.875;10064.666666666666;10193.833333333334;10814.333333333334;11306.833333333334;12042.166666666666;12282.833333333334;13131.166666666666;14123.25;15223.125;22133.666666666668;22619.5;23678.0;24777.833333333332;26105.333333333332;26370.166666666668;27575.333333333332;29507.375;31787.0;8733.5;8837.166666666666;9359.0;9787.666666666666;10389.666666666666;10600.166666666666;11229.166666666666;11939.125;12898.375
46257;Castelló;13518.666666666666;14113.333333333334;14789.833333333334;15275.666666666666;16206.5;16391.0;17278.333333333332;18354.833333333332;19172.5;12250.0;12950.0;13416.666666666666;14116.666666666666;15050.0;15050.0;16450.0;16916.666666666668;17850.0;27290.333333333332;28243.166666666668;29419.0;30352.333333333332;32341.0;32855.333333333336;34079.5;36452.0;38078.166666666664;10238.5;10703.833333333334;11306.666666666666;11685.0;12441.5;12680.333333333334;13375.666666666666;14333.5;15115.833333333334;24028.666666666668;24810.166666666668;25711.5;26556.166666666668;28233.0;28253.833333333332;29559.5;31482.333333333332;32854.333333333336;9015.166666666666;9403.333333333334;9882.833333333334;10224.666666666666;10861.666666666666;10904.0;11602.833333333334;12378.333333333334;13042.833333333334
46258;Villar del Arzobispo;13901.25;14341.25;14703.25;15429.0;15980.75;16366.0;17172.75;18082.5;19136.5;12425.0;12950.0;13125.0;13650.0;14350.0;14875.0;15750.0;16450.0;17675.0;26149.75;26882.0;27955.5;28935.0;30078.5;30924.0;32033.0;33775.0;36124.75;10686.5;11072.0;11480.0;11994.25;12535.5;12913.0;13546.0;14455.25;15656.0;22782.25;23350.0;24059.0;25083.75;25907.5;26673.5;27562.5;29007.25;30825.0;9310.75;9617.5;9879.0;10398.25;10798.25;11139.0;11656.75;12416.0;13360.0
46259;Villargordo del Cabriel;12979.0;13113.0;14168.0;15067.0;15157.0;14584.0;15476.0;16667.0;17252.0;12250.0;12250.0;14350.0;15050.0;14350.0;13650.0;14350.0;15050.0;15750.0;23005.0;23410.0;24371.0;26559.0;26666.0;25449.0;27472.0;29085.0;31203.0;10192.0;10157.0;11120.0;11875.0;12032.0;11384.0;12154.0;13207.0;13601.0;20415.0;20888.0;21636.0;23570.0;23636.0;22639.0;24370.0;25702.0;27543.0;9044.0;9063.0;9872.0;10538.0;10665.0;10127.0;10781.0;11671.0;12006.0
46260;Vinalesa;16136.5;16593.75;17026.75;17688.75;18540.75;18839.0;19473.5;20663.5;21927.5;14875.0;15575.0;15750.0;16450.0;17150.0;17675.0;18550.0;19250.0;20125.0;31857.0;32812.5;33768.75;35238.5;36780.25;37641.25;39568.5;41986.25;44654.25;12429.75;12808.5;13115.75;13669.75;14431.5;14739.5;15354.75;16455.75;17685.75;26873.25;27905.5;28733.75;29757.5;31081.0;31731.25;33114.0;35019.5;37118.75;10482.0;10891.25;11158.5;11542.5;12194.0;12423.75;12848.25;13724.25;14701.0
46261;Yátova;14223.0;14717.0;14904.0;15859.0;16901.0;17412.0;18196.0;19028.0;20176.0;12950.0;13650.0;13650.0;14350.0;15750.0;16450.0;16450.0;17850.0;18550.0;25770.0;26718.0;26888.0;28875.0;30414.0;31704.0;33564.0;35313.0;37458.0;11347.0;11668.0;12042.0;12844.0;13628.0;14099.0;14783.0;15448.0;16561.0;22183.0;22929.0;23087.0;24738.0;26127.0;27080.0;28401.0;29975.0;31740.0;9768.0;10014.0;10340.0;11004.0;11707.0;12043.0;12509.0;13113.0;14033.0
46262;Yesa, La;15138.0;14776.0;15570.0;17703.0;17546.0;18311.0;18692.0;19157.0;20567.0;13650.0;12250.0;14350.0;16450.0;15750.0;15750.0;17150.0;17850.0;17850.0;26493.0;26855.0;27582.0;32635.0;30696.0;32717.0;34612.0;35586.0;38511.0;11884.0;11812.0;12098.0;14109.0;14092.0;15144.0;15400.0;16147.0;17192.0;23331.0;23543.0;24571.0;28742.0;27084.0;28390.0;29813.0;30230.0;33069.0;10465.0;10355.0;10777.0;12426.0;12434.0;13141.0;13265.0;13717.0;14763.0
46263;Zarra;11532.0;11281.0;12653.0;12936.0;13439.0;11976.0;14160.0;14774.0;16347.0;10850.0;10150.0;10850.0;11550.0;12250.0;10850.0;12950.0;14350.0;15750.0;18984.0;18708.0;20450.0;20516.0;21449.0;20039.0;22622.0;24197.0;27516.0;8486.0;7931.0;9849.0;9972.0;10725.0;9290.0;11377.0;11955.0;13638.0;17206.0;16925.0;18516.0;18721.0;19522.0;17978.0;20328.0;21752.0;24395.0;7692.0;7175.0;8917.0;9100.0;9761.0;8335.0;10223.0;10747.0;12091.0
46902;Gátova;11829.0;11375.0;12020.0;13214.0;13597.0;13889.0;14454.0;15190.0;16205.0;10150.0;10850.0;10850.0;12250.0;12250.0;12950.0;13650.0;15050.0;15750.0;18105.0;17410.0;18616.0;19680.0;21375.0;21981.0;22775.0;24294.0;27258.0;9776.0;9214.0;10076.0;10998.0;11357.0;11546.0;12388.0;12858.0;13694.0;16518.0;15781.0;16831.0;17749.0;19094.0;19614.0;20213.0;21465.0;23949.0;8919.0;8352.0;9109.0;9918.0;10145.0;10303.0;10994.0;11361.0;12031.0
46903;San Antonio de Benagéber;21664.5;22126.666666666668;22708.333333333332;23625.666666666668;24634.833333333332;25191.666666666668;26018.0;27645.0;29045.0;19366.666666666668;19658.333333333332;20825.0;21466.666666666668;22283.333333333332;22866.666666666668;23800.0;24650.0;26000.0;49216.333333333336;51981.833333333336;53564.833333333336;55735.0;58562.333333333336;59944.666666666664;63331.333333333336;68061.71428571429;72093.42857142857;16967.333333333332;17445.166666666668;18192.333333333332;18655.833333333332;19576.166666666668;20053.166666666668;20793.666666666668;22340.85714285714;23851.428571428572;39316.166666666664;41432.0;40656.833333333336;43820.166666666664;45921.0;47041.833333333336;48746.166666666664;52139.71428571428;55110.0;13550.833333333334;13900.5;13793.833333333334;14663.5;15343.833333333334;15730.5;15992.666666666666;17114.571428571428;18243.14285714286
46904;Benicull de Xúquer;14503.0;14580.0;15218.0;16017.0;16678.0;16761.0;17294.0;18355.0;19366.0;12950.0;12950.0;13650.0;14350.0;15050.0;15750.0;15750.0;17150.0;17850.0;28274.0;28087.0;29128.0;30721.0;31738.0;31758.0;32709.0;34976.0;36745.0;11245.0;11246.0;11573.0;12270.0;12902.0;13032.0;13537.0;14584.0;15453.0;24361.0;24271.0;25255.0;26485.0;27306.0;27335.0;28116.0;29979.0;31582.0;9689.0;9718.0;10034.0;10578.0;11100.0;11217.0;11636.0;12500.0;13281.0
47001;Adalia;;;;;;;;;;;;;;;;;;;;;;;;33011.0;36174.0;37937.0;40367.0;;;;;;15782.0;17072.0;17543.0;19229.0;;;;;;28249.0;30562.0;31777.0;33390.0;;;;;;13506.0;14423.0;14694.0;15906.0
47002;Aguasal;;;;;;;;;;;;;;;;;;;;;;;;33011.0;36174.0;36524.0;38877.0;;;;;;15782.0;17072.0;16446.0;17865.0;;;;;;28249.0;30562.0;30777.0;32535.0;;;;;;13506.0;14423.0;13858.0;14950.0
47003;Aguilar de Campos;13364.0;13878.0;14565.0;15278.0;16101.0;17240.0;18035.0;18164.0;19726.0;12250.0;12250.0;12250.0;12950.0;12950.0;15050.0;16450.0;16450.0;17850.0;25012.0;26445.0;26586.0;28666.0;31402.0;34105.0;37443.0;36352.0;38470.0;10327.0;10800.0;11332.0;11866.0;12835.0;13669.0;14622.0;14810.0;15944.0;22255.0;23632.0;23265.0;24987.0;27195.0;29478.0;30922.0;30636.0;32811.0;9189.0;9651.0;9916.0;10343.0;11115.0;11814.0;12075.0;12481.0;13599.0
47004;Alaejos;12542.5;13429.5;14153.75;14890.0;15433.0;15437.25;16464.25;17329.25;17424.5;10150.0;11375.0;12250.0;12250.0;13475.0;13475.0;14700.0;15662.5;15750.0;22258.5;24499.75;25803.75;27403.25;28069.0;28269.0;29808.5;31099.5;32489.0;9748.5;10616.25;11077.5;11866.5;12066.0;12204.5;13109.75;13785.25;14125.75;19659.5;21477.0;22816.25;24031.25;24682.75;24852.5;25629.5;26870.0;28184.25;8610.25;9308.0;9796.0;10409.0;10610.75;10730.75;11271.25;11913.25;12255.25
47005;Alcazarén;13550.0;13803.0;14239.0;14549.0;15647.0;15768.0;16590.0;16563.0;17900.0;12950.0;12950.0;13650.0;13650.0;14350.0;15050.0;15050.0;15750.0;16450.0;25290.0;26078.0;26027.0;26753.0;29224.0;28647.0;30750.0;30880.0;31646.0;10258.0;10605.0;11064.0;11447.0;12357.0;12277.0;13054.0;13234.0;14280.0;22422.0;23212.0;23129.0;23641.0;25585.0;25210.0;26778.0;26511.0;27751.0;9095.0;9440.0;9832.0;10115.0;10818.0;10804.0;11368.0;11362.0;12522.0
47006;Aldea de San Miguel;14209.0;14492.0;14530.0;15588.0;16734.0;16627.0;18826.0;18042.0;19913.0;12250.0;12250.0;12950.0;13650.0;14350.0;14350.0;15750.0;15750.0;16450.0;25096.0;26594.0;25953.0;27945.0;29836.0;29814.0;33097.0;32549.0;37140.0;10897.0;11331.0;11391.0;12600.0;13868.0;13876.0;15694.0;15210.0;17102.0;21961.0;23261.0;22531.0;24298.0;25573.0;25655.0;28390.0;27807.0;31319.0;9536.0;9911.0;9889.0;10956.0;11886.0;11941.0;13462.0;12994.0;14421.0
47007;Aldeamayor de San Martín;17769.166666666668;17766.166666666668;18302.166666666668;19116.833333333332;19806.5;19681.333333333332;21156.833333333332;21308.833333333332;22861.833333333332;16800.0;16683.333333333332;17150.0;17966.666666666668;18666.666666666668;18316.666666666668;18666.666666666668;19600.0;21233.333333333332;34922.666666666664;35401.666666666664;36925.666666666664;38440.833333333336;40102.333333333336;40447.0;43103.666666666664;44252.0;47908.666666666664;13813.166666666666;13800.833333333334;14283.666666666666;14923.0;15484.166666666666;15462.166666666666;16768.5;16980.166666666668;18446.666666666668;29479.833333333332;29815.5;30980.333333333332;32169.0;33481.166666666664;33393.333333333336;35472.666666666664;36428.5;39282.333333333336;11663.0;11624.0;11982.666666666666;12490.0;12930.166666666666;12768.333333333334;13798.5;13980.666666666666;15131.833333333334
47008;Almenara de Adaja;;;;;;;;;;;;;;;;;;;;;;;;33011.0;36174.0;36524.0;38877.0;;;;;;15782.0;17072.0;16446.0;17865.0;;;;;;28249.0;30562.0;30777.0;32535.0;;;;;;13506.0;14423.0;13858.0;14950.0
47009;Amusquillo;18012.0;18993.0;18213.0;19340.0;20442.0;21011.0;;22736.0;;14700.0;16450.0;16100.0;17150.0;19250.0;19250.0;;19250.0;;32364.0;33911.0;30515.0;33234.0;33405.0;34250.0;36174.0;37753.0;40367.0;15103.0;15555.0;14821.0;15795.0;16868.0;17644.0;17072.0;19437.0;19229.0;27703.0;29631.0;26528.0;29036.0;29168.0;29641.0;30562.0;32230.0;33390.0;12928.0;13592.0;12885.0;13799.0;14728.0;15270.0;14423.0;16594.0;15906.0
47010;Arroyo de la Encomienda;19532.416666666668;19941.083333333332;20443.166666666668;21105.923076923078;21931.76923076923;21938.46153846154;22914.615384615383;23917.30769230769;25218.53846153846;18200.0;18841.666666666668;19075.0;20003.846153846152;20326.923076923078;20380.76923076923;21026.923076923078;21888.46153846154;23126.923076923078;40445.083333333336;41582.916666666664;42914.5;44341.692307692305;46232.0;46311.153846153844;49229.153846153844;51280.846153846156;54581.153846153844;15246.583333333334;15551.666666666666;16008.333333333334;16628.923076923078;17376.53846153846;17487.23076923077;18396.615384615383;19320.846153846152;20672.846153846152;33429.166666666664;34381.916666666664;35352.75;36246.92307692308;37824.61538461538;37865.846153846156;39763.230769230766;41144.61538461538;43620.0;12632.166666666666;12884.416666666666;13214.75;13613.538461538461;14241.846153846154;14325.0;14892.461538461539;15535.076923076924;16557.076923076922
47011;Ataquines;13664.0;13911.0;14987.0;15262.0;16591.0;16364.0;16609.0;18123.0;19260.0;12250.0;12950.0;13650.0;13650.0;15050.0;15050.0;15750.0;16450.0;17850.0;26172.0;27265.0;28796.0;28876.0;30915.0;30052.0;30618.0;32080.0;33459.0;10452.0;10771.0;11667.0;12125.0;13272.0;13158.0;13571.0;14220.0;15003.0;23281.0;24060.0;25176.0;25199.0;26966.0;26240.0;26545.0;27461.0;28333.0;9297.0;9505.0;10201.0;10581.0;11577.0;11489.0;11766.0;12173.0;12705.0
47012;Bahabón;15387.0;16373.0;16315.0;18420.0;19806.0;;;;;12250.0;13300.0;14350.0;18550.0;18550.0;;;;;26960.0;29882.0;29302.0;33086.0;35203.0;33011.0;36174.0;36524.0;38877.0;13480.0;13811.0;13586.0;15177.0;16093.0;15782.0;17072.0;16446.0;17865.0;22688.0;25274.0;25285.0;28291.0;30309.0;28249.0;30562.0;30777.0;32535.0;11344.0;11681.0;11723.0;12977.0;13855.0;13506.0;14423.0;13858.0;14950.0
47013;Barcial de la Loma;18267.0;;;;;;;22085.0;24892.0;16800.0;;;;;;;17150.0;19250.0;31913.0;;;;;33011.0;36174.0;36564.0;42266.0;15036.0;;;;;15782.0;17072.0;19944.0;23054.0;27599.0;;;;;28249.0;30562.0;30498.0;34211.0;13004.0;;;;;13506.0;14423.0;16635.0;18661.0
47014;Barruelo del Valle;;;;;;;;;;;;;;;;;;;;;;;;33011.0;36174.0;37937.0;40367.0;;;;;;15782.0;17072.0;17543.0;19229.0;;;;;;28249.0;30562.0;31777.0;33390.0;;;;;;13506.0;14423.0;14694.0;15906.0
