Código;Distribución de la renta P80/P20;Índice de Gini;Media de la renta por unidad de consumo;Mediana de la renta por unidad de consumo;Renta bruta media por hogar;Renta bruta media por persona;Renta neta media por hogar;Renta neta media por persona
45128;2.2;26.4;16949.0;15750.0;35235.0;13268.0;30047.0;11315.0
45129;2.8;30.9;19972.0;17850.0;32130.0;18784.0;27374.0;16003.0
45130;2.8;29.6;17115.0;15050.0;29239.0;14665.0;25725.0;12902.0
45131;2.0;28.3;15523.0;12950.0;26275.0;13301.0;23208.0;11748.0
45132;2.5;30.6;25507.0;22050.0;59007.0;21083.0;46905.0;16759.0
45133;2.3;27.3;17606.0;16450.0;36637.0;13620.0;31495.0;11709.0
45134;2.5;30.2;16884.0;14350.0;35136.0;13148.0;29685.0;11108.0
45135;2.0;24.1;15782.0;15050.0;30864.0;12026.0;27215.0;10604.0
45136;2.5;30.4;17230.0;15050.0;36453.0;13457.0;31151.0;11500.0
45137;2.4;27.5;15520.0;14350.0;31434.0;11960.0;27344.0;10404.0
45138;2.2;28.3;17458.0;15750.0;32693.0;13943.0;28368.0;12098.0
45139;2.6;29.4;19520.0;16800.0;28954.0;17253.0;25807.0;15378.0
45140;2.4;29.4;17673.0;15050.0;35337.0;13829.0;30428.0;11908.0
45141;3.0;31.7;15537.0;13650.0;27947.0;12673.0;24400.0;11064.0
45142;2.3;28.4;16692.0;15050.0;34394.0;13059.0;29409.0;11166.0
45143;2.7;28.4;15384.0;15050.0;30496.0;12129.0;26492.0;10537.0
45144;2.5;31.4;16386.0;13650.0;28444.0;13733.0;25036.0;12087.0
45145;2.4;28.9;15932.0;14350.0;34902.0;12082.0;30070.0;10410.0
45146;4.1;39.9;18711.0;15750.0;29765.0;16930.0;25344.0;14416.0
45147;2.3;26.0;17918.0;17150.0;35251.0;14100.0;30260.0;12104.0
45148;2.2;28.3;18461.0;15750.0;27142.0;16156.0;24157.0;14379.0
45149;2.2;30.9;16527.0;14350.0;29673.0;13899.0;25649.0;12014.0
45150;2.2;26.1;15816.0;15050.0;29670.0;12482.0;26273.0;11053.0
45151;2.5;31.2;16688.0;15050.0;30827.0;13822.0;26836.0;12033.0
45152;2.2;27.1;16606.0;14350.0;28380.0;13426.0;25391.0;12012.0
45153;2.4;28.2;16961.0;15750.0;30146.0;13985.0;26311.0;12206.0
45154;2.5;29.6;20723.0;19250.0;40966.0;17449.0;33882.0;14431.0
45155;2.6;32.1;16984.0;13300.0;27542.0;15255.0;24111.0;13355.0
45156;2.2;26.6;17425.0;15750.0;33080.0;13739.0;28586.0;11872.0
45157;2.7;30.1;17073.0;15750.0;35350.0;13682.0;30095.0;11648.0
45158;2.4;29.8;15969.0;14350.0;32317.0;12549.0;27847.0;10813.0
45159;;;;;;;;
45160;2.2;26.0;18635.0;17150.0;36262.0;14830.0;31075.0;12708.0
45161;2.5;28.7;18108.0;17150.0;42635.0;13957.0;35534.0;11633.0
45162;2.1;25.7;17986.0;17150.0;27446.0;15509.0;24378.0;13776.0
45163;2.4;27.8;18659.0;17150.0;39775.0;14385.0;33830.0;12236.0
45164;2.1;27.2;17359.0;16450.0;27625.0;14804.0;24361.0;13055.0
45165;2.8;31.5;17606.0;15750.0;36560.0;14015.0;30833.0;11820.0
45166;2.6;30.2;16575.0;15750.0;32566.0;13250.0;28204.0;11475.0
45167;2.5;30.7;16398.0;14350.0;30306.0;13062.0;26483.0;11414.0
45168;2.5;29.9;25037.0;22750.0;54383.0;20900.0;43465.0;16704.0
45169;2.3;28.6;15076.0;13650.0;27078.0;11891.0;24123.0;10594.0
45170;2.1;29.3;16523.0;13650.0;27747.0;13682.0;24608.0;12134.0
45171;2.3;26.6;17328.0;16450.0;34237.0;13825.0;29409.0;11876.0
45172;2.4;27.9;16511.0;15050.0;30210.0;13079.0;26501.0;11474.0
45173;2.6;30.6;18071.0;16450.0;38979.0;14266.0;32647.0;11948.0
45174;2.2;25.5;18992.0;19250.0;36557.0;15158.0;31692.0;13140.0
45175;2.6;32.2;17493.0;15050.0;33021.0;13952.0;28489.0;12037.0
45176;2.2;25.6;20180.0;18550.0;45998.0;15893.0;37741.0;13039.0
45177;2.3;27.0;16166.0;15050.0;31088.0;12594.0;27351.0;11081.0
45179;2.4;27.9;16264.0;14350.0;28035.0;13114.0;24927.0;11660.0
45180;2.4;28.2;17927.0;16450.0;38904.0;14038.0;32796.0;11833.0
45181;2.0;24.8;16144.0;15750.0;32709.0;12191.0;28718.0;10703.0
45182;2.3;28.3;16891.0;15050.0;30792.0;13897.0;26919.0;12149.0
45183;2.4;27.8;17729.0;16450.0;39266.0;13828.0;32991.0;11618.0
45184;2.1;22.3;15472.0;15050.0;26481.0;12332.0;23664.0;11020.0
45185;2.1;26.2;16197.0;15050.0;32658.0;12752.0;26840.0;10480.0
45186;2.3;27.2;15400.0;13650.0;28771.0;11996.0;25281.0;10541.0
45187;2.2;25.7;17177.0;15750.0;33630.0;13351.0;29238.0;11607.0
45188;2.4;26.8;18670.0;17150.0;40689.0;14537.0;34238.0;12232.0
45189;2.2;24.7;17766.0;16450.0;36499.0;13855.0;31545.0;11974.0
45190;2.2;25.7;19624.0;17150.0;36670.0;15861.0;31331.0;13552.0
45191;2.2;25.0;17649.0;17150.0;33892.0;13681.0;29666.0;11975.0
45192;2.1;26.1;16149.0;15050.0;31279.0;12518.0;27397.0;10965.0
45193;2.5;26.8;16917.0;15750.0;31609.0;13500.0;27597.0;11786.0
45194;;;;;;;;
45195;2.3;25.9;17816.0;17150.0;35109.0;14105.0;30373.0;12203.0
45196;2.3;27.4;18389.0;17150.0;38085.0;14386.0;32358.0;12222.0
45197;2.2;25.7;18328.0;17150.0;37085.0;14269.0;31672.0;12186.0
45198;2.4;29.1;15427.0;13650.0;31066.0;12000.0;27024.0;10438.0
45199;2.3;27.6;17670.0;16450.0;36881.0;14033.0;30961.0;11781.0
45200;2.2;26.8;18400.0;16450.0;39720.0;14327.0;33449.0;12064.0
45201;2.6;28.9;16528.0;15750.0;35514.0;12922.0;30224.0;10997.0
45202;2.2;25.3;17447.0;16450.0;35324.0;13472.0;30392.0;11590.0
45203;2.4;28.1;16571.0;15050.0;35396.0;12766.0;30165.0;10879.0
45204;2.2;25.1;19235.0;17850.0;38214.0;15276.0;32184.0;12865.0
45205;2.3;28.1;16995.0;15750.0;38353.0;12951.0;32471.0;10965.0
45901;2.3;31.2;16305.0;14350.0;32944.0;13287.0;27354.0;11033.0
46001;2.6;28.8;17566.0;15750.0;32175.0;14514.0;27809.0;12544.0
46002;2.4;28.1;19403.0;17850.0;37344.0;15905.0;31572.0;13447.0
46003;2.0;25.3;18867.0;17150.0;36729.0;15103.0;31158.0;12812.0
46004;2.0;24.3;18955.0;17850.0;37631.0;15241.0;31085.0;12589.0
46005;2.4;26.8;19032.0;17850.0;38237.0;15218.0;32487.0;12930.0
46006;2.3;29.1;18923.0;17150.0;38798.0;15354.0;32317.0;12789.0
46007;2.3;27.5;19923.0;17850.0;42296.0;15805.0;35455.0;13249.0
46008;2.3;27.4;18523.0;17150.0;35722.0;14719.0;30619.0;12616.0
46009;2.2;27.1;22762.0;20650.0;47164.0;18300.0;38697.0;15015.0
46010;2.4;28.6;22154.0;20650.0;43179.0;18695.0;35658.0;15439.0
46011;2.6;30.0;17923.0;16450.0;36855.0;14310.0;31085.0;12070.0
46012;2.3;27.2;20488.0;19250.0;39937.0;16922.0;33399.0;14152.0
46013;2.6;30.8;25570.0;22750.0;56426.0;21848.0;44525.0;17240.0
46014;2.4;28.0;21773.0;19600.0;45420.0;17697.0;37531.0;14623.0
46015;2.3;28.2;20002.0;18550.0;39417.0;16269.0;32990.0;13616.0
46016;2.2;25.9;18061.0;16450.0;34318.0;13959.0;30078.0;12234.0
46017;2.5;29.3;19987.0;17850.0;41930.0;16067.0;35088.0;13445.0
46018;2.2;27.0;16813.0;15750.0;28972.0;14052.0;25517.0;12376.0
46019;2.3;28.1;20278.0;18550.0;41388.0;16277.0;34788.0;13681.0
46020;2.2;26.8;17913.0;16450.0;35175.0;14142.0;30220.0;12150.0
46021;2.2;26.5;19259.0;17850.0;39742.0;15113.0;33692.0;12813.0
46022;2.5;28.9;17499.0;16450.0;35796.0;13777.0;30768.0;11842.0
46023;2.2;24.0;20208.0;18550.0;39507.0;16117.0;33934.0;13843.0
46024;2.2;27.0;18561.0;17150.0;34974.0;15370.0;29683.0;13045.0
46025;2.4;28.3;21444.0;19950.0;42109.0;17356.0;35090.0;14463.0
46026;2.1;25.6;20586.0;19250.0;40218.0;16398.0;33835.0;13795.0
46027;2.1;25.7;20431.0;18550.0;41684.0;16395.0;34920.0;13734.0
46028;2.5;28.7;20904.0;19950.0;38868.0;17852.0;32821.0;15075.0
46029;2.5;29.6;19576.0;17850.0;39664.0;15732.0;33425.0;13257.0
46030;2.3;27.1;20581.0;18550.0;41704.0;16792.0;35039.0;14109.0
46031;2.4;28.2;19594.0;17850.0;39984.0;15612.0;33776.0;13188.0
46032;2.3;27.3;21954.0;19950.0;45336.0;18016.0;37281.0;14815.0
46033;2.4;28.0;19083.0;17850.0;36615.0;14726.0;31822.0;12798.0
46034;2.3;26.7;18808.0;17850.0;38386.0;14709.0;32805.0;12571.0
46035;2.1;25.7;24009.0;22050.0;50439.0;19293.0;41569.0;15900.0
46036;2.2;29.1;18311.0;16450.0;31477.0;15223.0;27543.0;13321.0
46037;2.3;26.8;19552.0;18550.0;38902.0;15551.0;33014.0;13197.0
46038;2.1;25.4;22017.0;20650.0;35336.0;19578.0;29803.0;16512.0
46039;2.2;25.9;18936.0;17150.0;36245.0;14808.0;31450.0;12848.0
46040;2.1;25.7;19381.0;17850.0;35365.0;15693.0;30597.0;13577.0
46041;2.6;30.6;18449.0;16450.0;31454.0;15562.0;27072.0;13394.0
46042;2.1;24.4;19620.0;17850.0;40755.0;15099.0;34914.0;12935.0
46043;2.5;34.8;28479.0;22750.0;59311.0;25151.0;43758.0;18555.0
46044;2.4;27.4;19017.0;17150.0;36412.0;14956.0;31407.0;12901.0
46045;2.1;24.1;19534.0;18550.0;38046.0;15313.0;32685.0;13155.0
46046;2.5;30.0;20343.0;17850.0;38239.0;17209.0;32321.0;14546.0
46047;2.2;26.7;17880.0;16450.0;34974.0;14200.0;29855.0;12121.0
46048;2.4;28.4;19282.0;17850.0;37592.0;15555.0;31917.0;13207.0
46049;2.1;24.4;17342.0;16450.0;31544.0;14019.0;27091.0;12041.0
46050;2.1;25.3;21866.0;20650.0;36335.0;18168.0;31197.0;15598.0
46051;2.4;27.7;18668.0;17150.0;37276.0;14883.0;31646.0;12636.0
46052;2.3;24.6;19376.0;18550.0;36732.0;15734.0;31271.0;13395.0
46053;1.9;23.4;22645.0;20650.0;44749.0;18483.0;37918.0;15662.0
46054;2.5;29.0;18594.0;17150.0;38228.0;14826.0;32367.0;12553.0
46055;2.1;26.6;18907.0;17150.0;37754.0;15061.0;32034.0;12779.0
46056;2.5;29.9;18779.0;16450.0;35262.0;15427.0;30490.0;13340.0
46057;2.2;26.2;18208.0;17150.0;34450.0;14458.0;29760.0;12490.0
46058;2.2;25.3;18614.0;17150.0;35982.0;14917.0;30847.0;12789.0
46059;2.2;26.2;21939.0;19250.0;44275.0;18389.0;36889.0;15321.0
46060;2.5;29.4;21203.0;19250.0;42580.0;17368.0;35464.0;14465.0
46061;1.8;22.3;18938.0;17850.0;39320.0;14607.0;33808.0;12559.0
46062;2.2;25.7;18751.0;17150.0;38065.0;15010.0;32108.0;12661.0
46063;2.1;26.3;19861.0;18550.0;39834.0;15729.0;33686.0;13301.0
46064;2.3;26.5;18201.0;17150.0;35122.0;14581.0;30059.0;12479.0
46065;2.2;27.1;22047.0;19250.0;47650.0;18135.0;38980.0;14835.0
46066;2.4;29.6;24946.0;20650.0;56693.0;19998.0;46164.0;16284.0
46067;2.3;26.6;19714.0;18550.0;39985.0;15793.0;33712.0;13316.0
46068;1.9;20.2;20263.0;19950.0;41836.0;15432.0;35894.0;13240.0
46069;2.4;28.1;19804.0;17150.0;37936.0;16977.0;31816.0;14238.0
46070;2.7;34.2;26761.0;21350.0;63747.0;23089.0;48123.0;17430.0
46071;2.2;28.4;16918.0;15050.0;30636.0;13781.0;26766.0;12040.0
46072;2.0;26.4;20644.0;18550.0;39177.0;17203.0;32614.0;14321.0
46073;2.2;26.0;17750.0;16450.0;33007.0;13661.0;28846.0;11939.0
46074;2.3;26.4;20483.0;19250.0;43620.0;16277.0;36170.0;13497.0
46075;2.0;21.8;18696.0;17850.0;33115.0;14285.0;29715.0;12818.0
46076;2.5;30.3;19199.0;17150.0;33787.0;15611.0;29505.0;13633.0
46077;2.3;26.6;20029.0;18550.0;40251.0;16039.0;33944.0;13525.0
46078;2.5;29.1;17970.0;16450.0;37658.0;14188.0;32145.0;12111.0
46079;2.1;27.1;18296.0;17150.0;30270.0;15553.0;26702.0;13720.0
46080;2.4;30.0;16678.0;15050.0;29413.0;13748.0;25478.0;11909.0
46081;2.2;27.2;17846.0;16450.0;36019.0;13945.0;30955.0;11984.0
46082;2.4;29.2;24323.0;22750.0;48486.0;21179.0;38668.0;16891.0
46083;2.5;29.0;18614.0;17150.0;37619.0;14802.0;32021.0;12600.0
46084;2.2;26.2;19021.0;17850.0;36971.0;14768.0;32163.0;12847.0
46085;2.5;29.9;18609.0;16450.0;38496.0;15061.0;32115.0;12565.0
46086;;;;;;;;
46087;2.2;27.9;16305.0;15400.0;26948.0;13474.0;24136.0;12068.0
46088;2.1;26.5;16004.0;14350.0;25097.0;13489.0;22385.0;12032.0
46089;2.4;27.5;19419.0;17850.0;39456.0;15395.0;33246.0;12972.0
46090;2.2;25.3;17881.0;17150.0;36428.0;14061.0;31109.0;12008.0
46091;2.4;32.0;23565.0;20650.0;52065.0;20082.0;41936.0;16176.0
46092;2.8;30.9;15805.0;14700.0;24554.0;13504.0;21723.0;11948.0
46093;2.1;25.6;19281.0;17850.0;36884.0;15603.0;30710.0;12991.0
46094;2.5;30.3;20036.0;17850.0;43163.0;15975.0;35827.0;13260.0
46095;2.4;31.5;17066.0;14350.0;31446.0;13966.0;26884.0;11940.0
46096;1.8;22.8;17750.0;16450.0;34943.0;13920.0;30198.0;12030.0
46097;1.9;23.4;24174.0;22050.0;47058.0;19857.0;39354.0;16606.0
46098;2.2;27.1;18452.0;17150.0;35804.0;14737.0;30832.0;12691.0
46099;2.1;27.8;21046.0;19250.0;34599.0;18616.0;29434.0;15837.0
46100;2.1;24.8;20052.0;17850.0;36903.0;16242.0;31908.0;14044.0
46101;2.3;27.4;20133.0;17850.0;39186.0;16115.0;33200.0;13654.0
46102;2.2;27.0;19216.0;17850.0;37943.0;15435.0;32281.0;13132.0
46103;2.5;27.5;22458.0;21350.0;46016.0;18233.0;37918.0;15024.0
46104;2.2;26.1;19946.0;17850.0;37204.0;15907.0;32049.0;13703.0
46105;2.5;31.1;18644.0;16450.0;36868.0;15372.0;31008.0;12929.0
46106;2.4;28.2;19688.0;17850.0;34043.0;16511.0;29188.0;14156.0
46107;2.2;27.4;17730.0;16450.0;33126.0;14149.0;28565.0;12201.0
46108;2.2;27.0;18008.0;17150.0;28754.0;15134.0;25416.0;13377.0
46109;2.5;28.8;19756.0;18550.0;40183.0;15990.0;33761.0;13434.0
46110;2.6;29.1;17567.0;16450.0;36954.0;13853.0;31558.0;11830.0
46111;2.4;30.8;22727.0;19950.0;48525.0;19145.0;38986.0;15381.0
46112;2.6;29.5;19868.0;18550.0;34124.0;16697.0;29183.0;14279.0
46113;2.4;30.2;21830.0;19250.0;41214.0;18883.0;33782.0;15478.0
46114;1.9;23.9;21175.0;19250.0;42805.0;16799.0;36176.0;14197.0
46115;2.6;29.7;17829.0;16450.0;30179.0;14450.0;26544.0;12709.0
46116;2.6;31.5;29295.0;25550.0;70180.0;24723.0;53888.0;18983.0
46117;2.2;24.5;22920.0;22050.0;47380.0;18504.0;39021.0;15240.0
46118;2.2;27.2;19187.0;17850.0;37269.0;15438.0;31682.0;13123.0
46119;2.2;26.8;18245.0;17150.0;35399.0;14789.0;30351.0;12681.0
46120;2.2;25.9;22587.0;20650.0;43867.0;18763.0;36272.0;15514.0
46121;1.8;24.4;19204.0;17850.0;30978.0;16366.0;27166.0;14352.0
46122;2.1;25.7;19443.0;18550.0;37732.0;15627.0;32084.0;13288.0
46123;2.2;25.8;18544.0;17850.0;35723.0;14794.0;30529.0;12643.0
46124;1.9;24.7;20292.0;17850.0;40136.0;16559.0;33197.0;13696.0
46125;2.2;24.7;20525.0;19250.0;39156.0;16563.0;33207.0;14047.0
46126;2.3;27.4;22581.0;19950.0;46328.0;18398.0;38063.0;15115.0
46127;2.2;26.6;18215.0;17150.0;35007.0;14529.0;30083.0;12485.0
46128;2.1;25.9;18620.0;17150.0;35261.0;14785.0;30134.0;12635.0
46129;2.4;28.3;15456.0;13650.0;28965.0;12236.0;25492.0;10769.0
46130;2.2;23.6;18885.0;17850.0;35602.0;14915.0;30752.0;12883.0
46131;2.9;33.0;18410.0;16450.0;38544.0;14953.0;32250.0;12511.0
46132;2.2;25.9;18593.0;17150.0;38196.0;14657.0;32389.0;12429.0
46133;2.4;29.4;18816.0;15750.0;32238.0;16787.0;27684.0;14415.0
46134;2.4;27.8;22496.0;20650.0;46330.0;18697.0;37718.0;15222.0
46135;2.9;33.1;30686.0;25550.0;75014.0;25869.0;56740.0;19567.0
46136;2.6;28.9;19879.0;18550.0;41386.0;15946.0;34603.0;13332.0
46137;1.9;23.9;19484.0;17850.0;35090.0;16241.0;30155.0;13957.0
46138;1.9;22.7;20064.0;18550.0;40342.0;16050.0;33856.0;13470.0
46139;2.3;27.0;21166.0;19250.0;42879.0;16989.0;35687.0;14140.0
46140;2.4;26.2;22970.0;22050.0;46346.0;19378.0;38260.0;15997.0
46141;2.1;24.8;19580.0;18550.0;33510.0;16299.0;28886.0;14050.0
46142;2.3;25.9;20913.0;18550.0;35578.0;17531.0;30156.0;14860.0
46143;2.2;27.0;18393.0;17150.0;35429.0;14701.0;30562.0;12681.0
46144;2.3;28.6;19592.0;16450.0;33742.0;16552.0;28856.0;14155.0
46145;2.6;30.1;20544.0;17850.0;41526.0;16935.0;34270.0;13976.0
46146;2.3;26.7;20642.0;18550.0;43211.0;16500.0;36055.0;13767.0
46147;2.5;29.6;19550.0;17850.0;40328.0;15788.0;33833.0;13245.0
46148;2.1;25.6;21851.0;19950.0;46418.0;17596.0;38049.0;14423.0
46149;2.4;27.6;18457.0;17150.0;34436.0;14624.0;29933.0;12711.0
46150;2.0;23.6;17578.0;17150.0;35380.0;13246.0;31019.0;11614.0
46151;2.4;26.3;18846.0;17150.0;35758.0;15065.0;30438.0;12823.0
46152;2.9;31.1;19612.0;17850.0;41742.0;16349.0;33832.0;13251.0
46153;2.3;26.4;20316.0;17850.0;40266.0;16514.0;34039.0;13960.0
46154;2.2;24.6;17281.0;15750.0;34046.0;13452.0;29580.0;11687.0
46155;2.2;29.7;18383.0;16450.0;32940.0;15055.0;28401.0;12981.0
46156;2.2;25.9;19534.0;17850.0;39358.0;15480.0;33258.0;13081.0
46157;2.3;27.1;18413.0;17150.0;36069.0;14518.0;30935.0;12451.0
46158;2.4;27.2;18610.0;17150.0;34884.0;15303.0;29863.0;13100.0
46159;2.4;28.1;18840.0;17150.0;39028.0;14887.0;33137.0;12640.0
46160;2.3;28.4;18843.0;17150.0;36664.0;14916.0;31672.0;12885.0
46161;2.0;24.4;20175.0;18550.0;39995.0;16141.0;34008.0;13725.0
46162;2.4;27.5;16587.0;15750.0;32139.0;13021.0;27931.0;11316.0
46163;2.2;26.1;23830.0;22050.0;49105.0;19736.0;39815.0;16002.0
46164;2.3;27.4;19809.0;17850.0;41376.0;15543.0;35037.0;13161.0
46165;2.5;29.3;20744.0;18550.0;43355.0;16835.0;35769.0;13889.0
46166;2.4;27.7;21365.0;19950.0;43274.0;17400.0;35967.0;14462.0
46167;2.2;28.5;17455.0;15750.0;29290.0;14559.0;25823.0;12836.0
46168;2.3;28.8;19909.0;17850.0;38290.0;16564.0;32129.0;13899.0
46169;2.6;28.6;20040.0;18550.0;41957.0;16244.0;35060.0;13573.0
46170;2.0;24.8;18263.0;16450.0;35702.0;14536.0;30592.0;12456.0
46171;2.5;29.1;20709.0;18550.0;43141.0;16619.0;35917.0;13836.0
46172;2.7;29.5;19469.0;17850.0;40469.0;15751.0;33795.0;13153.0
46173;2.0;24.0;19141.0;17850.0;38291.0;15061.0;32636.0;12836.0
46174;2.0;22.7;18320.0;17150.0;35575.0;14306.0;30949.0;12446.0
46175;2.0;25.2;19352.0;17150.0;38065.0;15530.0;32686.0;13335.0
46176;2.3;27.2;17393.0;16450.0;32832.0;13986.0;28139.0;11987.0
46177;2.2;26.7;21439.0;19950.0;44053.0;17419.0;36556.0;14455.0
46178;2.5;29.5;22497.0;19950.0;45428.0;19385.0;36618.0;15626.0
46179;2.3;27.3;17395.0;15750.0;33613.0;13729.0;29017.0;11852.0
46180;2.1;26.2;22784.0;19950.0;46112.0;17908.0;38680.0;15022.0
46181;2.5;30.4;18734.0;16450.0;37565.0;15309.0;31571.0;12866.0
46182;2.7;30.7;22319.0;20650.0;44005.0;19329.0;35886.0;15763.0
46183;2.2;28.9;18713.0;17150.0;38067.0;15170.0;31556.0;12575.0
46184;2.4;29.2;19594.0;17850.0;39781.0;15967.0;33154.0;13307.0
46185;2.2;26.2;18970.0;16450.0;35399.0;14586.0;30347.0;12504.0
46186;2.4;27.3;20408.0;18550.0;42472.0;16450.0;35308.0;13675.0
46187;2.4;28.6;18611.0;17150.0;35022.0;15191.0;29937.0;12985.0
46188;2.2;28.3;19077.0;16450.0;40401.0;15319.0;33871.0;12843.0
46189;2.2;25.8;19562.0;18550.0;37238.0;16132.0;31513.0;13652.0
46190;2.7;32.0;21929.0;19250.0;47851.0;17865.0;38707.0;14451.0
46191;2.5;29.4;17132.0;15050.0;31495.0;13940.0;27229.0;12052.0
46192;2.6;29.2;19755.0;18550.0;39978.0;16330.0;33252.0;13583.0
46193;2.3;28.4;23709.0;21350.0;51668.0;19260.0;41913.0;15623.0
46194;2.3;29.1;20381.0;18550.0;42306.0;16378.0;35180.0;13620.0
46195;2.4;27.3;18797.0;17150.0;36360.0;15171.0;31100.0;12977.0
46196;2.0;24.0;21445.0;19950.0;39385.0;16765.0;34203.0;14560.0
46197;2.2;26.8;19278.0;17850.0;37881.0;15267.0;32436.0;13072.0
46198;2.1;23.4;20468.0;19950.0;37651.0;16787.0;32176.0;14346.0
46199;2.5;29.7;21394.0;19250.0;42315.0;18089.0;34769.0;14863.0
46200;2.2;27.6;19056.0;17150.0;36779.0;15112.0;31498.0;12942.0
46201;;;;;;;;
46202;2.4;28.9;22863.0;20650.0;50006.0;18698.0;40279.0;15061.0
46203;2.2;25.6;18909.0;17850.0;36585.0;14903.0;31608.0;12875.0
46204;2.6;31.3;24641.0;21350.0;52531.0;20996.0;41573.0;16616.0
46205;2.5;32.1;23698.0;19950.0;52470.0;19958.0;41098.0;15632.0
46206;2.6;27.4;16377.0;14350.0;28270.0;13278.0;25042.0;11762.0
46207;2.2;26.5;21618.0;19950.0;45081.0;17429.0;37129.0;14354.0
46208;2.1;25.6;20447.0;18550.0;40238.0;16225.0;34487.0;13906.0
46209;1.9;24.0;18329.0;17850.0;35132.0;14187.0;30742.0;12414.0
46210;2.1;24.2;17715.0;16450.0;35166.0;14113.0;30092.0;12077.0
46211;2.1;26.7;19719.0;17850.0;40881.0;15662.0;34435.0;13193.0
46212;2.5;29.4;17952.0;16450.0;35213.0;14320.0;30112.0;12246.0
46213;2.5;29.4;18902.0;17150.0;37583.0;15285.0;31640.0;12868.0
46214;2.5;29.9;22849.0;19950.0;51466.0;18530.0;41662.0;15000.0
46215;2.1;25.5;18744.0;17850.0;36388.0;14692.0;31269.0;12625.0
46216;3.0;36.2;34531.0;26950.0;87804.0;30441.0;63336.0;21958.0
46217;2.0;25.7;19287.0;17150.0;38755.0;15271.0;32975.0;12994.0
46218;2.1;26.8;20958.0;18550.0;39752.0;17073.0;33863.0;14544.0
46219;1.9;27.3;20048.0;17150.0;36232.0;16908.0;30984.0;14459.0
46220;2.6;30.5;20351.0;18550.0;41575.0;16862.0;34485.0;13986.0
46221;1.9;22.3;19000.0;17850.0;36516.0;14976.0;31581.0;12952.0
46222;2.2;24.3;19949.0;18550.0;39161.0;15454.0;33743.0;13316.0
46223;2.5;29.3;20102.0;17850.0;42281.0;16187.0;35081.0;13431.0
46224;2.3;27.6;23083.0;20650.0;42653.0;21196.0;33858.0;16825.0
46225;1.9;24.0;18446.0;17150.0;32714.0;14816.0;28670.0;12984.0
46226;;;;;;;;
46227;2.2;24.9;19337.0;17850.0;38631.0;15194.0;32903.0;12941.0
46228;2.7;30.6;22381.0;19950.0;45244.0;18882.0;36675.0;15306.0
46229;2.4;30.4;19365.0;17150.0;34801.0;17000.0;29119.0;14224.0
46230;2.4;27.8;19552.0;17850.0;40466.0;15635.0;34016.0;13143.0
46231;2.2;25.9;18856.0;17850.0;36811.0;15101.0;31540.0;12938.0
46232;2.6;30.5;19772.0;16100.0;38541.0;16348.0;32390.0;13739.0
46233;2.1;25.6;20343.0;18550.0;39578.0;16323.0;33601.0;13857.0
46234;2.3;28.5;18108.0;16450.0;30710.0;15101.0;26758.0;13157.0
46235;2.6;29.4;20191.0;17850.0;40278.0;16636.0;33341.0;13771.0
46236;2.7;27.8;18726.0;17150.0;34897.0;15199.0;30143.0;13129.0
46237;2.3;26.6;19701.0;18550.0;40202.0;15850.0;34022.0;13413.0
46238;2.4;28.5;19536.0;17150.0;38522.0;15838.0;32406.0;13324.0
46239;2.2;26.4;17911.0;16450.0;27972.0;15332.0;24760.0;13572.0
46240;2.0;23.0;19580.0;17500.0;38990.0;16318.0;33030.0;13824.0
46241;2.2;27.6;19591.0;17150.0;34239.0;16311.0;29661.0;14130.0
46242;2.4;28.8;19953.0;18550.0;35860.0;16692.0;30628.0;14256.0
46243;2.2;26.0;18097.0;15750.0;32900.0;14037.0;28694.0;12243.0
46244;2.7;31.3;19933.0;17150.0;43549.0;15888.0;36023.0;13142.0
46245;2.5;30.5;23156.0;20650.0;43328.0;20599.0;35229.0;16748.0
46246;2.1;24.2;20859.0;19250.0;41230.0;16224.0;35145.0;13829.0
46247;2.3;28.8;18663.0;17850.0;32545.0;15403.0;28222.0;13356.0
46248;2.5;28.4;18536.0;17150.0;37334.0;14724.0;31713.0;12507.0
46249;2.4;28.1;18020.0;16450.0;34800.0;14376.0;29806.0;12313.0
46250;2.9;33.4;23680.0;19950.0;50468.0;20310.0;40058.0;16121.0
46251;2.2;26.0;19463.0;17150.0;38224.0;15315.0;32615.0;13068.0
46252;2.2;29.0;19831.0;17850.0;32221.0;17252.0;27584.0;14769.0
46253;2.4;28.1;17271.0;15750.0;32985.0;13421.0;28947.0;11778.0
46254;2.2;28.6;15127.0;13650.0;25563.0;12091.0;22952.0;10856.0
46255;2.4;26.8;19071.0;17850.0;37371.0;15303.0;31795.0;13020.0
46256;2.4;27.3;18951.0;17150.0;37402.0;15147.0;31722.0;12846.0
46257;2.2;26.1;19187.0;17850.0;38222.0;15095.0;32964.0;13019.0
46258;2.7;29.5;19181.0;17850.0;36281.0;15684.0;30947.0;13378.0
46259;2.1;26.1;17252.0;15750.0;31203.0;13601.0;27543.0;12006.0
46260;2.2;26.2;21981.0;19950.0;44793.0;17732.0;37173.0;14715.0
46261;2.3;27.4;20176.0;18550.0;37458.0;16561.0;31740.0;14033.0
46262;2.0;28.4;20567.0;17850.0;38511.0;17192.0;33069.0;14763.0
46263;2.3;28.4;16347.0;15750.0;27516.0;13638.0;24395.0;12091.0
46902;2.0;27.0;16205.0;15750.0;27258.0;13694.0;23949.0;12031.0
